time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000014,0.615499,0.699064,LEGIT,0
1.0,001-01-0000015,0.594239,0.699064,LEGIT,0
1.0,001-01-0000016,0.59111,0.699064,LEGIT,0
1.0,001-01-0000017,0.552591,0.699064,LEGIT,0
1.0,001-01-0000018,0.596988,0.699064,LEGIT,0
1.0,001-01-0000019,0.550176,0.699064,LEGIT,0
1.0,001-01-0000020,0.605375,0.699064,LEGIT,0
1.0,001-01-0000021,0.566607,0.699064,LEGIT,0
1.0,001-01-0000022,0.589872,0.699064,LEGIT,0
1.0,001-01-0000023,0.55287,0.699064,LEGIT,0
1.0,001-01-0000024,0.604894,0.699064,LEGIT,0
1.0,001-01-0000025,0.526671,0.699064,LEGIT,0
7.0,001-01-0000001,0.892382,0.62608,FAKE,1
7.0,001-01-0000002,0.524076,0.62608,LEGIT,0
7.0,001-01-0000003,0.521734,0.62608,LEGIT,0
7.0,001-01-0000004,0.558551,0.62608,LEGIT,0
7.0,001-01-0000005,0.527714,0.62608,LEGIT,0
7.0,001-01-0000006,0.514663,0.62608,LEGIT,0
7.0,001-01-0000007,0.564295,0.62608,LEGIT,0
7.0,001-01-0000008,0.566391,0.62608,LEGIT,0
7.0,001-01-0000009,0.555781,0.62608,LEGIT,0
7.0,001-01-0000010,0.572744,0.62608,LEGIT,0
7.0,001-01-0000011,0.558324,0.62608,LEGIT,0
7.0,001-01-0000012,0.559622,0.62608,LEGIT,0
7.0,001-01-0000013,0.598089,0.62608,LEGIT,0
7.0,001-01-0000014,0.520265,0.62608,LEGIT,0
7.0,001-01-0000015,0.593511,0.62608,LEGIT,0
7.0,001-01-0000016,0.515592,0.62608,LEGIT,0
7.0,001-01-0000017,0.553437,0.62608,LEGIT,0
7.0,001-01-0000018,0.570408,0.62608,LEGIT,0
7.0,001-01-0000019,0.559498,0.62608,LEGIT,0
7.0,001-01-0000020,0.529039,0.62608,LEGIT,0
7.0,001-01-0000021,0.538085,0.62608,LEGIT,0
7.0,001-01-0000022,0.54734,0.62608,LEGIT,0
7.0,001-01-0000023,0.582347,0.62608,LEGIT,0
7.0,001-01-0000024,0.54309,0.62608,LEGIT,0
7.0,001-01-0000025,0.564502,0.62608,LEGIT,0
13.0,001-01-0000001,0.841439,0.676841,FAKE,1
13.0,001-01-0000002,0.554963,0.676841,LEGIT,0
13.0,001-01-0000003,0.589709,0.676841,LEGIT,0
13.0,001-01-0000004,0.532258,0.676841,LEGIT,0
13.0,001-01-0000005,0.521565,0.676841,LEGIT,0
13.0,001-01-0000006,0.521328,0.676841,LEGIT,0
13.0,001-01-0000007,0.553685,0.676841,LEGIT,0
13.0,001-01-0000008,0.578221,0.676841,LEGIT,0
13.0,001-01-0000009,0.53917,0.676841,LEGIT,0
13.0,001-01-0000010,0.543183,0.676841,LEGIT,0
13.0,001-01-0000011,0.522538,0.676841,LEGIT,0
13.0,001-01-0000012,0.558491,0.676841,LEGIT,0
13.0,001-01-0000013,0.587251,0.676841,LEGIT,0
13.0,001-01-0000014,0.61893,0.676841,LEGIT,0
13.0,001-01-0000015,0.521506,0.676841,LEGIT,0
13.0,001-01-0000016,0.571458,0.676841,LEGIT,0
13.0,001-01-0000017,0.575692,0.676841,LEGIT,0
13.0,001-01-0000018,0.567052,0.676841,LEGIT,0
13.0,001-01-0000019,0.61435,0.676841,LEGIT,0
13.0,001-01-0000020,0.510316,0.676841,LEGIT,0
13.0,001-01-0000021,0.482296,0.676841,LEGIT,0
13.0,001-01-0000022,0.519623,0.676841,LEGIT,0
13.0,001-01-0000023,0.53391,0.676841,LEGIT,0
13.0,001-01-0000024,0.55715,0.676841,LEGIT,0
13.0,001-01-0000025,0.582365,0.676841,LEGIT,0
2.0,001-01-0000001,0.837384,0.672787,FAKE,1
2.0,001-01-0000002,0.540771,0.672787,LEGIT,0
2.0,001-01-0000003,0.588888,0.672787,LEGIT,0
2.0,001-01-0000004,0.565517,0.672787,LEGIT,0
2.0,001-01-0000005,0.592303,0.672787,LEGIT,0
2.0,001-01-0000006,0.502432,0.672787,LEGIT,0
2.0,001-01-0000007,0.562628,0.672787,LEGIT,0
2.0,001-01-0000008,0.536955,0.672787,LEGIT,0
2.0,001-01-0000009,0.634033,0.672787,LEGIT,0
2.0,001-01-0000010,0.514952,0.672787,LEGIT,0
2.0,001-01-0000011,0.54944,0.672787,LEGIT,0
2.0,001-01-0000012,0.504573,0.672787,LEGIT,0
2.0,001-01-0000013,0.568119,0.672787,LEGIT,0
2.0,001-01-0000014,0.60874,0.672787,LEGIT,0
2.0,001-01-0000015,0.53914,0.672787,LEGIT,0
2.0,001-01-0000016,0.49394,0.672787,LEGIT,0
2.0,001-01-0000017,0.539651,0.672787,LEGIT,0
2.0,001-01-0000018,0.521603,0.672787,LEGIT,0
2.0,001-01-0000019,0.510943,0.672787,LEGIT,0
2.0,001-01-0000020,0.608212,0.672787,LEGIT,0
2.0,001-01-0000021,0.508785,0.672787,LEGIT,0
2.0,001-01-0000022,0.543924,0.672787,LEGIT,0
2.0,001-01-0000023,0.549555,0.672787,LEGIT,0
2.0,001-01-0000024,0.585526,0.672787,LEGIT,0
2.0,001-01-0000025,0.540706,0.672787,LEGIT,0
15.0,001-01-0000001,0.845148,0.669335,FAKE,1
15.0,001-01-0000002,0.5506,0.669335,LEGIT,0
15.0,001-01-0000003,0.530931,0.669335,LEGIT,0
15.0,001-01-0000004,0.466267,0.669335,LEGIT,0
15.0,001-01-0000005,0.549653,0.669335,LEGIT,0
15.0,001-01-0000006,0.48526,0.669335,LEGIT,0
15.0,001-01-0000007,0.521319,0.669335,LEGIT,0
15.0,001-01-0000008,0.629275,0.669335,LEGIT,0
15.0,001-01-0000009,0.5914,0.669335,LEGIT,0
15.0,001-01-0000010,0.559159,0.669335,LEGIT,0
15.0,001-01-0000011,0.535595,0.669335,LEGIT,0
15.0,001-01-0000012,0.521814,0.669335,LEGIT,0
15.0,001-01-0000013,0.581033,0.669335,LEGIT,0
15.0,001-01-0000014,0.504523,0.669335,LEGIT,0
15.0,001-01-0000015,0.525216,0.669335,LEGIT,0
15.0,001-01-0000016,0.605712,0.669335,LEGIT,0
15.0,001-01-0000017,0.540293,0.669335,LEGIT,0
15.0,001-01-0000018,0.588049,0.669335,LEGIT,0
15.0,001-01-0000019,0.549901,0.669335,LEGIT,0
15.0,001-01-0000020,0.543743,0.669335,LEGIT,0
15.0,001-01-0000021,0.541277,0.669335,LEGIT,0
15.0,001-01-0000022,0.564788,0.669335,LEGIT,0
15.0,001-01-0000023,0.564234,0.669335,LEGIT,0
15.0,001-01-0000024,0.576561,0.669335,LEGIT,0
15.0,001-01-0000025,0.510972,0.669335,LEGIT,0
11.0,001-01-0000001,0.795009,0.660503,FAKE,1
11.0,001-01-0000002,0.511162,0.660503,LEGIT,0
11.0,001-01-0000003,0.523234,0.660503,LEGIT,0
11.0,001-01-0000004,0.511161,0.660503,LEGIT,0
11.0,001-01-0000005,0.509077,0.660503,LEGIT,0
11.0,001-01-0000006,0.56819,0.660503,LEGIT,0
11.0,001-01-0000007,0.531248,0.660503,LEGIT,0
11.0,001-01-0000008,0.605112,0.660503,LEGIT,0
11.0,001-01-0000009,0.554059,0.660503,LEGIT,0
11.0,001-01-0000010,0.555648,0.660503,LEGIT,0
11.0,001-01-0000011,0.596032,0.660503,LEGIT,0
11.0,001-01-0000012,0.579538,0.660503,LEGIT,0
11.0,001-01-0000013,0.57399,0.660503,LEGIT,0
11.0,001-01-0000014,0.561877,0.660503,LEGIT,0
11.0,001-01-0000015,0.525753,0.660503,LEGIT,0
11.0,001-01-0000016,0.554974,0.660503,LEGIT,0
11.0,001-01-0000017,0.582593,0.660503,LEGIT,0
11.0,001-01-0000018,0.570841,0.660503,LEGIT,0
11.0,001-01-0000019,0.537911,0.660503,LEGIT,0
11.0,001-01-0000020,0.579186,0.660503,LEGIT,0
11.0,001-01-0000021,0.503625,0.660503,LEGIT,0
11.0,001-01-0000022,0.564429,0.660503,LEGIT,0
11.0,001-01-0000023,0.535024,0.660503,LEGIT,0
11.0,001-01-0000024,0.533191,0.660503,LEGIT,0
11.0,001-01-0000025,0.538111,0.660503,LEGIT,0
10.0,001-01-0000001,0.858834,0.615724,FAKE,1
10.0,001-01-0000002,0.56161,0.615724,LEGIT,0
10.0,001-01-0000003,0.535083,0.615724,LEGIT,0
10.0,001-01-0000004,0.554674,0.615724,LEGIT,0
10.0,001-01-0000005,0.526072,0.615724,LEGIT,0
10.0,001-01-0000006,0.536994,0.615724,LEGIT,0
10.0,001-01-0000007,0.564182,0.615724,LEGIT,0
10.0,001-01-0000008,0.571058,0.615724,LEGIT,0
10.0,001-01-0000009,0.496095,0.615724,LEGIT,0
10.0,001-01-0000010,0.51555,0.615724,LEGIT,0
10.0,001-01-0000011,0.549233,0.615724,LEGIT,0
10.0,001-01-0000012,0.584592,0.615724,LEGIT,0
10.0,001-01-0000013,0.5244,0.615724,LEGIT,0
10.0,001-01-0000014,0.559364,0.615724,LEGIT,0
10.0,001-01-0000015,0.512408,0.615724,LEGIT,0
10.0,001-01-0000016,0.553328,0.615724,LEGIT,0
10.0,001-01-0000017,0.554599,0.615724,LEGIT,0
10.0,001-01-0000018,0.553212,0.615724,LEGIT,0
10.0,001-01-0000019,0.498049,0.615724,LEGIT,0
10.0,001-01-0000020,0.535817,0.615724,LEGIT,0
10.0,001-01-0000021,0.538654,0.615724,LEGIT,0
10.0,001-01-0000022,0.550951,0.615724,LEGIT,0
10.0,001-01-0000023,0.504421,0.615724,LEGIT,0
10.0,001-01-0000024,0.605187,0.615724,LEGIT,0
10.0,001-01-0000025,0.468682,0.615724,LEGIT,0
9.0,001-01-0000001,0.854415,0.615812,FAKE,1
9.0,001-01-0000002,0.536177,0.615812,LEGIT,0
9.0,001-01-0000003,0.513049,0.615812,LEGIT,0
9.0,001-01-0000004,0.547106,0.615812,LEGIT,0
9.0,001-01-0000005,0.533238,0.615812,LEGIT,0
9.0,001-01-0000006,0.552125,0.615812,LEGIT,0
9.0,001-01-0000007,0.549427,0.615812,LEGIT,0
9.0,001-01-0000008,0.544848,0.615812,LEGIT,0
9.0,001-01-0000009,0.526627,0.615812,LEGIT,0
9.0,001-01-0000010,0.566088,0.615812,LEGIT,0
9.0,001-01-0000011,0.511542,0.615812,LEGIT,0
9.0,001-01-0000012,0.570498,0.615812,LEGIT,0
9.0,001-01-0000013,0.582613,0.615812,LEGIT,0
9.0,001-01-0000014,0.533077,0.615812,LEGIT,0
9.0,001-01-0000015,0.54817,0.615812,LEGIT,0
9.0,001-01-0000016,0.533659,0.615812,LEGIT,0
9.0,001-01-0000017,0.593321,0.615812,LEGIT,0
9.0,001-01-0000018,0.478602,0.615812,LEGIT,0
9.0,001-01-0000019,0.562445,0.615812,LEGIT,0
9.0,001-01-0000020,0.539348,0.615812,LEGIT,0
9.0,001-01-0000021,0.531293,0.615812,LEGIT,0
9.0,001-01-0000022,0.564911,0.615812,LEGIT,0
9.0,001-01-0000023,0.531659,0.615812,LEGIT,0
9.0,001-01-0000024,0.551548,0.615812,LEGIT,0
9.0,001-01-0000025,0.56519,0.615812,LEGIT,0
12.0,001-01-0000001,0.862489,0.610138,FAKE,1
12.0,001-01-0000002,0.534418,0.610138,LEGIT,0
12.0,001-01-0000003,0.53546,0.610138,LEGIT,0
12.0,001-01-0000004,0.526341,0.610138,LEGIT,0
12.0,001-01-0000005,0.563411,0.610138,LEGIT,0
12.0,001-01-0000006,0.554748,0.610138,LEGIT,0
12.0,001-01-0000007,0.600003,0.610138,LEGIT,0
12.0,001-01-0000008,0.572584,0.610138,LEGIT,0
12.0,001-01-0000009,0.578768,0.610138,LEGIT,0
12.0,001-01-0000010,0.515304,0.610138,LEGIT,0
12.0,001-01-0000011,0.546121,0.610138,LEGIT,0
12.0,001-01-0000012,0.555891,0.610138,LEGIT,0
12.0,001-01-0000013,0.577034,0.610138,LEGIT,0
12.0,001-01-0000014,0.554434,0.610138,LEGIT,0
12.0,001-01-0000015,0.52689,0.610138,LEGIT,0
12.0,001-01-0000016,0.535052,0.610138,LEGIT,0
12.0,001-01-0000017,0.587719,0.610138,LEGIT,0
12.0,001-01-0000018,0.536354,0.610138,LEGIT,0
12.0,001-01-0000019,0.535331,0.610138,LEGIT,0
12.0,001-01-0000020,0.542676,0.610138,LEGIT,0
12.0,001-01-0000021,0.51083,0.610138,LEGIT,0
12.0,001-01-0000022,0.518722,0.610138,LEGIT,0
12.0,001-01-0000023,0.560112,0.610138,LEGIT,0
12.0,001-01-0000024,0.535561,0.610138,LEGIT,0
12.0,001-01-0000025,0.560514,0.610138,LEGIT,0
6.0,001-01-0000001,0.851608,0.640257,FAKE,1
6.0,001-01-0000002,0.550972,0.640257,LEGIT,0
6.0,001-01-0000003,0.527648,0.640257,LEGIT,0
6.0,001-01-0000004,0.516288,0.640257,LEGIT,0
6.0,001-01-0000005,0.524917,0.640257,LEGIT,0
6.0,001-01-0000006,0.539935,0.640257,LEGIT,0
6.0,001-01-0000007,0.567384,0.640257,LEGIT,0
6.0,001-01-0000008,0.544979,0.640257,LEGIT,0
6.0,001-01-0000009,0.592445,0.640257,LEGIT,0
6.0,001-01-0000010,0.580693,0.640257,LEGIT,0
6.0,001-01-0000011,0.547682,0.640257,LEGIT,0
6.0,001-01-0000012,0.518043,0.640257,LEGIT,0
6.0,001-01-0000013,0.589016,0.640257,LEGIT,0
6.0,001-01-0000014,0.58115,0.640257,LEGIT,0
6.0,001-01-0000015,0.536171,0.640257,LEGIT,0
6.0,001-01-0000016,0.532486,0.640257,LEGIT,0
6.0,001-01-0000017,0.594916,0.640257,LEGIT,0
6.0,001-01-0000018,0.537716,0.640257,LEGIT,0
6.0,001-01-0000019,0.552885,0.640257,LEGIT,0
6.0,001-01-0000020,0.56604,0.640257,LEGIT,0
6.0,001-01-0000021,0.602004,0.640257,LEGIT,0
6.0,001-01-0000022,0.556569,0.640257,LEGIT,0
6.0,001-01-0000023,0.533326,0.640257,LEGIT,0
6.0,001-01-0000024,0.552268,0.640257,LEGIT,0
6.0,001-01-0000025,0.596983,0.640257,LEGIT,0
4.0,001-01-0000001,0.879927,0.711625,FAKE,1
4.0,001-01-0000002,0.572287,0.711625,LEGIT,0
4.0,001-01-0000003,0.615186,0.711625,LEGIT,0
4.0,001-01-0000004,0.58785,0.711625,LEGIT,0
4.0,001-01-0000005,0.528185,0.711625,LEGIT,0
4.0,001-01-0000006,0.611822,0.711625,LEGIT,0
4.0,001-01-0000007,0.588345,0.711625,LEGIT,0
4.0,001-01-0000008,0.579473,0.711625,LEGIT,0
4.0,001-01-0000009,0.595611,0.711625,LEGIT,0
4.0,001-01-0000010,0.510571,0.711625,LEGIT,0
4.0,001-01-0000011,0.521053,0.711625,LEGIT,0
4.0,001-01-0000012,0.514519,0.711625,LEGIT,0
4.0,001-01-0000013,0.550419,0.711625,LEGIT,0
4.0,001-01-0000014,0.540959,0.711625,LEGIT,0
4.0,001-01-0000015,0.507475,0.711625,LEGIT,0
4.0,001-01-0000016,0.530347,0.711625,LEGIT,0
4.0,001-01-0000017,0.579991,0.711625,LEGIT,0
4.0,001-01-0000018,0.596993,0.711625,LEGIT,0
4.0,001-01-0000019,0.537296,0.711625,LEGIT,0
4.0,001-01-0000020,0.535632,0.711625,LEGIT,0
4.0,001-01-0000021,0.592406,0.711625,LEGIT,0
4.0,001-01-0000022,0.493035,0.711625,LEGIT,0
4.0,001-01-0000023,0.583975,0.711625,LEGIT,0
4.0,001-01-0000024,0.584908,0.711625,LEGIT,0
4.0,001-01-0000025,0.570397,0.711625,LEGIT,0
14.0,001-01-0000001,0.86832,0.688885,FAKE,1
14.0,001-01-0000002,0.535077,0.688885,LEGIT,0
14.0,001-01-0000003,0.543949,0.688885,LEGIT,0
14.0,001-01-0000004,0.581294,0.688885,LEGIT,0
14.0,001-01-0000005,0.51099,0.688885,LEGIT,0
14.0,001-01-0000006,0.544255,0.688885,LEGIT,0
14.0,001-01-0000007,0.605669,0.688885,LEGIT,0
14.0,001-01-0000008,0.539021,0.688885,LEGIT,0
14.0,001-01-0000009,0.548558,0.688885,LEGIT,0
14.0,001-01-0000010,0.562264,0.688885,LEGIT,0
14.0,001-01-0000011,0.51071,0.688885,LEGIT,0
14.0,001-01-0000012,0.584978,0.688885,LEGIT,0
14.0,001-01-0000013,0.588479,0.688885,LEGIT,0
14.0,001-01-0000014,0.569125,0.688885,LEGIT,0
14.0,001-01-0000015,0.542131,0.688885,LEGIT,0
14.0,001-01-0000016,0.545699,0.688885,LEGIT,0
14.0,001-01-0000017,0.50117,0.688885,LEGIT,0
14.0,001-01-0000018,0.61408,0.688885,LEGIT,0
14.0,001-01-0000019,0.560692,0.688885,LEGIT,0
14.0,001-01-0000020,0.540485,0.688885,LEGIT,0
14.0,001-01-0000021,0.480473,0.688885,LEGIT,0
14.0,001-01-0000022,0.5953,0.688885,LEGIT,0
14.0,001-01-0000023,0.580107,0.688885,LEGIT,0
14.0,001-01-0000024,0.612943,0.688885,LEGIT,0
14.0,001-01-0000025,0.529379,0.688885,LEGIT,0
8.0,001-01-0000001,0.878917,0.690236,FAKE,1
8.0,001-01-0000002,0.523924,0.690236,LEGIT,0
8.0,001-01-0000003,0.583529,0.690236,LEGIT,0
8.0,001-01-0000004,0.539185,0.690236,LEGIT,0
8.0,001-01-0000005,0.538424,0.690236,LEGIT,0
8.0,001-01-0000006,0.548781,0.690236,LEGIT,0
8.0,001-01-0000007,0.511795,0.690236,LEGIT,0
8.0,001-01-0000008,0.580584,0.690236,LEGIT,0
8.0,001-01-0000009,0.583494,0.690236,LEGIT,0
8.0,001-01-0000010,0.518466,0.690236,LEGIT,0
8.0,001-01-0000011,0.504188,0.690236,LEGIT,0
8.0,001-01-0000012,0.541362,0.690236,LEGIT,0
8.0,001-01-0000013,0.604443,0.690236,LEGIT,0
8.0,001-01-0000014,0.580777,0.690236,LEGIT,0
8.0,001-01-0000015,0.555012,0.690236,LEGIT,0
8.0,001-01-0000016,0.511197,0.690236,LEGIT,0
8.0,001-01-0000017,0.561135,0.690236,LEGIT,0
8.0,001-01-0000018,0.606272,0.690236,LEGIT,0
8.0,001-01-0000019,0.541433,0.690236,LEGIT,0
8.0,001-01-0000020,0.553076,0.690236,LEGIT,0
8.0,001-01-0000021,0.506957,0.690236,LEGIT,0
8.0,001-01-0000022,0.542231,0.690236,LEGIT,0
8.0,001-01-0000023,0.575181,0.690236,LEGIT,0
8.0,001-01-0000024,0.594361,0.690236,LEGIT,0
8.0,001-01-0000025,0.500026,0.690236,LEGIT,0
17.0,001-01-0000001,0.819448,0.653442,FAKE,1
17.0,001-01-0000002,0.53497,0.653442,LEGIT,0
17.0,001-01-0000003,0.505471,0.653442,LEGIT,0
17.0,001-01-0000004,0.503499,0.653442,LEGIT,0
17.0,001-01-0000005,0.566624,0.653442,LEGIT,0
17.0,001-01-0000006,0.562693,0.653442,LEGIT,0
17.0,001-01-0000007,0.576614,0.653442,LEGIT,0
17.0,001-01-0000008,0.595903,0.653442,LEGIT,0
17.0,001-01-0000009,0.581619,0.653442,LEGIT,0
17.0,001-01-0000010,0.570027,0.653442,LEGIT,0
17.0,001-01-0000011,0.539069,0.653442,LEGIT,0
17.0,001-01-0000012,0.497692,0.653442,LEGIT,0
17.0,001-01-0000013,0.551429,0.653442,LEGIT,0
17.0,001-01-0000014,0.6437,0.653442,LEGIT,0
17.0,001-01-0000015,0.563907,0.653442,LEGIT,0
17.0,001-01-0000016,0.538976,0.653442,LEGIT,0
17.0,001-01-0000017,0.525257,0.653442,LEGIT,0
17.0,001-01-0000018,0.533123,0.653442,LEGIT,0
17.0,001-01-0000019,0.528494,0.653442,LEGIT,0
17.0,001-01-0000020,0.578065,0.653442,LEGIT,0
17.0,001-01-0000021,0.510628,0.653442,LEGIT,0
17.0,001-01-0000022,0.543522,0.653442,LEGIT,0
17.0,001-01-0000023,0.580092,0.653442,LEGIT,0
17.0,001-01-0000024,0.560935,0.653442,LEGIT,0
17.0,001-01-0000025,0.537444,0.653442,LEGIT,0
20.0,001-01-0000001,0.94626,0.663119,FAKE,1
20.0,001-01-0000002,0.518094,0.663119,LEGIT,0
20.0,001-01-0000003,0.592941,0.663119,LEGIT,0
20.0,001-01-0000004,0.521355,0.663119,LEGIT,0
20.0,001-01-0000005,0.544109,0.663119,LEGIT,0
20.0,001-01-0000006,0.526692,0.663119,LEGIT,0
20.0,001-01-0000007,0.510966,0.663119,LEGIT,0
20.0,001-01-0000008,0.617127,0.663119,LEGIT,0
20.0,001-01-0000009,0.554929,0.663119,LEGIT,0
20.0,001-01-0000010,0.552449,0.663119,LEGIT,0
20.0,001-01-0000011,0.572387,0.663119,LEGIT,0
20.0,001-01-0000012,0.508423,0.663119,LEGIT,0
20.0,001-01-0000013,0.546013,0.663119,LEGIT,0
20.0,001-01-0000014,0.613791,0.663119,LEGIT,0
20.0,001-01-0000015,0.536724,0.663119,LEGIT,0
20.0,001-01-0000016,0.552225,0.663119,LEGIT,0
20.0,001-01-0000017,0.600801,0.663119,LEGIT,0
20.0,001-01-0000018,0.539752,0.663119,LEGIT,0
20.0,001-01-0000019,0.59607,0.663119,LEGIT,0
20.0,001-01-0000020,0.557464,0.663119,LEGIT,0
20.0,001-01-0000021,0.527292,0.663119,LEGIT,0
20.0,001-01-0000022,0.558568,0.663119,LEGIT,0
20.0,001-01-0000023,0.553707,0.663119,LEGIT,0
20.0,001-01-0000024,0.522465,0.663119,LEGIT,0
20.0,001-01-0000025,0.542244,0.663119,LEGIT,0
21.0,001-01-0000001,0.831213,0.639518,FAKE,1
21.0,001-01-0000002,0.546087,0.639518,LEGIT,0
21.0,001-01-0000003,0.446452,0.639518,LEGIT,0
21.0,001-01-0000004,0.56539,0.639518,LEGIT,0
21.0,001-01-0000005,0.486015,0.639518,LEGIT,0
21.0,001-01-0000006,0.560469,0.639518,LEGIT,0
21.0,001-01-0000007,0.491794,0.639518,LEGIT,0
21.0,001-01-0000008,0.530841,0.639518,LEGIT,0
21.0,001-01-0000009,0.558783,0.639518,LEGIT,0
21.0,001-01-0000010,0.559343,0.639518,LEGIT,0
21.0,001-01-0000011,0.54389,0.639518,LEGIT,0
21.0,001-01-0000012,0.569865,0.639518,LEGIT,0
21.0,001-01-0000013,0.576506,0.639518,LEGIT,0
21.0,001-01-0000014,0.546425,0.639518,LEGIT,0
21.0,001-01-0000015,0.52844,0.639518,LEGIT,0
