timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
3.0,1,-145.07,1745.4,2.0,-183.24,1628.84,2.0,-80.976,001-01-0000001,0.471485
3.0,2,1243.51,417.26,2.0,1454.86,674.79,2.0,-80.448,001-01-0000001,0.200306
3.0,3,1589.11,1831.18,2.0,1650.84,1806.51,2.0,-86.952,001-01-0000001,0.427489
3.0,4,1461.93,465.37,2.0,1409.24,466.7,2.0,-76.26,001-01-0000001,0.629931
3.0,5,-309.75,404.96,2.0,73.73,512.42,2.0,-62.302,001-01-0000001,0.374423
3.0,6,2368.03,639.12,2.0,2145.98,767.37,2.0,-93.372,001-01-0000001,0.066645
3.0,7,1825.88,2315.98,2.0,1873.26,1815.08,2.0,-94.387,001-01-0000001,0.160029
3.0,8,1387.3,262.15,2.0,1430.87,570.25,2.0,-86.103,001-01-0000001,0.015939
3.0,9,518.28,411.73,2.0,547.19,666.64,2.0,-63.803,001-01-0000001,0.554318
3.0,10,552.8,2376.23,2.0,759.34,2187.43,2.0,-90.194,001-01-0000001,0.22337
3.0,11,1713.66,977.89,2.0,1768.41,979.63,2.0,-90.61,001-01-0000001,0.03964
3.0,13,797.71,-39.39,2.0,847.43,158.7,2.0,-73.605,001-01-0000001,0.131442
3.0,15,1977.02,1516.16,2.0,1907.16,1403.93,2.0,-88.318,001-01-0000001,0.366118
3.0,16,815.25,1196.13,2.0,841.3,1316.57,2.0,-78.7,001-01-0000001,0.416235
3.0,17,-349.58,611.79,2.0,-183.46,442.17,2.0,-75.028,001-01-0000001,0.011168
3.0,18,-31.27,2164.31,2.0,-54.51,1946.07,2.0,-87.444,001-01-0000001,0.272996
3.0,19,367.67,1249.45,2.0,296.18,1153.7,2.0,-73.882,001-01-0000001,0.612773
3.0,20,1234.43,522.91,2.0,1197.63,499.78,2.0,-61.342,001-01-0000001,0.980564
3.0,21,1496.87,-91.93,2.0,1274.28,-69.83,2.0,-74.525,001-01-0000001,0.70375
3.0,22,-500.0,1172.73,2.0,-176.43,835.26,2.0,-61.615,001-01-0000001,0.97296
3.0,23,1679.47,-76.22,2.0,1344.29,-224.75,2.0,-85.468,001-01-0000001,0.146221
3.0,24,65.07,1353.24,2.0,169.22,1217.69,2.0,-67.949,001-01-0000001,0.889797
3.0,25,2339.26,1618.47,2.0,2159.34,1612.19,2.0,-92.542,001-01-0000001,0.233081
3.0,26,56.53,2317.18,2.0,361.06,2084.92,2.0,-83.474,001-01-0000001,0.602094
3.0,27,-500.0,-500.0,2.0,40.26,-92.91,2.0,-42.258,001-01-0000001,0.99914
3.0,29,2372.0,1723.58,2.0,2073.59,1714.84,2.0,-84.177,001-01-0000001,0.765103
3.0,30,1739.75,-12.42,2.0,1479.54,-106.22,2.0,-80.748,001-01-0000001,0.4793
3.0,31,-475.25,405.93,2.0,-190.18,347.95,2.0,-59.78,001-01-0000001,0.726659
3.0,32,2029.54,2294.89,2.0,1973.52,2118.17,2.0,-88.957,001-01-0000001,0.54535
3.0,33,422.59,-500.0,2.0,284.99,81.91,2.0,-52.82,001-01-0000001,0.951301
3.0,34,407.9,1760.91,2.0,780.16,1496.87,2.0,-88.178,001-01-0000001,0.074858
3.0,35,1834.53,1450.08,2.0,1698.3,1399.46,2.0,-86.03,001-01-0000001,0.449454
3.0,36,-500.0,2246.29,2.0,65.28,2007.0,2.0,-78.934,001-01-0000001,0.817213
3.0,37,517.26,401.87,2.0,619.14,422.04,2.0,-56.599,001-01-0000001,0.876241
3.0,38,400.43,-84.76,2.0,885.54,197.75,2.0,-70.299,001-01-0000001,0.044964
3.0,39,2091.6,1418.66,2.0,1850.47,1561.06,2.0,-95.304,001-01-0000001,0.022394
3.0,41,479.97,-500.0,2.0,772.52,-7.83,2.0,-64.768,001-01-0000001,0.540888
3.0,42,-25.54,77.18,2.0,-20.32,202.61,2.0,-55.777,001-01-0000001,0.695332
3.0,43,2072.85,992.52,2.0,1968.01,951.83,2.0,-92.694,001-01-0000001,0.052724
3.0,44,3.02,1289.92,2.0,322.92,1166.65,2.0,-78.249,001-01-0000001,0.321227
3.0,45,1631.96,51.53,2.0,1525.8,147.2,2.0,-71.819,001-01-0000001,0.86728
3.0,46,2282.71,1658.12,2.0,2165.32,1864.84,2.0,-96.962,001-01-0000001,0.025682
3.0,48,326.84,527.21,2.0,707.68,805.0,2.0,-62.268,001-01-0000001,0.583555
3.0,49,2243.42,1471.72,2.0,1986.29,1533.68,2.0,-89.408,001-01-0000001,0.374092
3.0,50,401.75,63.4,2.0,610.13,-62.43,2.0,-54.842,001-01-0000001,0.61619
3.0,51,1910.92,145.1,2.0,1747.24,345.63,2.0,-81.784,001-01-0000001,0.514459
3.0,54,1037.81,208.62,2.0,1084.86,315.19,2.0,-74.899,001-01-0000001,0.329358
3.0,55,297.3,1473.85,2.0,212.58,1341.18,2.0,-69.934,001-01-0000001,0.882378
3.0,56,2152.03,125.18,2.0,2173.13,125.64,2.0,-86.719,001-01-0000001,0.315578
3.0,57,1202.24,9.0,2.0,1217.01,225.92,2.0,-72.606,001-01-0000001,0.611004
3.0,58,121.74,2137.36,2.0,395.1,2061.14,2.0,-88.698,001-01-0000001,0.185696
3.0,59,795.94,-381.93,2.0,779.64,-236.65,2.0,-72.096,001-01-0000001,0.318854
3.0,60,1548.58,560.79,2.0,1445.59,528.52,2.0,-81.634,001-01-0000001,0.361186
3.0,62,868.44,1542.59,2.0,673.79,1507.4,2.0,-64.782,001-01-0000001,0.986251
3.0,63,1077.37,2113.39,2.0,1178.86,1938.3,2.0,-87.284,001-01-0000001,0.381618
3.0,64,180.09,206.34,2.0,585.47,-108.53,2.0,-62.66,001-01-0000001,0.016317
3.0,65,1929.23,2307.98,2.0,1889.4,2166.78,2.0,-89.132,001-01-0000001,0.51532
3.0,66,862.54,741.72,2.0,916.05,792.0,2.0,-63.463,001-01-0000001,0.92562
3.0,67,1480.4,2148.71,2.0,1405.79,1682.15,2.0,-77.592,001-01-0000001,0.914258
3.0,68,46.08,690.06,2.0,346.18,887.3,2.0,-76.749,001-01-0000001,0.002638
3.0,69,1182.66,1715.65,2.0,1053.67,1720.07,2.0,-87.306,001-01-0000001,0.242605
3.0,70,1696.81,2052.73,2.0,1802.79,1998.34,2.0,-86.35,001-01-0000001,0.56528
3.0,71,163.21,614.16,2.0,484.21,713.69,2.0,-60.043,001-01-0000001,0.727036
3.0,72,169.46,552.7,2.0,30.92,302.87,2.0,-57.832,001-01-0000001,0.758128
3.0,73,213.31,1695.75,2.0,343.74,1646.56,2.0,-68.96,001-01-0000001,0.944655
3.0,74,720.23,435.99,2.0,835.0,418.8,2.0,-57.027,001-01-0000001,0.949927
3.0,75,1802.95,2074.14,2.0,1883.03,2225.67,2.0,-99.283,001-01-0000001,0.00274
3.0,76,674.12,1917.52,2.0,779.27,1852.68,2.0,-79.383,001-01-0000001,0.709102
3.0,77,1649.0,-129.8,2.0,1614.36,-10.77,2.0,-77.915,001-01-0000001,0.605079
3.0,78,1303.58,1936.31,2.0,1448.75,1919.21,2.0,-83.366,001-01-0000001,0.615218
3.0,79,-254.3,205.12,2.0,-228.48,500.91,2.0,-64.478,001-01-0000001,0.002207
3.0,80,1949.7,241.07,2.0,2108.36,389.94,2.0,-79.952,001-01-0000001,0.649428
3.0,81,1022.09,1142.67,2.0,1039.77,1253.96,2.0,-74.169,001-01-0000001,0.738759
3.0,82,1169.27,1362.63,2.0,994.1,1329.9,2.0,-81.266,001-01-0000001,0.479095
3.0,83,1927.56,2098.06,2.0,1999.77,1613.89,2.0,-86.933,001-01-0000001,0.596756
3.0,84,1383.28,1509.99,2.0,1102.08,1669.15,2.0,-87.288,001-01-0000001,0.226228
3.0,85,1015.29,1990.9,2.0,1099.84,2056.6,2.0,-75.479,001-01-0000001,0.905201
3.0,86,1989.06,-322.89,2.0,2034.0,-55.42,2.0,-82.014,001-01-0000001,0.551787
3.0,87,318.35,-8.28,2.0,222.41,186.3,2.0,-54.176,001-01-0000001,0.405532
3.0,88,706.25,2485.57,2.0,964.3,2038.06,2.0,-93.257,001-01-0000001,0.107762
3.0,89,411.65,117.5,2.0,-94.96,360.69,2.0,-50.561,001-01-0000001,0.849434
3.0,90,2139.42,1534.77,2.0,1718.17,1685.77,2.0,-81.839,001-01-0000001,0.78973
3.0,92,-500.0,1428.83,2.0,-43.29,1571.66,2.0,-86.509,001-01-0000001,0.033162
3.0,93,1712.42,940.95,2.0,1617.02,1015.43,2.0,-74.911,001-01-0000001,0.862516
3.0,94,476.28,1487.96,2.0,613.52,1474.21,2.0,-78.4,001-01-0000001,0.517579
3.0,95,474.09,1811.13,2.0,673.31,1799.71,2.0,-76.274,001-01-0000001,0.789596
3.0,96,199.86,1103.58,2.0,681.88,1509.18,2.0,-70.771,001-01-0000001,0.651073
3.0,98,-408.21,1719.64,2.0,244.92,2008.55,2.0,-81.572,001-01-0000001,0.441983
3.0,99,426.54,980.24,2.0,623.61,820.38,2.0,-64.425,001-01-0000001,0.880797
3.0,100,719.15,30.98,2.0,833.27,314.67,2.0,-60.426,001-01-0000001,0.799503
3.0,101,631.23,1216.48,2.0,524.15,1112.95,2.0,-77.029,001-01-0000001,0.467755
3.0,102,-3.46,928.93,2.0,-68.0,961.11,2.0,-67.061,001-01-0000001,0.685445
3.0,103,1203.29,2110.38,2.0,1738.18,1679.46,2.0,-77.722,001-01-0000001,0.883591
3.0,104,1878.18,679.65,2.0,1845.31,864.39,2.0,-86.454,001-01-0000001,0.252613
3.0,105,260.17,858.05,2.0,594.05,1055.31,2.0,-63.112,001-01-0000001,0.832813
3.0,106,1686.07,2500.0,2.0,1224.96,2216.54,2.0,-74.995,001-01-0000001,0.977913
3.0,108,1756.62,-500.0,2.0,1914.26,39.71,2.0,-93.077,001-01-0000001,0.007812
3.0,109,1939.41,-243.05,2.0,1644.57,-56.14,2.0,-84.054,001-01-0000001,0.386188
3.0,110,1341.21,2183.81,2.0,1510.07,2063.0,2.0,-84.725,001-01-0000001,0.624878
3.0,111,1586.95,448.56,2.0,1726.75,577.06,2.0,-89.775,001-01-0000001,0.001481
3.0,112,2239.29,2452.27,2.0,2112.01,2090.25,2.0,-89.872,001-01-0000001,0.570282
3.0,113,254.97,304.3,2.0,500.24,182.63,2.0,-55.778,001-01-0000001,0.535171
3.0,114,-271.09,2162.42,2.0,-113.93,1764.6,2.0,-79.395,001-01-0000001,0.762356
3.0,115,1873.34,1163.23,2.0,1536.38,1119.29,2.0,-91.603,001-01-0000001,0.067835
3.0,116,1943.48,281.74,2.0,1879.26,168.51,2.0,-82.612,001-01-0000001,0.486697
3.0,117,2097.1,1099.91,2.0,2062.99,1090.84,2.0,-85.443,001-01-0000001,0.501317
3.0,118,1723.61,1919.02,2.0,1487.57,1788.92,2.0,-87.091,001-01-0000001,0.484965
3.0,119,253.38,2332.25,2.0,431.44,1459.6,2.0,-83.402,001-01-0000001,0.617901
3.0,120,580.72,-476.26,2.0,593.19,-33.76,2.0,-57.487,001-01-0000001,0.909469
3.0,121,2097.57,599.72,2.0,2068.53,668.33,2.0,-88.101,001-01-0000001,0.239764
3.0,122,850.18,1670.09,2.0,553.28,1804.42,2.0,-85.942,001-01-0000001,0.22005
3.0,123,2426.93,605.87,2.0,1774.46,1230.65,2.0,-69.655,001-01-0000001,0.989314
3.0,124,381.75,2034.8,2.0,375.32,2185.84,2.0,-84.985,001-01-0000001,0.386731
3.0,125,638.41,1400.31,2.0,587.25,1399.32,2.0,-67.738,001-01-0000001,0.937091
3.0,126,-402.56,145.16,2.0,-224.63,664.29,2.0,-61.77,001-01-0000001,0.224759
3.0,127,305.45,2381.21,2.0,573.0,2200.63,2.0,-83.736,001-01-0000001,0.620379
3.0,128,-263.75,78.49,2.0,27.45,409.87,2.0,-56.266,001-01-0000001,0.130921
3.0,129,972.82,1366.57,2.0,1124.97,1360.3,2.0,-72.45,001-01-0000001,0.861622
3.0,130,2500.0,2238.35,2.0,2151.01,2133.69,2.0,-103.659,001-01-0000001,0.019151
3.0,131,1632.77,-460.99,2.0,1870.05,-65.69,2.0,-83.895,001-01-0000001,0.246012
