time_sec,imsi,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,ecgi,cell_role,rsrp_dbm,timing_advance
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000018,N,-68.919,12
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000019,N,-74.579,8
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000020,N,-68.762,7
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000021,N,-107.808,26
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000022,N,-91.081,21
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000023,N,-96.024,16
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000024,N,-81.943,14
1.0,11,2028.52,845.31,2.0,1764.9,970.34,2.0,001-01-0000025,N,-81.108,14
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000001,N,-70.479,15
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000002,N,-76.874,17
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000003,N,-87.806,21
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000004,N,-89.336,25
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000005,N,-101.121,30
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000006,N,-74.121,10
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000007,N,-79.266,12
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000008,N,-93.132,16
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000009,N,-90.713,22
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000010,N,-97.597,27
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000011,N,-65.009,3
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000012,N,-81.956,7
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000013,N,-82.161,13
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000014,N,-95.225,20
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000015,N,-97.338,26
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000016,S,-50.307,3
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000017,N,-67.482,7
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000018,N,-90.419,13
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000019,N,-86.133,19
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000020,N,-92.488,26
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000021,N,-63.589,9
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000022,N,-69.219,11
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000023,N,-97.96,16
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000024,N,-83.629,21
1.0,14,-71.8,1378.84,2.0,-1.67,1259.46,2.0,001-01-0000025,N,-84.359,27
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000001,N,-90.21,30
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000002,N,-99.096,26
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000003,N,-77.291,21
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000004,N,-100.701,19
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000005,N,-98.847,18
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000006,N,-82.763,27
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000007,N,-111.412,21
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000008,N,-83.173,16
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000009,N,-82.927,13
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000010,N,-86.56,12
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000011,N,-94.609,25
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000012,N,-95.122,19
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000013,N,-69.691,13
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000014,N,-58.732,7
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000015,N,-73.511,5
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000016,N,-90.452,24
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000017,N,-98.305,18
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000018,N,-71.996,12
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000019,N,-59.43,5
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000020,S,-51.269,2
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000021,N,-93.247,26
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000022,N,-89.74,20
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000023,N,-96.322,14
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000024,N,-64.273,9
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,001-01-0000025,N,-79.802,8
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000001,N,-69.459,19
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000002,N,-72.647,17
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000003,N,-94.702,17
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000004,N,-92.013,19
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000005,N,-104.249,23
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000006,N,-77.254,15
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000007,N,-82.84,11
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000008,N,-77.568,11
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000009,N,-87.832,14
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000010,N,-90.494,18
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000011,N,-70.529,11
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000012,S,-64.078,6
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000013,N,-66.385,5
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000014,N,-70.993,9
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000015,N,-78.86,15
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000016,N,-82.682,11
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000017,N,-78.112,5
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000018,N,-66.197,3
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000019,N,-86.707,9
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000020,N,-75.452,15
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000021,N,-72.608,14
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000022,N,-64.873,10
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000023,N,-92.388,9
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000024,N,-72.678,12
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,001-01-0000025,N,-69.268,17
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000001,S,-49.713,6
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000002,N,-75.525,10
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000003,N,-81.356,16
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000004,N,-81.922,22
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000005,N,-98.93,29
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000006,N,-64.582,3
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000007,N,-74.713,9
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000008,N,-82.849,15
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000009,N,-103.631,22
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000010,N,-91.911,28
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000011,N,-65.008,8
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000012,N,-87.501,11
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000013,N,-83.103,17
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000014,N,-84.39,23
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000015,N,-90.731,29
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000016,N,-77.883,14
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000017,N,-87.912,16
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000018,N,-98.743,20
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000019,N,-96.964,26
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000020,N,-101.315,31
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000021,N,-90.138,20
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000022,N,-82.087,22
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000023,N,-103.612,25
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000024,N,-94.555,29
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,001-01-0000025,N,-106.766,34
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000001,N,-77.167,24
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000002,N,-103.065,26
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000003,N,-97.173,29
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000004,N,-100.357,32
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000005,N,-95.844,37
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000006,N,-85.716,19
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000007,N,-88.286,20
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000008,N,-72.135,23
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000009,N,-96.932,28
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000010,N,-100.578,32
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000011,N,-90.888,12
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000012,N,-96.324,14
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000013,N,-97.866,18
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000014,N,-97.858,24
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000015,N,-85.124,29
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000016,N,-69.626,6
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000017,N,-75.617,9
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000018,N,-85.423,15
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000019,N,-87.25,21
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000020,N,-83.179,27
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000021,S,-56.933,1
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000022,N,-63.234,7
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000023,N,-103.348,14
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000024,N,-89.253,20
1.0,18,196.75,1918.72,2.0,-70.78,1969.01,2.0,001-01-0000025,N,-76.454,27
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000001,N,-73.784,14
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000002,N,-78.863,15
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000003,N,-90.509,17
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000004,N,-79.863,21
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000005,N,-104.093,26
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000006,N,-65.902,9
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000007,N,-91.514,9
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000008,S,-59.902,12
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000009,N,-90.533,18
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000010,N,-101.256,23
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000011,N,-65.924,4
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000012,N,-68.45,3
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000013,N,-73.743,9
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000014,N,-74.374,16
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000015,N,-98.853,22
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000016,N,-64.551,6
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000017,N,-79.562,5
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000018,N,-69.944,10
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000019,N,-82.497,16
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000020,N,-82.558,22
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000021,N,-81.272,11
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000022,N,-83.33,11
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000023,N,-77.172,14
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000024,N,-98.906,19
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,001-01-0000025,N,-106.573,24
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000001,N,-85.889,16
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000002,N,-72.821,11
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000003,N,-80.611,7
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000004,N,-70.814,8
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000005,N,-88.107,12
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000006,N,-83.225,15
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000007,N,-68.988,9
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000008,N,-71.489,2
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000009,N,-72.335,4
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000010,N,-81.771,10
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000011,N,-83.626,16
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000012,N,-80.623,11
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000013,N,-71.975,7
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000014,S,-57.05,8
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000015,N,-91.047,12
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000016,N,-80.11,20
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000017,N,-87.944,15
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000018,N,-77.861,13
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000019,N,-65.75,13
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000020,N,-80.703,16
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000021,N,-89.64,24
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000022,N,-77.4,21
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000023,N,-79.767,19
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000024,N,-95.401,20
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,001-01-0000025,N,-88.43,22
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000001,N,-69.778,16
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000002,N,-91.476,10
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000003,N,-62.012,4
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000004,S,-50.054,3
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000005,N,-81.146,9
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000006,N,-85.296,18
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000007,N,-75.892,13
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000008,N,-83.131,8
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000009,N,-74.726,8
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000010,N,-86.259,12
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000011,N,-77.75,22
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000012,N,-74.403,17
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000013,N,-91.987,14
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000014,N,-80.757,14
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000015,N,-77.925,17
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000016,N,-86.977,26
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000017,N,-90.794,23
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000018,N,-79.481,21
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000019,N,-97.071,21
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000020,N,-93.624,22
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000021,N,-103.769,31
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000022,N,-88.952,29
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000023,N,-98.952,27
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000024,N,-95.604,27
1.0,21,1365.95,-35.29,2.0,1281.24,-90.79,2.0,001-01-0000025,N,-90.115,28
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000001,N,-69.613,10
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000002,N,-73.279,14
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000003,N,-84.881,19
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000004,N,-92.446,24
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000005,N,-92.409,30
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000006,N,-71.9,5
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000007,N,-82.125,10
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000008,N,-94.021,16
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000009,N,-88.491,22
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000010,N,-96.114,28
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000011,S,-66.329,3
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000012,N,-77.783,9
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000013,N,-81.311,15
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000014,N,-75.407,22
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000015,N,-86.833,28
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000016,N,-94.472,9
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000017,N,-79.527,12
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000018,N,-75.731,17
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000019,N,-102.543,23
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000020,N,-91.201,29
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000021,N,-86.776,15
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000022,N,-77.891,17
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000023,N,-87.215,21
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000024,N,-100.923,26
1.0,22,-97.04,632.58,2.0,-187.09,829.25,2.0,001-01-0000025,N,-98.544,32
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000001,N,-75.57,17
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000002,N,-79.18,11
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000003,S,-56.816,5
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000004,N,-67.611,4
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000005,N,-80.597,9
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000006,N,-81.472,20
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000007,N,-90.75,14
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000008,N,-69.444,10
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000009,N,-77.398,10
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000010,N,-79.379,13
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000011,N,-88.945,23
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000012,N,-93.549,19
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000013,N,-82.967,16
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000014,N,-91.786,16
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000015,N,-91.543,18
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000016,N,-90.428,28
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000017,N,-90.439,25
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000018,N,-91.96,23
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000019,N,-101.183,22
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000020,N,-100.22,24
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000021,N,-95.506,33
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000022,N,-90.426,31
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000023,N,-104.26,29
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000024,N,-101.952,29
1.0,23,973.24,-209.65,2.0,1342.84,-229.36,2.0,001-01-0000025,N,-94.799,30
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000001,N,-67.887,16
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000002,N,-81.672,16
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000003,N,-100.249,19
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000004,N,-93.866,23
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000005,N,-108.599,28
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000006,N,-72.91,9
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000007,N,-72.357,10
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000008,N,-90.773,14
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000009,N,-94.143,19
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000010,N,-91.989,25
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000011,N,-70.607,4
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000012,N,-77.354,5
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000013,N,-69.794,11
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000014,N,-86.119,17
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000015,N,-96.594,24
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000016,N,-77.376,4
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000017,S,-61.798,6
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000018,N,-85.513,11
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000019,N,-72.289,17
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000020,N,-85.329,24
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000021,N,-84.896,10
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000022,N,-85.175,11
