time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,1.934866,1.576831,FAKE,1
1.0,001-01-0000002,0.871492,1.576831,LEGIT,0
1.0,001-01-0000003,0.912894,1.576831,LEGIT,0
1.0,001-01-0000004,0.869156,1.576831,LEGIT,0
1.0,001-01-0000005,0.783113,1.576831,LEGIT,0
1.0,001-01-0000006,0.901884,1.576831,LEGIT,0
1.0,001-01-0000007,0.989313,1.576831,LEGIT,0
1.0,001-01-0000008,1.259843,1.576831,LEGIT,0
1.0,001-01-0000009,0.916923,1.576831,LEGIT,0
1.0,001-01-0000010,1.082374,1.576831,LEGIT,0
1.0,001-01-0000011,0.835476,1.576831,LEGIT,0
1.0,001-01-0000012,1.043989,1.576831,LEGIT,0
1.0,001-01-0000013,1.102672,1.576831,LEGIT,0
1.0,001-01-0000014,1.099983,1.576831,LEGIT,0
1.0,001-01-0000015,1.172603,1.576831,LEGIT,0
1.0,001-01-0000016,0.86311,1.576831,LEGIT,0
1.0,001-01-0000017,0.854075,1.576831,LEGIT,0
1.0,001-01-0000018,1.038056,1.576831,LEGIT,0
1.0,001-01-0000019,1.136832,1.576831,LEGIT,0
1.0,001-01-0000020,1.250793,1.576831,LEGIT,0
1.0,001-01-0000021,0.992041,1.576831,LEGIT,0
1.0,001-01-0000022,1.133208,1.576831,LEGIT,0
1.0,001-01-0000023,1.094048,1.576831,LEGIT,0
1.0,001-01-0000024,1.123474,1.576831,LEGIT,0
1.0,001-01-0000025,0.950185,1.576831,LEGIT,0
