time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,12,-35.315,129.634,2.000,001-01-0000001,-36.035,15.078,17.393,2
1.000,13,846.596,136.552,2.000,001-01-0000001,-41.110,15.960,17.889,9
1.000,16,836.367,1321.721,2.000,001-01-0000001,-58.341,6.268,4.542,18
1.000,22,-187.095,829.251,2.000,001-01-0000001,-58.801,12.405,7.822,10
1.000,28,655.045,319.745,2.000,001-01-0000001,-50.554,10.993,2.109,7
1.000,31,-193.474,345.773,2.000,001-01-0000001,-34.269,13.252,20.241,5
1.000,33,276.880,80.043,2.000,001-01-0000001,-46.001,14.503,6.139,2
1.000,35,1703.234,1414.115,2.000,001-01-0000001,-64.098,8.593,-2.731,26
1.000,40,401.003,342.762,2.000,001-01-0000001,-30.637,15.276,21.426,4
1.000,42,-31.369,194.832,2.000,001-01-0000001,-42.574,15.774,9.576,2
1.000,47,217.795,-41.145,2.000,001-01-0000001,-43.656,11.057,10.128,3
1.000,57,1224.606,231.631,2.000,001-01-0000001,-53.320,13.679,4.936,14
1.000,59,774.327,-238.919,2.000,001-01-0000001,-49.766,12.475,6.619,9
1.000,61,-116.791,609.156,2.000,001-01-0000001,-54.568,10.961,4.459,7
1.000,64,584.739,-110.927,2.000,001-01-0000001,-44.191,9.921,-0.091,7
1.000,67,1405.496,1708.955,2.000,001-01-0000001,-56.710,9.418,-3.553,26
1.000,72,30.792,277.219,2.000,001-01-0000001,-28.278,15.251,21.262,2
1.000,79,-229.856,515.719,2.000,001-01-0000001,-60.899,8.937,3.222,7
1.000,84,1103.147,1693.732,2.000,001-01-0000001,-53.867,11.505,8.670,23
1.000,87,204.402,166.887,2.000,001-01-0000001,-26.620,17.560,28.830,1
1.000,89,-116.786,340.153,2.000,001-01-0000001,-43.067,12.777,4.736,4
1.000,97,59.150,674.338,2.000,001-01-0000001,-46.247,11.808,7.623,7
1.000,99,600.113,802.592,2.000,001-01-0000001,-57.073,10.829,-3.089,10
1.000,105,587.270,1027.288,2.000,001-01-0000001,-47.355,8.695,9.493,13
1.000,107,228.260,509.632,2.000,001-01-0000001,-42.602,10.502,3.388,5
1.000,120,578.421,-55.597,2.000,001-01-0000001,-48.568,7.216,1.783,6
1.000,126,-224.878,659.139,2.000,001-01-0000001,-55.861,13.103,4.019,8
1.000,132,715.047,72.377,2.000,001-01-0000001,-47.981,15.178,14.271,7
1.000,134,124.474,392.937,2.000,001-01-0000001,-41.025,12.113,13.963,3
1.000,135,236.243,784.356,2.000,001-01-0000001,-57.566,11.072,-2.673,8
1.000,137,58.340,-50.663,2.000,001-01-0000001,-33.909,14.703,32.107,3
1.000,144,-205.930,81.907,2.000,001-01-0000001,-36.274,16.655,32.414,5
1.000,148,832.959,813.336,2.000,001-01-0000001,-48.239,13.877,8.277,12
1.000,164,245.623,570.064,2.000,001-01-0000001,-31.606,11.759,15.183,6
1.000,165,1255.233,-23.931,2.000,001-01-0000001,-56.532,13.600,2.693,14
1.000,172,224.138,288.367,2.000,001-01-0000001,-32.597,14.473,13.956,2
1.000,179,2160.455,451.016,2.000,001-01-0000001,-63.293,7.950,-8.558,26
1.000,186,801.536,1260.059,2.000,001-01-0000001,-56.850,12.730,3.827,17
1.000,189,-168.394,-167.429,2.000,001-01-0000001,-52.944,12.579,7.815,6
1.000,190,359.736,46.935,2.000,001-01-0000001,-29.340,15.686,19.547,3
1.000,195,1243.625,-66.683,2.000,001-01-0000001,-56.892,7.495,-1.355,14
1.000,197,1050.590,690.873,2.000,001-01-0000001,-56.411,11.248,0.962,14
1.000,199,465.953,468.599,2.000,001-01-0000001,-36.164,12.770,-3.446,6
2.000,10,753.644,2199.399,2.000,001-01-0000001,-61.012,11.405,-2.560,27
2.000,12,-31.913,130.699,2.000,001-01-0000001,-46.381,15.157,15.641,2
2.000,14,0.802,1255.949,2.000,001-01-0000001,-44.820,11.497,8.465,14
2.000,17,-186.979,440.534,2.000,001-01-0000001,-57.732,16.482,-5.955,6
2.000,24,167.128,1218.263,2.000,001-01-0000001,-59.729,8.560,-7.118,14
2.000,27,35.086,-97.167,2.000,001-01-0000001,-46.741,13.270,23.745,3
2.000,28,654.622,320.842,2.000,001-01-0000001,-42.705,15.605,10.265,7
2.000,31,-191.824,346.861,2.000,001-01-0000001,-49.413,13.302,14.060,5
2.000,33,280.934,80.979,2.000,001-01-0000001,-38.709,12.761,18.662,2
2.000,34,775.603,1506.962,2.000,001-01-0000001,-49.285,14.213,6.243,19
2.000,40,406.404,354.629,2.000,001-01-0000001,-37.820,10.484,2.723,4
2.000,42,-25.842,198.720,2.000,001-01-0000001,-24.308,14.807,37.711,2
2.000,47,219.227,-37.894,2.000,001-01-0000001,-26.310,15.110,28.802,3
2.000,52,405.616,331.769,2.000,001-01-0000001,-44.193,14.056,4.602,4
2.000,53,804.851,22.574,2.000,001-01-0000001,-48.160,12.422,-3.360,9
2.000,57,1220.809,228.776,2.000,001-01-0000001,-60.675,8.936,-2.644,14
2.000,61,-111.676,609.387,2.000,001-01-0000001,-44.964,16.918,11.612,7
2.000,64,585.105,-109.728,2.000,001-01-0000001,-46.917,15.300,6.558,7
2.000,68,337.881,891.733,2.000,001-01-0000001,-46.570,14.782,13.955,10
2.000,72,30.856,290.045,2.000,001-01-0000001,-30.499,13.438,33.353,2
2.000,79,-229.169,508.315,2.000,001-01-0000001,-44.387,15.392,12.421,7
2.000,87,213.408,176.591,2.000,001-01-0000001,-18.214,14.420,35.624,1
2.000,89,-105.871,350.422,2.000,001-01-0000001,-57.624,11.208,3.094,4
2.000,97,63.991,674.894,2.000,001-01-0000001,-50.593,12.374,6.636,7
2.000,107,236.232,510.671,2.000,001-01-0000001,-37.131,12.349,15.467,5
2.000,113,495.127,183.038,2.000,001-01-0000001,-47.907,12.086,3.409,5
2.000,126,-224.752,661.715,2.000,001-01-0000001,-63.363,14.612,0.764,8
2.000,128,18.500,411.011,2.000,001-01-0000001,-36.787,9.202,12.848,4
2.000,131,1867.332,-78.270,2.000,001-01-0000001,-57.033,12.876,1.492,22
2.000,132,721.613,72.782,2.000,001-01-0000001,-57.518,11.799,6.324,7
2.000,137,67.254,-39.380,2.000,001-01-0000001,-41.403,11.253,18.069,3
2.000,144,-198.281,86.645,2.000,001-01-0000001,-43.584,17.438,22.151,4
2.000,148,830.691,816.485,2.000,001-01-0000001,-52.504,11.518,1.498,12
2.000,150,383.003,2103.884,2.000,001-01-0000001,-47.766,14.124,3.203,25
2.000,155,306.586,682.132,2.000,001-01-0000001,-46.801,13.559,7.771,7
2.000,163,1663.442,239.288,2.000,001-01-0000001,-50.535,15.412,4.924,20
2.000,172,233.016,294.433,2.000,001-01-0000001,-18.983,10.631,32.735,2
2.000,189,-156.815,-166.786,2.000,001-01-0000001,-37.006,13.698,25.794,5
2.000,190,366.971,49.431,2.000,001-01-0000001,-29.821,14.414,24.000,3
2.000,192,943.083,1265.927,2.000,001-01-0000001,-54.296,11.549,2.736,18
2.000,197,1049.785,694.125,2.000,001-01-0000001,-49.191,10.794,4.378,14
2.000,198,1137.542,1190.537,2.000,001-01-0000001,-54.715,11.263,-0.452,19
3.000,12,-28.512,131.765,2.000,001-01-0000001,-16.345,12.061,40.000,2
3.000,14,3.272,1252.441,2.000,001-01-0000001,-37.601,16.461,13.665,14
3.000,17,-183.458,442.169,2.000,001-01-0000001,-55.657,13.146,0.985,6
3.000,20,1197.635,499.782,2.000,001-01-0000001,-49.650,10.797,0.536,14
3.000,27,40.264,-92.914,2.000,001-01-0000001,-37.504,13.881,23.901,3
3.000,28,654.199,321.939,2.000,001-01-0000001,-46.689,12.324,8.757,7
3.000,31,-190.175,347.948,2.000,001-01-0000001,-50.779,16.542,5.416,5
3.000,33,284.988,81.914,2.000,001-01-0000001,-27.202,12.476,22.824,2
3.000,40,411.804,366.496,2.000,001-01-0000001,-51.663,10.707,5.028,5
3.000,42,-20.315,202.607,2.000,001-01-0000001,-37.720,16.439,8.284,2
3.000,47,220.658,-34.643,2.000,001-01-0000001,-17.388,15.854,33.481,2
3.000,48,707.684,805.002,2.000,001-01-0000001,-53.107,9.273,-6.247,11
3.000,50,610.134,-62.429,2.000,001-01-0000001,-39.574,10.442,2.201,7
3.000,52,404.524,331.627,2.000,001-01-0000001,-46.085,12.244,9.988,4
3.000,53,804.007,26.385,2.000,001-01-0000001,-38.975,13.364,21.272,9
3.000,55,212.582,1341.176,2.000,001-01-0000001,-56.975,14.644,3.945,15
