time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,3.36803,1.200197,FAKE,1
1.0,001-01-0000002,0.800894,1.200197,LEGIT,0
1.0,001-01-0000003,0.75427,1.200197,LEGIT,0
1.0,001-01-0000004,0.72355,1.200197,LEGIT,0
1.0,001-01-0000005,0.760177,1.200197,LEGIT,0
1.0,001-01-0000006,0.893129,1.200197,LEGIT,0
1.0,001-01-0000007,0.923485,1.200197,LEGIT,0
1.0,001-01-0000008,0.965431,1.200197,LEGIT,0
1.0,001-01-0000009,0.698928,1.200197,LEGIT,0
1.0,001-01-0000010,0.935686,1.200197,LEGIT,0
1.0,001-01-0000011,0.72131,1.200197,LEGIT,0
1.0,001-01-0000012,0.875456,1.200197,LEGIT,0
1.0,001-01-0000013,0.890598,1.200197,LEGIT,0
1.0,001-01-0000014,0.913431,1.200197,LEGIT,0
1.0,001-01-0000015,0.963511,1.200197,LEGIT,0
1.0,001-01-0000016,0.837807,1.200197,LEGIT,0
1.0,001-01-0000017,0.783479,1.200197,LEGIT,0
1.0,001-01-0000018,0.843985,1.200197,LEGIT,0
1.0,001-01-0000019,0.860038,1.200197,LEGIT,0
1.0,001-01-0000020,0.87419,1.200197,LEGIT,0
1.0,001-01-0000021,1.011452,1.200197,LEGIT,0
1.0,001-01-0000022,0.868991,1.200197,LEGIT,0
1.0,001-01-0000023,0.915702,1.200197,LEGIT,0
1.0,001-01-0000024,0.963431,1.200197,LEGIT,0
1.0,001-01-0000025,0.764946,1.200197,LEGIT,0
