time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
3.000,132,728.179,73.187,2.000,001-01-0000001,-52.199,8.766,1.736,8
3.000,134,132.094,398.188,2.000,001-01-0000001,-40.568,13.985,7.052,3
3.000,137,76.169,-28.097,2.000,001-01-0000001,-44.559,13.304,7.176,2
3.000,147,513.084,350.314,2.000,001-01-0000001,-45.582,12.497,15.261,5
3.000,155,312.284,686.671,2.000,001-01-0000001,-61.384,4.420,-5.376,7
3.000,156,43.069,867.196,2.000,001-01-0000001,-48.760,12.529,6.397,9
3.000,172,241.894,300.500,2.000,001-01-0000001,-35.285,15.989,24.425,2
3.000,190,374.206,51.926,2.000,001-01-0000001,-40.596,12.718,10.292,3
4.000,12,-25.110,132.830,2.000,001-01-0000001,-29.052,14.898,27.221,2
4.000,13,847.852,169.775,2.000,001-01-0000001,-54.605,9.411,2.414,9
4.000,22,-171.091,838.261,2.000,001-01-0000001,-57.734,10.800,-0.640,10
4.000,24,171.303,1217.122,2.000,001-01-0000001,-53.547,15.679,4.804,14
4.000,31,-188.526,349.035,2.000,001-01-0000001,-41.382,11.370,23.698,5
4.000,33,289.042,82.850,2.000,001-01-0000001,-30.311,15.135,13.019,2
4.000,40,417.204,378.362,2.000,001-01-0000001,-33.522,13.088,10.072,5
4.000,42,-14.788,206.495,2.000,001-01-0000001,-32.909,14.975,16.687,2
4.000,47,222.090,-31.393,2.000,001-01-0000001,-31.065,16.166,22.852,2
4.000,48,712.288,809.294,2.000,001-01-0000001,-44.197,14.149,7.111,11
4.000,50,607.782,-57.512,2.000,001-01-0000001,-51.406,14.147,6.411,6
4.000,52,403.433,331.484,2.000,001-01-0000001,-47.644,11.471,9.195,4
4.000,55,226.079,1340.131,2.000,001-01-0000001,-55.286,12.483,1.460,15
4.000,64,585.836,-107.331,2.000,001-01-0000001,-51.409,11.106,-1.733,7
4.000,79,-227.795,493.508,2.000,001-01-0000001,-56.972,9.234,7.197,7
4.000,87,231.420,196.000,2.000,001-01-0000001,-27.049,15.579,25.222,1
4.000,89,-84.043,370.962,2.000,001-01-0000001,-40.831,12.767,10.412,4
4.000,97,73.674,676.007,2.000,001-01-0000001,-52.150,12.462,2.474,7
4.000,107,252.175,512.750,2.000,001-01-0000001,-50.629,10.095,0.865,5
4.000,120,600.572,-22.837,2.000,001-01-0000001,-53.684,13.062,0.021,6
4.000,126,-224.502,666.868,2.000,001-01-0000001,-58.282,12.174,9.997,8
4.000,132,734.744,73.592,2.000,001-01-0000001,-47.402,11.149,9.375,8
4.000,134,135.905,400.813,2.000,001-01-0000001,-28.362,10.882,23.586,3
4.000,137,85.083,-16.814,2.000,001-01-0000001,-32.969,12.199,33.480,2
4.000,164,278.779,564.495,2.000,001-01-0000001,-47.046,12.487,0.072,6
4.000,172,250.772,306.566,2.000,001-01-0000001,-27.014,16.262,40.000,3
4.000,186,810.638,1237.808,2.000,001-01-0000001,-52.597,11.892,-5.559,16
4.000,189,-133.657,-165.500,2.000,001-01-0000001,-56.722,10.199,5.084,5
4.000,190,381.441,54.422,2.000,001-01-0000001,-41.485,14.933,9.915,3
5.000,12,-21.709,133.896,2.000,001-01-0000001,-22.650,13.559,40.000,2
5.000,17,-176.415,445.439,2.000,001-01-0000001,-43.881,12.917,7.116,6
5.000,27,50.621,-84.409,2.000,001-01-0000001,-37.248,13.060,16.452,3
5.000,31,-186.877,350.123,2.000,001-01-0000001,-37.290,13.271,21.388,5
5.000,33,293.096,83.785,2.000,001-01-0000001,-40.723,15.707,11.272,2
5.000,40,422.604,390.229,2.000,001-01-0000001,-48.396,13.715,7.197,5
5.000,42,-9.262,210.382,2.000,001-01-0000001,-34.508,13.136,20.577,2
5.000,47,223.522,-28.142,2.000,001-01-0000001,-30.813,16.778,28.383,2
5.000,52,402.342,331.342,2.000,001-01-0000001,-49.863,12.452,6.729,4
5.000,59,784.957,-234.389,2.000,001-01-0000001,-50.808,13.901,7.744,10
5.000,61,-96.331,610.079,2.000,001-01-0000001,-59.258,8.898,-1.795,7
5.000,66,892.804,793.047,2.000,001-01-0000001,-56.770,14.120,3.204,13
5.000,72,31.049,328.524,2.000,001-01-0000001,-39.139,10.246,15.647,3
5.000,87,240.425,205.704,2.000,001-01-0000001,-27.590,13.605,26.669,2
5.000,97,78.515,676.563,2.000,001-01-0000001,-58.792,8.734,-6.628,7
5.000,99,647.116,838.174,2.000,001-01-0000001,-50.342,17.798,0.981,11
5.000,100,830.630,344.428,2.000,001-01-0000001,-58.273,11.099,1.378,9
5.000,107,260.147,513.789,2.000,001-01-0000001,-48.245,14.304,1.098,5
5.000,113,510.478,181.814,2.000,001-01-0000001,-40.079,16.185,10.194,5
5.000,134,139.715,403.438,2.000,001-01-0000001,-49.953,13.748,-2.543,3
5.000,137,93.998,-5.531,2.000,001-01-0000001,-30.584,14.796,30.209,2
5.000,144,-175.335,100.858,2.000,001-01-0000001,-50.955,10.228,6.954,4
5.000,164,289.831,562.638,2.000,001-01-0000001,-41.092,15.190,19.207,6
5.000,172,259.650,312.632,2.000,001-01-0000001,-42.176,14.193,11.711,3
5.000,184,1079.101,183.525,2.000,001-01-0000001,-57.379,14.953,7.925,12
5.000,189,-122.078,-164.857,2.000,001-01-0000001,-39.813,10.181,20.042,5
5.000,197,1047.370,703.881,2.000,001-01-0000001,-56.449,7.708,5.519,14
6.000,9,523.599,698.344,2.000,001-01-0000001,-57.412,14.548,-3.168,9
6.000,12,-18.307,134.961,2.000,001-01-0000001,-34.046,14.397,20.744,2
6.000,13,848.690,191.924,2.000,001-01-0000001,-57.882,8.293,-0.776,9
6.000,22,-160.422,844.267,2.000,001-01-0000001,-51.146,14.722,4.714,10
6.000,31,-185.227,351.210,2.000,001-01-0000001,-51.009,12.039,12.799,5
6.000,38,845.450,187.483,2.000,001-01-0000001,-57.605,9.210,-5.495,9
6.000,41,781.693,4.337,2.000,001-01-0000001,-54.957,12.684,-3.544,8
6.000,42,-3.735,214.270,2.000,001-01-0000001,-35.444,13.745,10.574,2
6.000,48,721.497,817.880,2.000,001-01-0000001,-52.573,12.010,2.779,11
6.000,52,401.250,331.200,2.000,001-01-0000001,-51.523,11.647,0.758,4
6.000,72,31.113,341.351,2.000,001-01-0000001,-44.287,15.010,6.012,3
6.000,79,-226.421,478.700,2.000,001-01-0000001,-56.958,11.183,-1.659,6
6.000,87,249.431,215.409,2.000,001-01-0000001,-33.400,19.716,24.697,2
6.000,100,829.308,359.307,2.000,001-01-0000001,-47.096,13.794,10.901,9
6.000,107,268.119,514.829,2.000,001-01-0000001,-45.392,13.609,13.944,5
6.000,113,515.595,181.406,2.000,001-01-0000001,-48.797,10.429,9.401,5
6.000,126,-224.251,672.022,2.000,001-01-0000001,-63.516,9.714,-8.040,8
6.000,128,54.281,406.453,2.000,001-01-0000001,-32.399,12.754,29.014,4
6.000,132,747.876,74.403,2.000,001-01-0000001,-54.287,8.736,-1.753,8
6.000,137,102.912,5.753,2.000,001-01-0000001,-32.288,12.263,26.491,2
6.000,144,-167.686,105.596,2.000,001-01-0000001,-58.293,7.403,-2.383,4
6.000,147,477.655,342.943,2.000,001-01-0000001,-42.650,11.804,11.133,5
6.000,156,78.152,851.754,2.000,001-01-0000001,-54.831,9.719,2.675,9
6.000,158,1184.095,1408.850,2.000,001-01-0000001,-58.816,10.139,-3.365,21
6.000,172,268.528,318.698,2.000,001-01-0000001,-41.531,7.823,13.399,3
6.000,189,-110.499,-164.213,2.000,001-01-0000001,-48.784,15.308,20.488,5
6.000,193,-132.277,504.511,2.000,001-01-0000001,-35.865,15.356,7.985,6
7.000,2,1427.494,705.438,2.000,001-01-0000001,-65.167,6.247,-6.058,18
7.000,5,96.261,566.008,2.000,001-01-0000001,-50.014,7.110,4.250,5
7.000,22,-155.088,847.271,2.000,001-01-0000001,-48.350,11.422,-1.514,10
7.000,27,60.978,-75.905,2.000,001-01-0000001,-33.970,13.101,25.208,3
7.000,28,652.506,326.326,2.000,001-01-0000001,-59.218,10.032,-7.208,7
7.000,31,-183.578,352.298,2.000,001-01-0000001,-54.192,15.863,5.911,5
7.000,33,301.204,85.656,2.000,001-01-0000001,-33.499,13.501,18.967,2
7.000,42,1.792,218.157,2.000,001-01-0000001,-52.036,13.625,8.388,2
7.000,47,226.385,-21.640,2.000,001-01-0000001,-29.429,14.035,25.643,2
7.000,52,400.159,331.058,2.000,001-01-0000001,-39.916,15.194,12.334,4
7.000,57,1201.823,214.501,2.000,001-01-0000001,-55.120,10.209,-4.331,14
7.000,64,586.934,-103.734,2.000,001-01-0000001,-44.946,12.408,14.509,7
7.000,72,31.178,354.177,2.000,001-01-0000001,-45.292,14.677,11.398,3
7.000,87,258.437,225.113,2.000,001-01-0000001,-39.325,13.869,16.019,2
7.000,89,-51.300,401.771,2.000,001-01-0000001,-34.159,15.505,5.849,4
7.000,100,827.986,374.187,2.000,001-01-0000001,-49.628,12.157,-0.255,9
7.000,105,607.602,1111.342,2.000,001-01-0000001,-53.757,12.787,-0.939,14
7.000,107,276.091,515.868,2.000,001-01-0000001,-54.039,10.503,1.837,5
7.000,113,520.712,180.998,2.000,001-01-0000001,-47.099,11.030,0.689,5
7.000,120,622.722,9.923,2.000,001-01-0000001,-50.775,13.222,3.060,6
7.000,128,63.226,405.314,2.000,001-01-0000001,-47.505,13.270,8.730,4
7.000,137,111.827,17.036,2.000,001-01-0000001,-24.206,13.907,35.726,2
7.000,144,-160.037,110.334,2.000,001-01-0000001,-31.260,13.580,24.169,4
7.000,147,465.845,340.486,2.000,001-01-0000001,-46.963,10.936,17.973,5
7.000,155,335.079,704.831,2.000,001-01-0000001,-54.930,8.352,0.838,8
7.000,156,89.847,846.607,2.000,001-01-0000001,-53.889,12.387,0.369,9
7.000,169,1165.429,759.772,2.000,001-01-0000001,-60.005,9.760,-2.178,15
7.000,172,277.406,324.764,2.000,001-01-0000001,-40.355,13.727,11.499,3
7.000,189,-98.920,-163.570,2.000,001-01-0000001,-49.858,17.799,16.260,5
8.000,12,-11.504,137.092,2.000,001-01-0000001,-40.531,16.481,18.333,2
8.000,23,1347.905,-213.237,2.000,001-01-0000001,-67.006,12.343,-2.740,16
8.000,31,-181.929,353.385,2.000,001-01-0000001,-45.319,11.506,16.862,5
8.000,33,305.258,86.591,2.000,001-01-0000001,-49.828,12.124,7.455,2
8.000,40,438.805,425.830,2.000,001-01-0000001,-39.374,11.151,-2.391,5
8.000,42,7.319,222.045,2.000,001-01-0000001,-42.596,14.213,12.502,2
8.000,47,227.817,-18.390,2.000,001-01-0000001,-30.897,14.481,14.397,2
8.000,52,399.067,330.915,2.000,001-01-0000001,-39.891,12.639,17.718,4
8.000,61,-80.986,610.771,2.000,001-01-0000001,-44.032,12.864,7.442,7
8.000,64,587.299,-102.536,2.000,001-01-0000001,-51.571,14.798,8.152,7
8.000,79,-225.047,463.893,2.000,001-01-0000001,-50.764,13.598,1.364,6
8.000,87,267.443,234.817,2.000,001-01-0000001,-45.640,10.657,3.647,2
8.000,89,-40.386,412.041,2.000,001-01-0000001,-52.364,7.969,-0.617,4
8.000,97,93.039,678.232,2.000,001-01-0000001,-55.985,12.832,-0.464,7
8.000,99,682.368,864.860,2.000,001-01-0000001,-55.824,10.701,3.645,12
8.000,107,284.062,516.907,2.000,001-01-0000001,-42.650,9.770,7.401,5
8.000,126,-224.000,677.175,2.000,001-01-0000001,-52.573,13.899,2.259,8
8.000,134,151.146,411.314,2.000,001-01-0000001,-45.191,12.458,13.118,3
8.000,138,-195.007,1943.353,2.000,001-01-0000001,-52.520,11.765,14.273,23
8.000,147,454.036,338.029,2.000,001-01-0000001,-46.782,13.061,10.252,5
8.000,155,340.778,709.371,2.000,001-01-0000001,-58.610,10.957,1.156,8
8.000,164,322.987,557.068,2.000,001-01-0000001,-54.202,7.570,2.623,6
8.000,189,-87.342,-162.927,2.000,001-01-0000001,-32.908,11.233,27.826,5
8.000,190,410.381,64.405,2.000,001-01-0000001,-47.804,11.121,7.300,4
9.000,9,500.011,730.043,2.000,001-01-0000001,-53.100,13.714,2.975,9
9.000,12,-8.103,138.157,2.000,001-01-0000001,-46.185,14.848,9.261,2
9.000,17,-162.331,451.979,2.000,001-01-0000001,-50.863,13.383,4.905,6
9.000,21,1253.392,-6.926,2.000,001-01-0000001,-61.850,14.859,-1.136,14
9.000,22,-144.419,853.277,2.000,001-01-0000001,-47.974,15.597,4.649,10
9.000,38,805.357,177.217,2.000,001-01-0000001,-58.476,9.895,4.861,9
9.000,40,444.205,437.697,2.000,001-01-0000001,-46.462,11.690,-0.651,5
9.000,42,12.845,225.932,2.000,001-01-0000001,-44.126,13.100,9.590,2
9.000,47,229.248,-15.139,2.000,001-01-0000001,-35.313,17.589,10.550,2
9.000,52,397.976,330.773,2.000,001-01-0000001,-45.689,15.688,10.870,4
9.000,53,798.941,49.255,2.000,001-01-0000001,-56.484,11.383,2.378,8
9.000,71,478.538,722.875,2.000,001-01-0000001,-52.082,12.833,-2.736,9
9.000,72,31.306,379.830,2.000,001-01-0000001,-38.500,12.135,12.514,3
9.000,79,-224.360,456.489,2.000,001-01-0000001,-54.153,12.829,11.652,6
9.000,87,276.449,244.522,2.000,001-01-0000001,-24.316,16.523,38.884,2
9.000,89,-29.471,422.311,2.000,001-01-0000001,-49.190,13.579,5.371,4
9.000,91,561.430,482.201,2.000,001-01-0000001,-50.182,11.998,2.972,7
9.000,100,825.341,403.947,2.000,001-01-0000001,-57.821,10.972,-3.314,9
9.000,107,292.034,517.947,2.000,001-01-0000001,-50.734,12.843,3.938,5
9.000,113,530.946,180.183,2.000,001-01-0000001,-44.901,17.393,11.349,5
9.000,116,1876.496,180.888,2.000,001-01-0000001,-58.327,12.588,2.315,22
9.000,128,81.117,403.035,2.000,001-01-0000001,-46.767,10.276,-1.710,3
9.000,132,767.574,75.618,2.000,001-01-0000001,-49.559,12.448,2.981,8
9.000,134,154.956,413.939,2.000,001-01-0000001,-40.026,13.386,15.747,3
9.000,137,129.655,39.602,2.000,001-01-0000001,-19.904,12.060,32.747,1
9.000,144,-144.740,119.810,2.000,001-01-0000001,-49.985,16.257,13.922,4
9.000,147,442.226,335.572,2.000,001-01-0000001,-49.114,19.102,3.746,5
9.000,164,334.038,555.212,2.000,001-01-0000001,-53.791,11.189,11.460,6
9.000,181,206.655,1930.396,2.000,001-01-0000001,-56.726,12.645,-0.691,23
9.000,189,-75.763,-162.284,2.000,001-01-0000001,-47.938,13.072,17.019,5
9.000,193,-134.478,544.705,2.000,001-01-0000001,-50.130,8.749,-4.432,6
10.000,6,2119.102,783.982,2.000,001-01-0000001,-57.597,13.271,-6.898,27
10.000,12,-4.702,139.223,2.000,001-01-0000001,-39.130,14.195,22.001,2
10.000,16,858.565,1298.551,2.000,001-01-0000001,-62.600,7.243,-4.187,17
10.000,17,-158.810,453.614,2.000,001-01-0000001,-50.348,14.970,-3.480,6
10.000,22,-139.084,856.280,2.000,001-01-0000001,-54.308,14.116,5.240,10
10.000,27,76.514,-63.148,2.000,001-01-0000001,-44.463,11.669,2.461,3
10.000,33,313.366,88.462,2.000,001-01-0000001,-48.352,12.623,4.671,2
10.000,38,791.993,173.795,2.000,001-01-0000001,-58.996,8.522,-1.216,8
10.000,42,18.372,229.820,2.000,001-01-0000001,-38.934,10.181,17.386,2
10.000,47,230.680,-11.888,2.000,001-01-0000001,-37.140,15.550,14.395,2
10.000,59,798.244,-228.725,2.000,001-01-0000001,-51.504,13.747,4.643,10
10.000,64,588.031,-100.138,2.000,001-01-0000001,-52.488,11.082,2.949,6
10.000,68,404.229,856.253,2.000,001-01-0000001,-48.302,12.592,8.378,10
10.000,72,31.371,392.657,2.000,001-01-0000001,-41.280,13.520,16.179,4
10.000,74,842.049,420.737,2.000,001-01-0000001,-61.698,10.524,1.292,10
10.000,79,-223.674,449.086,2.000,001-01-0000001,-46.106,12.341,8.020,6
10.000,87,285.455,254.226,2.000,001-01-0000001,-45.641,12.975,18.078,2
10.000,97,102.721,679.344,2.000,001-01-0000001,-55.330,9.258,-1.197,7
10.000,100,824.019,418.826,2.000,001-01-0000001,-57.093,9.590,3.851,9
10.000,107,300.006,518.986,2.000,001-01-0000001,-53.496,11.648,3.741,5
10.000,126,-223.749,682.328,2.000,001-01-0000001,-55.079,10.984,-3.614,8
10.000,132,774.140,76.023,2.000,001-01-0000001,-60.694,6.448,-2.143,8
10.000,137,138.570,50.885,2.000,001-01-0000001,-20.103,12.087,40.000,1
10.000,144,-137.091,124.547,2.000,001-01-0000001,-51.041,15.283,14.065,4
10.000,148,812.545,841.675,2.000,001-01-0000001,-52.610,8.942,6.364,12
10.000,172,304.040,342.963,2.000,001-01-0000001,-40.968,11.634,13.620,3
10.000,189,-64.184,-161.641,2.000,001-01-0000001,-62.055,11.705,8.563,5
10.000,193,-135.211,558.103,2.000,001-01-0000001,-52.419,13.893,2.863,6
10.000,198,1058.738,1180.061,2.000,001-01-0000001,-54.053,9.904,3.795,18
11.000,9,484.286,751.176,2.000,001-01-0000001,-38.331,14.463,11.756,9
11.000,12,-1.300,140.288,2.000,001-01-0000001,-36.882,15.984,23.794,2
11.000,14,23.033,1224.379,2.000,001-01-0000001,-55.502,9.760,3.707,14
11.000,17,-155.288,455.249,2.000,001-01-0000001,-48.623,15.592,9.145,6
11.000,27,81.692,-58.895,2.000,001-01-0000001,-53.023,12.618,8.391,3
11.000,33,317.420,89.397,2.000,001-01-0000001,-37.116,15.078,21.884,2
11.000,38,778.629,170.373,2.000,001-01-0000001,-48.242,12.259,4.799,8
11.000,42,23.899,233.707,2.000,001-01-0000001,-46.307,16.763,12.918,2
11.000,47,232.112,-8.637,2.000,001-01-0000001,-32.591,11.548,21.814,2
11.000,52,395.793,330.489,2.000,001-01-0000001,-50.246,10.816,4.470,4
11.000,59,800.902,-227.592,2.000,001-01-0000001,-59.853,10.640,8.544,10
11.000,64,588.397,-98.939,2.000,001-01-0000001,-41.630,10.079,3.706,6
11.000,68,412.522,851.818,2.000,001-01-0000001,-50.611,13.529,1.998,10
11.000,72,31.435,405.483,2.000,001-01-0000001,-44.104,10.201,-0.671,4
11.000,87,294.461,263.930,2.000,001-01-0000001,-35.192,16.038,15.169,3
11.000,89,-7.643,442.851,2.000,001-01-0000001,-48.695,13.997,-0.451,4
11.000,100,822.697,433.706,2.000,001-01-0000001,-60.483,7.440,-5.769,9
11.000,107,307.978,520.026,2.000,001-01-0000001,-61.375,12.391,-2.420,5
11.000,113,541.180,179.367,2.000,001-01-0000001,-44.822,15.595,5.410,5
11.000,128,99.007,400.756,2.000,001-01-0000001,-32.966,17.099,10.737,3
11.000,134,162.576,419.190,2.000,001-01-0000001,-40.848,10.123,5.504,4
11.000,137,147.484,62.169,2.000,001-01-0000001,-17.107,13.085,40.000,1
11.000,149,1173.613,2127.619,2.000,001-01-0000001,-65.560,8.409,-2.578,29
11.000,172,312.918,349.029,2.000,001-01-0000001,-33.242,14.816,27.221,3
11.000,184,1088.922,186.797,2.000,001-01-0000001,-48.336,11.440,2.812,12
11.000,189,-52.605,-160.998,2.000,001-01-0000001,-52.245,13.702,-0.435,5
11.000,190,432.086,71.892,2.000,001-01-0000001,-47.151,12.086,-0.190,4
12.000,5,124.425,632.993,2.000,001-01-0000001,-47.483,14.383,2.953,6
12.000,12,2.101,141.354,2.000,001-01-0000001,-50.345,17.112,2.801,2
12.000,13,851.203,258.371,2.000,001-01-0000001,-57.719,13.887,-0.328,9
12.000,27,86.871,-54.643,2.000,001-01-0000001,-40.565,17.015,20.695,3
12.000,31,-175.331,357.735,2.000,001-01-0000001,-47.725,11.629,15.799,5
12.000,33,321.474,90.333,2.000,001-01-0000001,-37.507,14.217,17.733,2
12.000,41,800.047,28.677,2.000,001-01-0000001,-60.909,7.383,0.560,9
12.000,42,29.426,237.594,2.000,001-01-0000001,-33.927,13.260,29.235,2
12.000,47,233.543,-5.387,2.000,001-01-0000001,-29.473,12.118,27.252,2
12.000,72,31.499,418.309,2.000,001-01-0000001,-42.969,9.157,5.177,4
12.000,87,303.466,273.635,2.000,001-01-0000001,-24.692,14.152,32.732,3
12.000,100,821.375,448.586,2.000,001-01-0000001,-42.227,15.161,7.135,10
12.000,107,315.950,521.065,2.000,001-01-0000001,-48.772,12.244,6.523,5
12.000,113,546.297,178.959,2.000,001-01-0000001,-39.061,14.348,8.103,5
12.000,135,331.483,891.965,2.000,001-01-0000001,-59.623,12.235,-6.387,10
12.000,137,156.399,73.452,2.000,001-01-0000001,-41.792,10.534,25.635,1
12.000,189,-41.026,-160.354,2.000,001-01-0000001,-50.246,15.589,12.464,5
12.000,190,439.321,74.388,2.000,001-01-0000001,-39.173,15.532,3.778,4
13.000,5,130.058,646.389,2.000,001-01-0000001,-59.893,12.285,-1.187,6
13.000,12,5.503,142.419,2.000,001-01-0000001,-45.416,13.423,6.387,2
13.000,17,-148.246,458.519,2.000,001-01-0000001,-45.466,10.156,9.070,5
