timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
4.0,1,-97.54,1860.65,2.0,-178.61,1631.01,2.0,-75.176,001-01-0000001,0.828448
4.0,2,1511.9,399.7,2.0,1448.02,682.45,2.0,-81.848,001-01-0000001,0.291545
4.0,3,1652.05,1856.57,2.0,1643.75,1798.38,2.0,-82.157,001-01-0000001,0.733979
4.0,4,1304.18,181.2,2.0,1397.2,462.71,2.0,-68.123,001-01-0000001,0.872584
4.0,5,468.79,284.1,2.0,79.36,525.82,2.0,-62.897,001-01-0000001,0.413463
4.0,6,1994.74,423.68,2.0,2142.14,769.74,2.0,-76.437,001-01-0000001,0.835871
4.0,7,1787.8,2070.48,2.0,1872.37,1813.06,2.0,-93.208,001-01-0000001,0.157373
4.0,8,1177.15,593.23,2.0,1434.22,578.55,2.0,-77.197,001-01-0000001,0.414561
4.0,9,535.87,724.1,2.0,539.32,677.21,2.0,-64.023,001-01-0000001,0.801972
4.0,10,-136.25,1712.01,2.0,765.04,2175.47,2.0,-79.355,001-01-0000001,0.554858
4.0,11,1639.9,1103.63,2.0,1770.16,984.28,2.0,-70.859,001-01-0000001,0.951262
4.0,13,559.2,-479.28,2.0,847.85,169.78,2.0,-56.819,001-01-0000001,0.916824
4.0,14,-332.27,1303.06,2.0,5.74,1248.93,2.0,-88.61,001-01-0000001,0.016711
4.0,15,1885.23,1828.15,2.0,1907.5,1400.28,2.0,-91.118,001-01-0000001,0.240414
4.0,16,728.23,1266.13,2.0,843.77,1314.0,2.0,-78.033,001-01-0000001,0.47009
4.0,17,-179.3,78.71,2.0,-179.94,443.8,2.0,-73.618,001-01-0000001,0.859624
4.0,18,-500.0,2240.47,2.0,-46.38,1934.6,2.0,-87.426,001-01-0000001,0.336613
4.0,19,-35.65,882.5,2.0,298.07,1153.47,2.0,-69.643,001-01-0000001,0.481815
4.0,20,1042.67,599.61,2.0,1205.27,496.07,2.0,-68.087,001-01-0000001,0.82646
4.0,21,1306.98,-95.76,2.0,1270.8,-59.34,2.0,-75.428,001-01-0000001,0.52412
4.0,22,-500.0,187.22,2.0,-171.09,838.26,2.0,-63.642,001-01-0000001,0.335377
4.0,23,1296.81,-270.68,2.0,1345.01,-222.45,2.0,-68.024,001-01-0000001,0.878131
4.0,25,2066.83,1556.28,2.0,2150.29,1619.53,2.0,-78.39,001-01-0000001,0.892851
4.0,26,364.96,2218.4,2.0,366.17,2082.12,2.0,-78.69,001-01-0000001,0.812098
4.0,27,-28.64,-500.0,2.0,45.44,-88.66,2.0,-36.289,001-01-0000001,0.999255
4.0,28,515.59,33.09,2.0,653.77,323.04,2.0,-60.304,001-01-0000001,0.520179
4.0,29,1368.09,2487.91,2.0,2065.71,1714.2,2.0,-83.0,001-01-0000001,0.792595
4.0,30,1231.29,-324.3,2.0,1477.88,-96.71,2.0,-79.852,001-01-0000001,0.206879
4.0,32,2340.73,1567.1,2.0,1972.76,2112.45,2.0,-96.841,001-01-0000001,0.028053
4.0,34,538.13,1231.7,2.0,784.72,1486.79,2.0,-80.363,001-01-0000001,0.229348
4.0,35,1507.35,1456.39,2.0,1695.83,1392.14,2.0,-79.2,001-01-0000001,0.742272
4.0,36,68.0,2322.27,2.0,78.34,2007.55,2.0,-77.486,001-01-0000001,0.869943
4.0,37,598.83,493.32,2.0,619.94,423.37,2.0,-49.81,001-01-0000001,0.991651
4.0,38,785.08,29.93,2.0,872.18,194.33,2.0,-67.894,001-01-0000001,0.471269
4.0,39,2354.35,1517.81,2.0,1846.68,1565.41,2.0,-80.007,001-01-0000001,0.884666
4.0,41,590.03,-101.28,2.0,775.58,-3.78,2.0,-66.515,001-01-0000001,0.269963
4.0,43,2500.0,883.94,2.0,1963.56,949.73,2.0,-67.461,001-01-0000001,0.996448
4.0,44,309.48,972.38,2.0,333.63,1164.85,2.0,-59.977,001-01-0000001,0.952413
4.0,45,1566.34,322.05,2.0,1523.7,151.27,2.0,-84.278,001-01-0000001,0.166355
4.0,46,2500.0,1670.38,2.0,2161.39,1863.16,2.0,-90.033,001-01-0000001,0.456142
4.0,49,2177.34,1774.83,2.0,1979.3,1537.06,2.0,-83.733,001-01-0000001,0.753685
4.0,50,586.89,-383.6,2.0,607.78,-57.51,2.0,-57.624,001-01-0000001,0.878573
4.0,51,1788.58,-38.03,2.0,1744.79,335.12,2.0,-81.5,001-01-0000001,0.459818
4.0,53,603.92,-359.13,2.0,803.16,30.2,2.0,-76.391,001-01-0000001,1.2e-05
4.0,54,1072.27,352.36,2.0,1076.68,318.41,2.0,-69.986,001-01-0000001,0.698624
4.0,56,2146.34,-165.59,2.0,2167.11,130.41,2.0,-83.514,001-01-0000001,0.525221
4.0,57,1657.52,203.99,2.0,1213.21,223.07,2.0,-80.549,001-01-0000001,0.448436
4.0,58,423.67,2195.87,2.0,399.1,2048.77,2.0,-75.604,001-01-0000001,0.9026
4.0,59,783.47,-95.57,2.0,782.3,-235.52,2.0,-68.456,001-01-0000001,0.439159
4.0,60,1422.25,86.36,2.0,1438.03,526.37,2.0,-63.477,001-01-0000001,0.97259
4.0,61,-459.79,432.89,2.0,-101.45,609.85,2.0,-71.823,001-01-0000001,0.045658
4.0,62,669.19,1590.5,2.0,677.43,1499.97,2.0,-69.257,001-01-0000001,0.942563
4.0,63,1402.04,1768.6,2.0,1174.82,1927.26,2.0,-73.683,001-01-0000001,0.941914
4.0,64,254.26,-422.31,2.0,585.84,-107.33,2.0,-58.626,001-01-0000001,0.577225
4.0,65,1807.18,1929.36,2.0,1883.43,2155.09,2.0,-79.253,001-01-0000001,0.879527
4.0,66,633.5,408.15,2.0,904.43,792.52,2.0,-72.366,001-01-0000001,0.146492
4.0,67,1282.25,1536.99,2.0,1405.93,1668.74,2.0,-89.807,001-01-0000001,0.07632
4.0,68,265.52,988.52,2.0,354.47,882.86,2.0,-56.143,001-01-0000001,0.984846
4.0,69,850.39,1777.73,2.0,1045.45,1711.95,2.0,-65.115,001-01-0000001,0.991393
4.0,70,2049.96,1829.11,2.0,1797.84,1985.39,2.0,-86.191,001-01-0000001,0.605567
4.0,71,339.95,294.65,2.0,483.26,715.22,2.0,-51.851,001-01-0000001,0.833333
4.0,72,-19.47,201.04,2.0,30.98,315.7,2.0,-61.185,001-01-0000001,0.145335
4.0,73,456.79,1461.1,2.0,348.45,1642.11,2.0,-80.155,001-01-0000001,0.380157
4.0,74,555.14,-5.91,2.0,836.01,419.08,2.0,-60.987,001-01-0000001,0.551095
4.0,75,1933.81,2041.3,2.0,1877.74,2224.4,2.0,-100.734,001-01-0000001,0.018349
4.0,76,748.44,1772.62,2.0,767.0,1856.1,2.0,-84.104,001-01-0000001,0.365795
4.0,77,1791.69,-178.47,2.0,1613.3,3.65,2.0,-74.384,001-01-0000001,0.836575
4.0,78,1435.71,2458.02,2.0,1444.73,1913.56,2.0,-95.495,001-01-0000001,0.07885
4.0,79,-324.96,93.53,2.0,-227.79,493.51,2.0,-66.563,001-01-0000001,0.027037
4.0,80,2174.57,29.3,2.0,2106.88,383.72,2.0,-79.646,001-01-0000001,0.749504
4.0,81,1250.31,1443.15,2.0,1030.65,1243.96,2.0,-70.57,001-01-0000001,0.947512
4.0,82,930.76,1284.13,2.0,1001.96,1337.23,2.0,-72.165,001-01-0000001,0.841551
4.0,83,1845.15,1849.36,2.0,1995.54,1613.55,2.0,-75.728,001-01-0000001,0.946953
4.0,84,972.54,1792.47,2.0,1101.55,1656.87,2.0,-70.2,001-01-0000001,0.964744
4.0,85,1139.6,1900.17,2.0,1091.72,2048.9,2.0,-76.219,001-01-0000001,0.883594
4.0,86,2343.62,-133.03,2.0,2030.26,-51.99,2.0,-80.424,001-01-0000001,0.770401
4.0,88,1082.99,1883.98,2.0,967.73,2024.28,2.0,-89.902,001-01-0000001,0.13357
4.0,89,-396.0,320.38,2.0,-84.04,370.96,2.0,-52.864,001-01-0000001,0.865769
4.0,90,1736.44,1508.48,2.0,1705.25,1679.6,2.0,-74.193,001-01-0000001,0.9388
4.0,91,50.88,972.4,2.0,558.44,476.67,2.0,-55.636,001-01-0000001,0.983299
4.0,92,-106.21,2065.02,2.0,-40.51,1570.49,2.0,-87.034,001-01-0000001,0.251699
4.0,93,1354.76,513.35,2.0,1609.59,1013.18,2.0,-77.304,001-01-0000001,0.508848
4.0,94,366.8,1700.58,2.0,622.88,1470.45,2.0,-86.2,001-01-0000001,0.13717
4.0,95,628.09,2249.32,2.0,679.57,1798.63,2.0,-72.585,001-01-0000001,0.962988
4.0,96,581.65,1183.05,2.0,678.74,1513.88,2.0,-70.866,001-01-0000001,0.776333
4.0,98,-410.77,2125.24,2.0,259.69,2011.13,2.0,-75.426,001-01-0000001,0.89413
4.0,99,519.98,688.4,2.0,635.37,829.28,2.0,-65.997,001-01-0000001,0.677875
4.0,100,740.76,-90.5,2.0,831.95,329.55,2.0,-55.727,001-01-0000001,0.940241
4.0,101,319.46,847.91,2.0,518.67,1120.41,2.0,-76.629,001-01-0000001,0.08629
4.0,102,-500.0,871.05,2.0,-59.59,961.02,2.0,-65.712,001-01-0000001,0.805343
4.0,103,1858.96,1716.31,2.0,1729.21,1674.41,2.0,-89.002,001-01-0000001,0.337428
4.0,104,1788.3,657.17,2.0,1843.73,866.73,2.0,-78.045,001-01-0000001,0.723048
4.0,105,456.0,829.5,2.0,597.44,1069.32,2.0,-61.776,001-01-0000001,0.897714
4.0,106,664.93,2277.41,2.0,1219.0,2209.13,2.0,-78.618,001-01-0000001,0.845613
4.0,108,1884.69,147.9,2.0,1906.64,48.7,2.0,-85.05,001-01-0000001,0.284772
4.0,109,1780.48,-50.63,2.0,1642.01,-55.65,2.0,-84.259,001-01-0000001,0.273158
4.0,110,1448.7,2153.97,2.0,1511.42,2060.36,2.0,-87.031,001-01-0000001,0.495594
4.0,111,1704.86,469.9,2.0,1718.24,580.8,2.0,-81.599,001-01-0000001,0.440811
4.0,112,2194.32,2136.8,2.0,2101.18,2082.61,2.0,-80.389,001-01-0000001,0.910425
4.0,113,701.32,-134.07,2.0,505.36,182.22,2.0,-48.942,001-01-0000001,0.990162
4.0,114,-500.0,2040.45,2.0,-110.12,1760.11,2.0,-84.899,001-01-0000001,0.408382
4.0,115,1578.29,1195.77,2.0,1530.19,1114.44,2.0,-82.078,001-01-0000001,0.529764
4.0,116,2045.01,27.67,2.0,1878.8,170.57,2.0,-78.515,001-01-0000001,0.755325
4.0,117,2287.44,1757.21,2.0,2054.88,1093.42,2.0,-61.906,001-01-0000001,0.999794
4.0,118,1610.96,2052.61,2.0,1482.07,1784.19,2.0,-86.927,001-01-0000001,0.507775
4.0,119,-387.77,1398.32,2.0,430.89,1455.05,2.0,-64.005,001-01-0000001,0.970674
4.0,120,784.92,-129.32,2.0,600.57,-22.84,2.0,-59.379,001-01-0000001,0.886713
4.0,121,2315.65,881.33,2.0,2066.71,667.47,2.0,-93.159,001-01-0000001,0.081733
4.0,122,17.23,1810.71,2.0,552.98,1802.38,2.0,-77.723,001-01-0000001,0.697602
4.0,123,2050.89,1432.33,2.0,1773.8,1232.45,2.0,-88.347,001-01-0000001,0.368578
4.0,124,148.02,1937.73,2.0,377.66,2182.82,2.0,-86.775,001-01-0000001,0.205699
4.0,125,343.45,1274.49,2.0,589.78,1401.42,2.0,-70.861,001-01-0000001,0.777413
4.0,127,621.56,2500.0,2.0,566.8,2188.11,2.0,-81.095,001-01-0000001,0.805135
4.0,128,232.61,79.73,2.0,36.39,408.73,2.0,-55.384,001-01-0000001,0.086858
4.0,129,1304.6,1176.44,2.0,1116.57,1355.57,2.0,-77.497,001-01-0000001,0.683583
4.0,130,2422.0,1794.92,2.0,2148.37,2132.16,2.0,-78.884,001-01-0000001,0.934309
4.0,131,2112.05,-312.23,2.0,1872.78,-53.11,2.0,-78.48,001-01-0000001,0.787101
4.0,133,432.98,1840.53,2.0,478.88,1794.57,2.0,-81.625,001-01-0000001,0.510542
4.0,135,172.14,799.22,2.0,262.22,813.7,2.0,-63.977,001-01-0000001,0.735444
4.0,136,2101.71,779.82,2.0,1878.98,983.99,2.0,-86.117,001-01-0000001,0.397848
4.0,137,-322.21,-290.66,2.0,85.08,-16.81,2.0,-53.405,001-01-0000001,0.746911
4.0,138,-500.0,2022.62,2.0,-201.93,1956.53,2.0,-80.963,001-01-0000001,0.64657
4.0,139,1581.76,1937.05,2.0,1600.62,1960.02,2.0,-78.982,001-01-0000001,0.86126
4.0,140,1654.41,337.24,2.0,1321.08,392.08,2.0,-77.766,001-01-0000001,0.633236
4.0,141,1655.61,1048.33,2.0,1853.97,1162.85,2.0,-69.0,001-01-0000001,0.969893
4.0,142,2176.88,781.57,2.0,2004.29,1039.94,2.0,-83.279,001-01-0000001,0.611549
4.0,143,2420.59,1452.35,2.0,2194.16,1315.01,2.0,-92.68,001-01-0000001,0.217085
4.0,144,-273.78,132.94,2.0,-182.98,96.12,2.0,-56.632,001-01-0000001,0.200595
4.0,145,2500.0,2250.82,2.0,1918.48,2196.97,2.0,-83.458,001-01-0000001,0.872004
4.0,146,-325.85,1789.2,2.0,-207.33,1577.67,2.0,-71.55,001-01-0000001,0.917298
4.0,148,1004.58,680.99,2.0,826.15,822.78,2.0,-85.768,001-01-0000001,0.001528
4.0,149,1263.98,2163.11,2.0,1206.19,2199.07,2.0,-90.37,001-01-0000001,0.239146
4.0,150,207.87,2286.61,2.0,386.99,2096.05,2.0,-70.232,001-01-0000001,0.979924
4.0,151,2027.42,146.49,2.0,2207.87,528.91,2.0,-68.387,001-01-0000001,0.979018
4.0,152,2360.95,1616.94,2.0,1918.75,1804.46,2.0,-81.584,001-01-0000001,0.848684
4.0,153,1639.41,1907.24,2.0,1554.68,1648.48,2.0,-88.919,001-01-0000001,0.336449
4.0,154,334.4,1901.58,2.0,457.2,2099.97,2.0,-67.269,001-01-0000001,0.980735
4.0,155,91.43,250.77,2.0,317.98,691.21,2.0,-68.383,001-01-0000001,0.306836
4.0,156,-257.4,590.62,2.0,54.76,862.05,2.0,-53.2,001-01-0000001,0.942237
4.0,157,1331.58,-148.79,2.0,1569.66,88.9,2.0,-76.085,001-01-0000001,0.505203
