time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
4.0,1,-178.61,1631.01,2.0,-97.54,1860.65,2.0,243.53
4.0,2,1448.02,682.45,2.0,1511.9,399.7,2.0,289.88
4.0,3,1643.75,1798.38,2.0,1652.05,1856.57,2.0,58.78
4.0,4,1397.2,462.71,2.0,1304.18,181.2,2.0,296.48
4.0,5,79.36,525.82,2.0,468.79,284.1,2.0,458.35
4.0,6,2142.14,769.74,2.0,1994.74,423.68,2.0,376.14
4.0,7,1872.37,1813.06,2.0,1787.8,2070.48,2.0,270.96
4.0,8,1434.22,578.55,2.0,1177.15,593.23,2.0,257.48
4.0,9,539.32,677.21,2.0,535.87,724.1,2.0,47.01
4.0,10,765.04,2175.47,2.0,-136.25,1712.01,2.0,1013.47
4.0,11,1770.16,984.28,2.0,1639.9,1103.63,2.0,176.67
4.0,13,847.85,169.78,2.0,559.2,-479.28,2.0,710.35
4.0,14,5.74,1248.93,2.0,-332.27,1303.06,2.0,342.32
4.0,15,1907.5,1400.28,2.0,1885.23,1828.15,2.0,428.44
4.0,16,843.77,1314.0,2.0,728.23,1266.13,2.0,125.06
4.0,17,-179.94,443.8,2.0,-179.3,78.71,2.0,365.09
4.0,18,-46.38,1934.6,2.0,-500.0,2240.47,2.0,547.1
4.0,19,298.07,1153.47,2.0,-35.65,882.5,2.0,429.88
4.0,20,1205.27,496.07,2.0,1042.67,599.61,2.0,192.76
4.0,21,1270.8,-59.34,2.0,1306.98,-95.76,2.0,51.34
4.0,22,-171.09,838.26,2.0,-500.0,187.22,2.0,729.41
4.0,23,1345.01,-222.45,2.0,1296.81,-270.68,2.0,68.19
4.0,25,2150.29,1619.53,2.0,2066.83,1556.28,2.0,104.72
4.0,26,366.17,2082.12,2.0,364.96,2218.4,2.0,136.28
4.0,27,45.44,-88.66,2.0,-28.64,-500.0,2.0,417.96
4.0,28,653.77,323.04,2.0,515.59,33.09,2.0,321.2
4.0,29,2065.71,1714.2,2.0,1368.09,2487.91,2.0,1041.78
4.0,30,1477.88,-96.71,2.0,1231.29,-324.3,2.0,335.56
4.0,32,1972.76,2112.45,2.0,2340.73,1567.1,2.0,657.88
4.0,34,784.72,1486.79,2.0,538.13,1231.7,2.0,354.79
4.0,35,1695.83,1392.14,2.0,1507.35,1456.39,2.0,199.13
4.0,36,78.34,2007.55,2.0,68.0,2322.27,2.0,314.89
4.0,37,619.94,423.37,2.0,598.83,493.32,2.0,73.06
4.0,38,872.18,194.33,2.0,785.08,29.93,2.0,186.05
4.0,39,1846.68,1565.41,2.0,2354.35,1517.81,2.0,509.9
4.0,41,775.58,-3.78,2.0,590.03,-101.28,2.0,209.6
4.0,43,1963.56,949.73,2.0,2500.0,883.94,2.0,540.46
4.0,44,333.63,1164.85,2.0,309.48,972.38,2.0,193.98
4.0,45,1523.7,151.27,2.0,1566.34,322.05,2.0,176.01
4.0,46,2161.39,1863.16,2.0,2500.0,1670.38,2.0,389.64
4.0,49,1979.3,1537.06,2.0,2177.34,1774.83,2.0,309.43
4.0,50,607.78,-57.51,2.0,586.89,-383.6,2.0,326.76
4.0,51,1744.79,335.12,2.0,1788.58,-38.03,2.0,375.71
4.0,53,803.16,30.2,2.0,603.92,-359.13,2.0,437.35
4.0,54,1076.68,318.41,2.0,1072.27,352.36,2.0,34.23
4.0,56,2167.11,130.41,2.0,2146.34,-165.59,2.0,296.72
4.0,57,1213.21,223.07,2.0,1657.52,203.99,2.0,444.71
4.0,58,399.1,2048.77,2.0,423.67,2195.87,2.0,149.14
4.0,59,782.3,-235.52,2.0,783.47,-95.57,2.0,139.95
4.0,60,1438.03,526.37,2.0,1422.25,86.36,2.0,440.3
