time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,13,846.596,136.552,2.000,001-01-0000001,-48.713,15.020,10.287,7
1.000,28,655.045,319.745,2.000,001-01-0000001,-53.029,10.041,-0.366,4
1.000,31,-193.474,345.773,2.000,001-01-0000001,-51.698,12.284,2.813,7
1.000,40,401.003,342.762,2.000,001-01-0000001,-11.465,15.308,40.000,1
1.000,52,406.707,331.911,2.000,001-01-0000001,-43.593,12.591,7.799,1
1.000,57,1224.606,231.631,2.000,001-01-0000001,-61.864,9.942,-3.608,11
1.000,72,30.792,277.219,2.000,001-01-0000001,-50.701,12.956,-1.160,4
1.000,84,1103.147,1693.732,2.000,001-01-0000001,-63.038,7.879,-0.501,20
1.000,97,59.150,674.338,2.000,001-01-0000001,-54.755,9.959,-0.884,6
1.000,132,715.047,72.377,2.000,001-01-0000001,-56.186,12.848,6.066,6
1.000,134,124.474,392.937,2.000,001-01-0000001,-51.696,10.409,3.292,3
1.000,144,-205.930,81.907,2.000,001-01-0000001,-57.549,16.340,11.139,8
1.000,148,832.959,813.336,2.000,001-01-0000001,-54.155,13.301,2.361,9
1.000,164,245.623,570.064,2.000,001-01-0000001,-33.797,11.716,12.992,3
1.000,172,224.138,288.367,2.000,001-01-0000001,-42.110,13.182,4.442,2
1.000,190,359.736,46.935,2.000,001-01-0000001,-45.485,14.203,3.403,4
1.000,199,465.953,468.599,2.000,001-01-0000001,-30.982,14.569,1.737,2
2.000,14,0.802,1255.949,2.000,001-01-0000001,-54.405,9.236,-1.120,12
2.000,28,654.622,320.842,2.000,001-01-0000001,-45.152,15.246,7.818,4
2.000,31,-191.824,346.861,2.000,001-01-0000001,-66.827,9.830,-3.354,7
2.000,34,775.603,1506.962,2.000,001-01-0000001,-57.960,10.807,-2.432,16
2.000,40,406.404,354.629,2.000,001-01-0000001,-19.437,11.792,21.106,1
2.000,47,219.227,-37.894,2.000,001-01-0000001,-50.557,12.918,4.554,5
2.000,52,405.616,331.769,2.000,001-01-0000001,-27.581,14.472,21.215,1
