time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,1.061949,1.138091,LEGIT,1
1.0,001-01-0000002,0.795086,1.138091,LEGIT,0
1.0,001-01-0000003,0.818731,1.138091,LEGIT,0
1.0,001-01-0000004,0.655931,1.138091,LEGIT,0
1.0,001-01-0000005,0.821575,1.138091,LEGIT,0
1.0,001-01-0000006,0.920046,1.138091,LEGIT,0
1.0,001-01-0000007,0.918332,1.138091,LEGIT,0
1.0,001-01-0000008,1.038621,1.138091,LEGIT,0
1.0,001-01-0000009,0.687443,1.138091,LEGIT,0
1.0,001-01-0000010,0.915523,1.138091,LEGIT,0
1.0,001-01-0000011,0.720398,1.138091,LEGIT,0
1.0,001-01-0000012,0.906457,1.138091,LEGIT,0
1.0,001-01-0000013,0.80526,1.138091,LEGIT,0
1.0,001-01-0000014,0.919711,1.138091,LEGIT,0
1.0,001-01-0000015,0.98832,1.138091,LEGIT,0
1.0,001-01-0000016,0.908557,1.138091,LEGIT,0
1.0,001-01-0000017,0.723941,1.138091,LEGIT,0
1.0,001-01-0000018,0.857758,1.138091,LEGIT,0
1.0,001-01-0000019,0.91285,1.138091,LEGIT,0
1.0,001-01-0000020,0.885373,1.138091,LEGIT,0
1.0,001-01-0000021,0.909039,1.138091,LEGIT,0
1.0,001-01-0000022,0.902182,1.138091,LEGIT,0
1.0,001-01-0000023,0.945063,1.138091,LEGIT,0
1.0,001-01-0000024,0.958535,1.138091,LEGIT,0
1.0,001-01-0000025,0.699483,1.138091,LEGIT,0
