time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
9.000,147,442.226,335.572,2.000,001-01-0000001,-41.660,19.757,11.199,1
9.000,164,334.038,555.212,2.000,001-01-0000001,-55.532,10.906,9.718,3
9.000,172,295.162,336.897,2.000,001-01-0000001,-46.101,10.858,-2.664,1
10.000,52,396.885,330.631,2.000,001-01-0000001,-33.735,11.023,9.274,1
10.000,87,285.455,254.226,2.000,001-01-0000001,-53.803,12.611,9.916,2
10.000,107,300.006,518.986,2.000,001-01-0000001,-54.512,11.213,2.725,2
10.000,147,430.417,333.115,2.000,001-01-0000001,-55.656,8.008,2.552,1
10.000,172,304.040,342.963,2.000,001-01-0000001,-29.297,11.741,25.291,1
11.000,9,484.286,751.176,2.000,001-01-0000001,-44.947,13.558,5.140,5
11.000,38,778.629,170.373,2.000,001-01-0000001,-58.006,8.103,-4.965,6
11.000,52,395.793,330.489,2.000,001-01-0000001,-34.474,13.191,20.242,1
11.000,87,294.461,263.930,2.000,001-01-0000001,-40.347,15.941,10.013,1
11.000,107,307.978,520.026,2.000,001-01-0000001,-62.107,12.025,-3.152,2
11.000,113,541.180,179.367,2.000,001-01-0000001,-52.473,13.231,-2.240,3
11.000,147,418.607,330.658,2.000,001-01-0000001,-52.439,16.199,2.040,1
11.000,172,312.918,349.029,2.000,001-01-0000001,-17.438,14.824,40.000,1
12.000,87,303.466,273.635,2.000,001-01-0000001,-26.676,14.150,30.749,1
12.000,100,821.375,448.586,2.000,001-01-0000001,-49.937,13.305,-0.574,6
12.000,107,315.950,521.065,2.000,001-01-0000001,-49.251,12.102,6.043,2
12.000,113,546.297,178.959,2.000,001-01-0000001,-46.763,12.881,0.401,3
12.000,147,406.797,328.201,2.000,001-01-0000001,-36.842,10.821,10.061,1
12.000,172,321.796,355.095,2.000,001-01-0000001,-38.039,13.697,17.439,0
13.000,27,92.049,-50.390,2.000,001-01-0000001,-55.378,16.417,11.258,6
13.000,52,393.610,330.204,2.000,001-01-0000001,-43.066,8.897,-1.084,1
13.000,87,312.472,283.339,2.000,001-01-0000001,-35.647,15.232,22.855,1
13.000,107,323.921,522.104,2.000,001-01-0000001,-43.469,11.971,2.703,2
13.000,128,116.897,398.477,2.000,001-01-0000001,-53.789,12.928,-1.167,3
13.000,147,394.988,325.744,2.000,001-01-0000001,-31.321,13.274,25.948,1
13.000,164,378.246,547.786,2.000,001-01-0000001,-53.236,9.966,0.668,3
13.000,172,330.674,361.161,2.000,001-01-0000001,-28.505,15.835,31.820,0
14.000,52,392.519,330.062,2.000,001-01-0000001,-40.457,15.150,4.737,1
14.000,87,321.478,293.043,2.000,001-01-0000001,-32.221,13.448,20.715,1
14.000,147,383.178,323.287,2.000,001-01-0000001,-36.766,12.975,21.067,1
14.000,164,389.298,545.929,2.000,001-01-0000001,-49.567,9.608,0.698,3
14.000,172,339.552,367.227,2.000,001-01-0000001,-23.950,11.324,35.648,0
15.000,5,141.323,673.183,2.000,001-01-0000001,-60.946,11.075,3.656,5
15.000,52,391.428,329.919,2.000,001-01-0000001,-28.581,13.167,17.604,1
15.000,87,330.484,302.748,2.000,001-01-0000001,-37.364,14.657,9.728,1
15.000,107,339.865,524.183,2.000,001-01-0000001,-50.108,10.995,1.376,2
15.000,120,681.788,97.283,2.000,001-01-0000001,-64.603,5.779,4.840,5
15.000,137,183.142,107.302,2.000,001-01-0000001,-67.234,9.558,-8.838,4
15.000,147,371.368,320.831,2.000,001-01-0000001,-49.186,14.437,8.394,0
15.000,155,380.670,741.150,2.000,001-01-0000001,-62.243,4.706,-5.378,5
15.000,172,348.430,373.293,2.000,001-01-0000001,-10.567,14.442,34.330,0
