time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,2.103295,1.172305,FAKE,1
1.0,001-01-0000002,0.76343,1.172305,LEGIT,0
1.0,001-01-0000003,0.767191,1.172305,LEGIT,0
1.0,001-01-0000004,0.666172,1.172305,LEGIT,0
1.0,001-01-0000005,0.801767,1.172305,LEGIT,0
1.0,001-01-0000006,0.912207,1.172305,LEGIT,0
1.0,001-01-0000007,0.895674,1.172305,LEGIT,0
1.0,001-01-0000008,0.99575,1.172305,LEGIT,0
1.0,001-01-0000009,0.647532,1.172305,LEGIT,0
1.0,001-01-0000010,0.926038,1.172305,LEGIT,0
1.0,001-01-0000011,0.769245,1.172305,LEGIT,0
1.0,001-01-0000012,0.851144,1.172305,LEGIT,0
1.0,001-01-0000013,0.85893,1.172305,LEGIT,0
1.0,001-01-0000014,0.919024,1.172305,LEGIT,0
1.0,001-01-0000015,1.007623,1.172305,LEGIT,0
1.0,001-01-0000016,0.888977,1.172305,LEGIT,0
1.0,001-01-0000017,0.781695,1.172305,LEGIT,0
1.0,001-01-0000018,0.78878,1.172305,LEGIT,0
1.0,001-01-0000019,0.9445,1.172305,LEGIT,0
1.0,001-01-0000020,0.885318,1.172305,LEGIT,0
1.0,001-01-0000021,0.943281,1.172305,LEGIT,0
1.0,001-01-0000022,0.917673,1.172305,LEGIT,0
1.0,001-01-0000023,0.952678,1.172305,LEGIT,0
1.0,001-01-0000024,0.940952,1.172305,LEGIT,0
1.0,001-01-0000025,0.723781,1.172305,LEGIT,0
