time_sec,ecgi,score,threshold,status,is_fake_gt
3.0,001-01-0000001,0.722721,0.639768,FAKE,1
3.0,001-01-0000002,0.468823,0.639768,LEGIT,0
3.0,001-01-0000003,0.531099,0.639768,LEGIT,0
3.0,001-01-0000004,0.533736,0.639768,LEGIT,0
3.0,001-01-0000005,0.507818,0.639768,LEGIT,0
3.0,001-01-0000006,0.509896,0.639768,LEGIT,0
3.0,001-01-0000007,0.564692,0.639768,LEGIT,0
3.0,001-01-0000008,0.481791,0.639768,LEGIT,0
3.0,001-01-0000009,0.580035,0.639768,LEGIT,0
3.0,001-01-0000010,0.518276,0.639768,LEGIT,0
3.0,001-01-0000011,0.540838,0.639768,LEGIT,0
3.0,001-01-0000012,0.578993,0.639768,LEGIT,0
3.0,001-01-0000013,0.543899,0.639768,LEGIT,0
3.0,001-01-0000014,0.530352,0.639768,LEGIT,0
3.0,001-01-0000015,0.534417,0.639768,LEGIT,0
3.0,001-01-0000016,0.517926,0.639768,LEGIT,0
3.0,001-01-0000017,0.609795,0.639768,LEGIT,0
3.0,001-01-0000018,0.599097,0.639768,LEGIT,0
3.0,001-01-0000019,0.571511,0.639768,LEGIT,0
3.0,001-01-0000020,0.48366,0.639768,LEGIT,0
3.0,001-01-0000021,0.555661,0.639768,LEGIT,0
3.0,001-01-0000022,0.530848,0.639768,LEGIT,0
3.0,001-01-0000023,0.52149,0.639768,LEGIT,0
3.0,001-01-0000024,0.565354,0.639768,LEGIT,0
3.0,001-01-0000025,0.516685,0.639768,LEGIT,0
14.0,001-01-0000001,0.684915,0.666715,FAKE,1
14.0,001-01-0000002,0.537484,0.666715,LEGIT,0
14.0,001-01-0000003,0.551728,0.666715,LEGIT,0
14.0,001-01-0000004,0.582673,0.666715,LEGIT,0
14.0,001-01-0000005,0.516388,0.666715,LEGIT,0
14.0,001-01-0000006,0.548221,0.666715,LEGIT,0
14.0,001-01-0000007,0.610252,0.666715,LEGIT,0
14.0,001-01-0000008,0.54219,0.666715,LEGIT,0
14.0,001-01-0000009,0.551988,0.666715,LEGIT,0
14.0,001-01-0000010,0.567635,0.666715,LEGIT,0
14.0,001-01-0000011,0.512108,0.666715,LEGIT,0
14.0,001-01-0000012,0.590079,0.666715,LEGIT,0
14.0,001-01-0000013,0.590879,0.666715,LEGIT,0
14.0,001-01-0000014,0.57431,0.666715,LEGIT,0
14.0,001-01-0000015,0.54387,0.666715,LEGIT,0
14.0,001-01-0000016,0.549352,0.666715,LEGIT,0
14.0,001-01-0000017,0.501498,0.666715,LEGIT,0
14.0,001-01-0000018,0.610716,0.666715,LEGIT,0
14.0,001-01-0000019,0.564025,0.666715,LEGIT,0
14.0,001-01-0000020,0.542799,0.666715,LEGIT,0
14.0,001-01-0000021,0.479714,0.666715,LEGIT,0
14.0,001-01-0000022,0.597242,0.666715,LEGIT,0
14.0,001-01-0000023,0.577782,0.666715,LEGIT,0
14.0,001-01-0000024,0.611422,0.666715,LEGIT,0
14.0,001-01-0000025,0.529935,0.666715,LEGIT,0
7.0,001-01-0000001,0.749277,0.634866,FAKE,1
7.0,001-01-0000002,0.533016,0.634866,LEGIT,0
7.0,001-01-0000003,0.518465,0.634866,LEGIT,0
7.0,001-01-0000004,0.565919,0.634866,LEGIT,0
7.0,001-01-0000005,0.520336,0.634866,LEGIT,0
7.0,001-01-0000006,0.532643,0.634866,LEGIT,0
7.0,001-01-0000007,0.564502,0.634866,LEGIT,0
7.0,001-01-0000008,0.568258,0.634866,LEGIT,0
7.0,001-01-0000009,0.544684,0.634866,LEGIT,0
7.0,001-01-0000010,0.561406,0.634866,LEGIT,0
7.0,001-01-0000011,0.55717,0.634866,LEGIT,0
7.0,001-01-0000012,0.560559,0.634866,LEGIT,0
7.0,001-01-0000013,0.601298,0.634866,LEGIT,0
7.0,001-01-0000014,0.519246,0.634866,LEGIT,0
7.0,001-01-0000015,0.591562,0.634866,LEGIT,0
7.0,001-01-0000016,0.516219,0.634866,LEGIT,0
7.0,001-01-0000017,0.55468,0.634866,LEGIT,0
7.0,001-01-0000018,0.574638,0.634866,LEGIT,0
7.0,001-01-0000019,0.564045,0.634866,LEGIT,0
7.0,001-01-0000020,0.527403,0.634866,LEGIT,0
7.0,001-01-0000021,0.535186,0.634866,LEGIT,0
7.0,001-01-0000022,0.545831,0.634866,LEGIT,0
7.0,001-01-0000023,0.585867,0.634866,LEGIT,0
7.0,001-01-0000024,0.541786,0.634866,LEGIT,0
7.0,001-01-0000025,0.562547,0.634866,LEGIT,0
11.0,001-01-0000001,0.647489,0.652071,LEGIT,1
11.0,001-01-0000002,0.510231,0.652071,LEGIT,0
11.0,001-01-0000003,0.52495,0.652071,LEGIT,0
11.0,001-01-0000004,0.519683,0.652071,LEGIT,0
11.0,001-01-0000005,0.507665,0.652071,LEGIT,0
11.0,001-01-0000006,0.567318,0.652071,LEGIT,0
11.0,001-01-0000007,0.542421,0.652071,LEGIT,0
11.0,001-01-0000008,0.600693,0.652071,LEGIT,0
11.0,001-01-0000009,0.551981,0.652071,LEGIT,0
11.0,001-01-0000010,0.559865,0.652071,LEGIT,0
11.0,001-01-0000011,0.595156,0.652071,LEGIT,0
11.0,001-01-0000012,0.579807,0.652071,LEGIT,0
11.0,001-01-0000013,0.572169,0.652071,LEGIT,0
11.0,001-01-0000014,0.558984,0.652071,LEGIT,0
