time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
3.0,1,-183.24,1628.84,2.0,-145.07,1745.4,2.0,122.65
3.0,2,1454.86,674.79,2.0,1265.45,428.86,2.0,310.41
3.0,3,1650.84,1806.51,2.0,1589.11,1831.18,2.0,66.47
3.0,4,1409.24,466.7,2.0,1476.72,471.44,2.0,67.65
3.0,5,73.73,512.42,2.0,-309.75,404.96,2.0,398.26
3.0,6,2145.98,767.37,2.0,2368.03,639.12,2.0,256.43
3.0,7,1873.26,1815.08,2.0,1848.04,2334.65,2.0,520.19
3.0,8,1430.87,570.25,2.0,1433.22,276.39,2.0,293.86
3.0,9,547.19,666.64,2.0,523.87,416.01,2.0,251.72
3.0,10,759.34,2187.43,2.0,552.8,2376.23,2.0,279.83
3.0,11,1768.41,979.63,2.0,1742.35,1000.27,2.0,33.24
3.0,12,-28.51,131.76,2.0,12.27,-270.83,2.0,404.66
3.0,13,847.43,158.7,2.0,815.3,-42.55,2.0,203.8
3.0,15,1907.16,1403.93,2.0,2003.82,1534.77,2.0,162.67
3.0,16,841.3,1316.57,2.0,826.23,1214.14,2.0,103.53
3.0,17,-183.46,442.17,2.0,-351.82,617.52,2.0,243.1
3.0,18,-54.51,1946.07,2.0,2.45,2212.36,2.0,272.31
3.0,19,296.18,1153.7,2.0,371.92,1263.15,2.0,133.1
3.0,20,1197.63,499.78,2.0,1239.62,525.92,2.0,49.45
3.0,21,1274.28,-69.83,2.0,1520.2,-86.67,2.0,246.49
3.0,22,-176.43,835.26,2.0,-500.0,1172.73,2.0,467.53
3.0,23,1344.29,-224.75,2.0,1715.02,-60.03,2.0,405.68
3.0,24,169.22,1217.69,2.0,65.08,1353.24,2.0,170.93
3.0,25,2159.34,1612.19,2.0,2345.32,1629.2,2.0,186.75
3.0,26,361.06,2084.92,2.0,77.07,2344.78,2.0,384.94
3.0,27,40.26,-92.91,2.0,-500.0,-500.0,2.0,676.46
3.0,28,654.2,321.94,2.0,690.19,120.3,2.0,204.82
3.0,29,2073.59,1714.84,2.0,2382.07,1737.78,2.0,309.33
3.0,30,1479.54,-106.22,2.0,1767.6,-0.15,2.0,306.97
3.0,31,-190.18,347.95,2.0,-475.26,405.93,2.0,290.92
3.0,32,1973.52,2118.17,2.0,2046.95,2308.37,2.0,203.88
3.0,33,284.99,81.91,2.0,426.77,-500.0,2.0,598.94
3.0,34,780.16,1496.87,2.0,422.86,1791.1,2.0,462.86
3.0,35,1698.3,1399.46,2.0,1845.99,1466.9,2.0,162.36
3.0,36,65.28,2007.0,2.0,-500.0,2264.36,2.0,621.11
3.0,37,619.14,422.04,2.0,521.61,405.13,2.0,98.99
3.0,38,885.54,197.75,2.0,414.25,-90.16,2.0,552.28
3.0,39,1850.47,1561.06,2.0,2102.28,1430.63,2.0,283.58
3.0,41,772.52,-7.83,2.0,479.98,-500.0,2.0,572.54
3.0,42,-20.32,202.61,2.0,-25.54,77.19,2.0,125.53
3.0,43,1968.01,951.83,2.0,2101.8,1019.92,2.0,150.12
3.0,44,322.92,1166.65,2.0,7.57,1310.59,2.0,346.65
3.0,45,1525.8,147.2,2.0,1647.07,56.66,2.0,151.33
3.0,46,2165.32,1864.84,2.0,2304.44,1685.14,2.0,227.26
3.0,48,707.68,805.0,2.0,329.43,534.26,2.0,465.17
3.0,49,1986.29,1533.68,2.0,2259.9,1491.59,2.0,276.83
3.0,50,610.13,-62.43,2.0,406.38,62.91,2.0,239.22
3.0,51,1747.24,345.63,2.0,1935.78,157.12,2.0,266.61
3.0,54,1084.86,315.19,2.0,1057.25,210.96,2.0,107.82
3.0,55,212.58,1341.18,2.0,301.96,1487.19,2.0,171.19
3.0,56,2173.13,125.64,2.0,2152.03,125.18,2.0,21.1
3.0,57,1217.01,225.92,2.0,1203.17,9.1,2.0,217.26
3.0,58,395.1,2061.14,2.0,150.34,2178.05,2.0,271.25
3.0,59,779.64,-236.65,2.0,825.61,-389.27,2.0,159.38
3.0,60,1445.59,528.52,2.0,1570.64,572.02,2.0,132.4
3.0,61,-106.56,609.62,2.0,-220.72,116.03,2.0,506.61
3.0,62,673.79,1507.4,2.0,872.8,1550.83,2.0,203.69
3.0,63,1178.86,1938.3,2.0,1092.89,2134.74,2.0,214.43
3.0,64,585.47,-108.53,2.0,182.97,210.45,2.0,513.57
3.0,65,1889.4,2166.78,2.0,1947.49,2320.83,2.0,164.64
3.0,66,916.05,792.0,2.0,867.39,745.77,2.0,67.12
3.0,67,1405.79,1682.15,2.0,1489.44,2157.93,2.0,483.08
3.0,68,346.18,887.3,2.0,44.32,709.66,2.0,350.24
3.0,69,1053.67,1720.07,2.0,1199.71,1735.81,2.0,146.89
3.0,70,1802.79,1998.34,2.0,1696.81,2052.73,2.0,119.12
3.0,71,484.21,713.69,2.0,163.67,620.17,2.0,333.9
3.0,72,30.92,302.87,2.0,169.47,552.7,2.0,285.67
3.0,73,343.74,1646.56,2.0,215.93,1703.41,2.0,139.88
3.0,74,835.0,418.8,2.0,724.25,438.41,2.0,112.47
3.0,75,1883.03,2225.67,2.0,1833.47,2105.84,2.0,129.68
3.0,76,779.27,1852.68,2.0,684.75,1936.32,2.0,126.22
3.0,77,1614.36,-10.77,2.0,1673.87,-122.13,2.0,126.27
3.0,78,1448.75,1919.21,2.0,1314.06,1949.66,2.0,138.09
3.0,79,-228.48,500.91,2.0,-261.37,214.22,2.0,288.57
3.0,80,2108.36,389.94,2.0,1949.7,241.07,2.0,217.56
3.0,81,1039.77,1253.96,2.0,1034.68,1153.35,2.0,100.74
3.0,82,994.1,1329.9,2.0,1169.27,1362.63,2.0,178.21
3.0,83,1999.77,1613.89,2.0,1945.62,2112.69,2.0,501.73
3.0,84,1102.08,1669.15,2.0,1402.21,1534.25,2.0,329.06
3.0,85,1099.84,2056.6,2.0,1015.29,1990.9,2.0,107.07
3.0,86,2034.0,-55.42,2.0,2027.45,-304.94,2.0,249.61
3.0,87,222.41,186.3,2.0,323.85,-10.47,2.0,221.37
3.0,88,964.3,2038.06,2.0,706.27,2485.58,2.0,516.58
