time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,1.176403,1.40204,LEGIT,1
1.0,001-01-0000002,0.918937,1.40204,LEGIT,0
1.0,001-01-0000003,0.978854,1.40204,LEGIT,0
1.0,001-01-0000004,0.873588,1.40204,LEGIT,0
1.0,001-01-0000005,0.795956,1.40204,LEGIT,0
1.0,001-01-0000006,0.957288,1.40204,LEGIT,0
1.0,001-01-0000007,1.040225,1.40204,LEGIT,0
1.0,001-01-0000008,1.294612,1.40204,LEGIT,0
1.0,001-01-0000009,0.922607,1.40204,LEGIT,0
1.0,001-01-0000010,1.069659,1.40204,LEGIT,0
1.0,001-01-0000011,0.810497,1.40204,LEGIT,0
1.0,001-01-0000012,1.081174,1.40204,LEGIT,0
1.0,001-01-0000013,1.048384,1.40204,LEGIT,0
1.0,001-01-0000014,1.079744,1.40204,LEGIT,0
1.0,001-01-0000015,1.19493,1.40204,LEGIT,0
1.0,001-01-0000016,0.893752,1.40204,LEGIT,0
1.0,001-01-0000017,0.80648,1.40204,LEGIT,0
1.0,001-01-0000018,1.038927,1.40204,LEGIT,0
1.0,001-01-0000019,1.108734,1.40204,LEGIT,0
1.0,001-01-0000020,1.213005,1.40204,LEGIT,0
1.0,001-01-0000021,0.970512,1.40204,LEGIT,0
1.0,001-01-0000022,1.077882,1.40204,LEGIT,0
1.0,001-01-0000023,1.034275,1.40204,LEGIT,0
1.0,001-01-0000024,1.105303,1.40204,LEGIT,0
1.0,001-01-0000025,0.895704,1.40204,LEGIT,0
