time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,1.836091,1.467411,FAKE,1
1.0,001-01-0000002,0.929082,1.467411,LEGIT,0
1.0,001-01-0000003,0.893482,1.467411,LEGIT,0
1.0,001-01-0000004,0.867302,1.467411,LEGIT,0
1.0,001-01-0000005,0.801909,1.467411,LEGIT,0
1.0,001-01-0000006,0.9901,1.467411,LEGIT,0
1.0,001-01-0000007,0.978108,1.467411,LEGIT,0
1.0,001-01-0000008,1.270346,1.467411,LEGIT,0
1.0,001-01-0000009,0.961815,1.467411,LEGIT,0
1.0,001-01-0000010,1.087217,1.467411,LEGIT,0
1.0,001-01-0000011,0.856404,1.467411,LEGIT,0
1.0,001-01-0000012,1.072437,1.467411,LEGIT,0
1.0,001-01-0000013,1.101966,1.467411,LEGIT,0
1.0,001-01-0000014,1.073697,1.467411,LEGIT,0
1.0,001-01-0000015,1.176498,1.467411,LEGIT,0
1.0,001-01-0000016,0.860268,1.467411,LEGIT,0
1.0,001-01-0000017,0.846383,1.467411,LEGIT,0
1.0,001-01-0000018,1.047145,1.467411,LEGIT,0
1.0,001-01-0000019,1.122936,1.467411,LEGIT,0
1.0,001-01-0000020,1.244562,1.467411,LEGIT,0
1.0,001-01-0000021,0.981557,1.467411,LEGIT,0
1.0,001-01-0000022,1.141633,1.467411,LEGIT,0
1.0,001-01-0000023,1.100093,1.467411,LEGIT,0
1.0,001-01-0000024,1.093263,1.467411,LEGIT,0
1.0,001-01-0000025,0.930697,1.467411,LEGIT,0
