time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
3.000,47,220.658,-34.643,2.000,001-01-0000001,-44.696,14.817,6.172,5
3.000,52,404.524,331.627,2.000,001-01-0000001,-32.244,12.545,23.829,1
3.000,53,804.007,26.385,2.000,001-01-0000001,-50.890,12.864,9.357,7
3.000,61,-106.561,609.617,2.000,001-01-0000001,-51.506,9.585,1.285,7
3.000,91,557.839,475.569,2.000,001-01-0000001,-40.483,11.829,1.589,3
3.000,97,68.833,675.450,2.000,001-01-0000001,-55.471,10.011,2.036,6
3.000,107,244.203,511.711,2.000,001-01-0000001,-50.843,8.850,-2.308,2
3.000,134,132.094,398.188,2.000,001-01-0000001,-48.464,12.457,-0.843,3
3.000,147,513.084,350.314,2.000,001-01-0000001,-39.538,12.647,21.304,2
3.000,172,241.894,300.500,2.000,001-01-0000001,-38.417,15.957,21.293,2
4.000,24,171.303,1217.122,2.000,001-01-0000001,-60.310,12.830,-1.959,11
4.000,31,-188.526,349.035,2.000,001-01-0000001,-56.764,10.696,8.315,7
4.000,40,417.204,378.362,2.000,001-01-0000001,-16.237,13.640,27.357,1
4.000,47,222.090,-31.393,2.000,001-01-0000001,-53.431,13.327,0.485,5
4.000,48,712.288,809.294,2.000,001-01-0000001,-47.417,13.513,3.891,7
4.000,52,403.433,331.484,2.000,001-01-0000001,-28.572,12.723,28.266,1
4.000,55,226.079,1340.131,2.000,001-01-0000001,-62.201,9.821,-5.455,13
4.000,87,231.420,196.000,2.000,001-01-0000001,-47.472,14.954,4.799,3
4.000,107,252.175,512.750,2.000,001-01-0000001,-48.884,10.798,2.610,2
4.000,132,734.744,73.592,2.000,001-01-0000001,-53.594,9.973,3.183,6
4.000,134,135.905,400.813,2.000,001-01-0000001,-35.867,10.844,16.082,3
4.000,147,501.274,347.857,2.000,001-01-0000001,-39.647,11.017,5.773,2
4.000,164,278.779,564.495,2.000,001-01-0000001,-45.832,12.899,1.286,3
4.000,172,250.772,306.566,2.000,001-01-0000001,-27.841,16.261,39.784,1
4.000,190,381.441,54.422,2.000,001-01-0000001,-54.141,12.642,-2.740,4
5.000,12,-21.709,133.896,2.000,001-01-0000001,-48.639,13.482,17.472,6
5.000,17,-176.415,445.439,2.000,001-01-0000001,-57.166,10.839,-6.169,7
5.000,31,-186.877,350.123,2.000,001-01-0000001,-52.657,12.206,6.021,7
5.000,40,422.604,390.229,2.000,001-01-0000001,-32.789,14.501,22.804,1
5.000,47,223.522,-28.142,2.000,001-01-0000001,-53.237,14.599,5.959,5
5.000,52,402.342,331.342,2.000,001-01-0000001,-30.558,14.669,26.034,1
5.000,59,784.957,-234.389,2.000,001-01-0000001,-60.453,10.614,-1.901,9
5.000,66,892.804,793.047,2.000,001-01-0000001,-60.934,12.196,-0.961,9
5.000,87,240.425,205.704,2.000,001-01-0000001,-45.023,13.155,9.236,2
5.000,99,647.116,838.174,2.000,001-01-0000001,-53.512,16.819,-2.190,7
5.000,107,260.147,513.789,2.000,001-01-0000001,-46.075,14.974,3.268,2
5.000,113,510.478,181.814,2.000,001-01-0000001,-42.446,15.952,7.827,3
5.000,147,489.465,345.400,2.000,001-01-0000001,-41.388,14.065,5.489,2
5.000,164,289.831,562.638,2.000,001-01-0000001,-39.427,15.221,20.872,3
5.000,172,259.650,312.632,2.000,001-01-0000001,-40.593,14.289,13.294,1
5.000,189,-122.078,-164.857,2.000,001-01-0000001,-58.868,7.996,0.987,9
5.000,197,1047.370,703.881,2.000,001-01-0000001,-61.287,5.639,0.681,10
6.000,9,523.599,698.344,2.000,001-01-0000001,-58.212,14.248,-3.968,5
6.000,40,428.004,402.096,2.000,001-01-0000001,-43.992,12.683,4.694,1
6.000,52,401.250,331.200,2.000,001-01-0000001,-31.980,13.445,20.301,1
6.000,87,249.431,215.409,2.000,001-01-0000001,-47.943,19.412,10.154,2
6.000,100,829.308,359.307,2.000,001-01-0000001,-50.297,13.473,7.699,6
6.000,107,268.119,514.829,2.000,001-01-0000001,-42.814,13.743,16.522,2
6.000,113,515.595,181.406,2.000,001-01-0000001,-51.207,10.033,6.991,3
6.000,128,54.281,406.453,2.000,001-01-0000001,-43.794,12.663,17.619,4
6.000,147,477.655,342.943,2.000,001-01-0000001,-33.934,12.913,19.849,2
6.000,172,268.528,318.698,2.000,001-01-0000001,-37.402,7.933,17.529,1
6.000,193,-132.277,504.511,2.000,001-01-0000001,-47.698,12.954,-3.848,7
7.000,27,60.978,-75.905,2.000,001-01-0000001,-57.155,11.283,2.023,7
7.000,28,652.506,326.326,2.000,001-01-0000001,-59.527,9.820,-7.517,4
7.000,33,301.204,85.656,2.000,001-01-0000001,-51.302,10.798,1.164,3
7.000,52,400.159,331.058,2.000,001-01-0000001,-20.133,15.325,32.117,1
7.000,64,586.934,-103.734,2.000,001-01-0000001,-55.101,10.511,4.354,7
7.000,87,258.437,225.113,2.000,001-01-0000001,-51.036,12.902,4.309,2
7.000,100,827.986,374.187,2.000,001-01-0000001,-52.722,10.680,-3.349,6
7.000,107,276.091,515.868,2.000,001-01-0000001,-51.074,11.310,4.802,2
7.000,144,-160.037,110.334,2.000,001-01-0000001,-51.524,12.536,3.905,7
7.000,147,465.845,340.486,2.000,001-01-0000001,-37.146,11.048,27.790,1
7.000,155,335.079,704.831,2.000,001-01-0000001,-56.329,7.601,-0.560,5
7.000,156,89.847,846.607,2.000,001-01-0000001,-60.057,9.054,-5.798,7
7.000,172,277.406,324.764,2.000,001-01-0000001,-33.504,14.055,18.349,1
7.000,189,-98.920,-163.570,2.000,001-01-0000001,-69.176,13.465,-3.058,9
8.000,40,438.805,425.830,2.000,001-01-0000001,-28.102,13.426,8.882,1
8.000,52,399.067,330.915,2.000,001-01-0000001,-19.865,12.901,37.744,1
8.000,107,284.062,516.907,2.000,001-01-0000001,-39.319,10.175,10.732,2
8.000,134,151.146,411.314,2.000,001-01-0000001,-51.119,11.955,7.191,3
8.000,138,-195.007,1943.353,2.000,001-01-0000001,-61.114,10.533,5.680,22
8.000,147,454.036,338.029,2.000,001-01-0000001,-35.727,13.429,21.307,1
8.000,155,340.778,709.371,2.000,001-01-0000001,-60.038,10.040,-0.272,5
8.000,164,322.987,557.068,2.000,001-01-0000001,-51.301,9.096,5.524,3
8.000,172,286.284,330.830,2.000,001-01-0000001,-46.190,11.062,0.895,1
9.000,9,500.011,730.043,2.000,001-01-0000001,-54.379,12.959,1.696,5
9.000,38,805.357,177.217,2.000,001-01-0000001,-63.325,7.850,0.012,6
9.000,40,444.205,437.697,2.000,001-01-0000001,-36.368,14.109,9.442,2
9.000,52,397.976,330.773,2.000,001-01-0000001,-25.418,16.107,31.142,1
9.000,72,31.306,379.830,2.000,001-01-0000001,-51.893,9.833,-0.879,4
9.000,87,276.449,244.522,2.000,001-01-0000001,-30.375,16.506,32.824,2
9.000,91,561.430,482.201,2.000,001-01-0000001,-47.219,12.738,5.934,3
9.000,107,292.034,517.947,2.000,001-01-0000001,-47.063,13.470,7.610,2
9.000,113,530.946,180.183,2.000,001-01-0000001,-47.451,16.859,8.799,3
9.000,134,154.956,413.939,2.000,001-01-0000001,-45.558,13.001,10.215,3
9.000,147,442.226,335.572,2.000,001-01-0000001,-36.660,19.864,16.199,1
9.000,164,334.038,555.212,2.000,001-01-0000001,-50.532,11.515,14.718,3
9.000,172,295.162,336.897,2.000,001-01-0000001,-41.101,12.542,2.336,1
9.000,189,-75.763,-162.284,2.000,001-01-0000001,-67.511,9.657,-2.555,9
10.000,52,396.885,330.631,2.000,001-01-0000001,-28.735,11.258,14.274,1
10.000,59,798.244,-228.725,2.000,001-01-0000001,-61.036,10.962,-4.889,9
10.000,68,404.229,856.253,2.000,001-01-0000001,-51.603,11.270,5.078,6
10.000,72,31.371,392.657,2.000,001-01-0000001,-54.026,10.535,3.433,4
10.000,87,285.455,254.226,2.000,001-01-0000001,-48.803,12.902,14.916,2
10.000,100,824.019,418.826,2.000,001-01-0000001,-59.925,8.197,1.019,6
10.000,107,300.006,518.986,2.000,001-01-0000001,-49.512,12.839,7.725,2
10.000,147,430.417,333.115,2.000,001-01-0000001,-50.656,10.387,7.552,1
10.000,148,812.545,841.675,2.000,001-01-0000001,-56.572,7.091,2.402,9
10.000,172,304.040,342.963,2.000,001-01-0000001,-24.297,11.747,30.291,1
10.000,198,1058.738,1180.061,2.000,001-01-0000001,-60.081,7.405,-2.233,14
11.000,9,484.286,751.176,2.000,001-01-0000001,-39.947,14.338,10.140,5
11.000,33,317.420,89.397,2.000,001-01-0000001,-53.210,13.366,5.789,3
11.000,38,778.629,170.373,2.000,001-01-0000001,-53.006,10.867,0.035,6
11.000,52,395.793,330.489,2.000,001-01-0000001,-29.474,13.251,25.242,1
11.000,68,412.522,851.818,2.000,001-01-0000001,-53.825,12.235,-1.215,6
11.000,87,294.461,263.930,2.000,001-01-0000001,-35.347,16.036,15.013,1
11.000,107,307.978,520.026,2.000,001-01-0000001,-57.107,13.935,1.848,2
11.000,113,541.180,179.367,2.000,001-01-0000001,-47.473,15.079,2.760,3
11.000,134,162.576,419.190,2.000,001-01-0000001,-45.592,9.098,0.760,3
11.000,147,418.607,330.658,2.000,001-01-0000001,-47.439,17.329,7.040,1
11.000,172,312.918,349.029,2.000,001-01-0000001,-12.438,14.824,40.000,1
12.000,5,124.425,632.993,2.000,001-01-0000001,-52.449,12.667,-2.013,5
12.000,31,-175.331,357.735,2.000,001-01-0000001,-62.970,8.975,0.555,7
12.000,33,321.474,90.333,2.000,001-01-0000001,-53.192,11.838,2.048,3
12.000,47,233.543,-5.387,2.000,001-01-0000001,-52.224,9.832,4.502,5
12.000,52,394.702,330.346,2.000,001-01-0000001,-34.844,12.688,-2.726,1
12.000,87,303.466,273.635,2.000,001-01-0000001,-21.676,14.153,35.749,1
12.000,100,821.375,448.586,2.000,001-01-0000001,-44.937,14.770,4.426,6
12.000,107,315.950,521.065,2.000,001-01-0000001,-44.251,13.127,11.043,2
12.000,113,546.297,178.959,2.000,001-01-0000001,-41.763,14.050,5.401,3
12.000,147,406.797,328.201,2.000,001-01-0000001,-31.842,10.995,15.061,1
12.000,172,321.796,355.095,2.000,001-01-0000001,-33.039,13.849,22.439,0
13.000,5,130.058,646.389,2.000,001-01-0000001,-64.739,9.469,-6.034,5
13.000,27,92.049,-50.390,2.000,001-01-0000001,-50.378,16.694,16.258,6
13.000,33,325.528,91.268,2.000,001-01-0000001,-59.189,12.234,3.235,3
13.000,38,751.900,163.530,2.000,001-01-0000001,-48.809,11.878,2.974,6
13.000,48,753.728,847.930,2.000,001-01-0000001,-58.889,12.705,-2.866,8
13.000,52,393.610,330.204,2.000,001-01-0000001,-38.066,10.578,3.916,1
13.000,87,312.472,283.339,2.000,001-01-0000001,-30.647,15.252,27.855,1
13.000,100,820.053,463.465,2.000,001-01-0000001,-54.203,11.086,-1.834,6
13.000,107,323.921,522.104,2.000,001-01-0000001,-38.469,13.036,7.703,2
13.000,113,551.414,178.552,2.000,001-01-0000001,-45.701,11.250,2.465,3
13.000,128,116.897,398.477,2.000,001-01-0000001,-48.789,14.617,3.833,3
13.000,147,394.988,325.744,2.000,001-01-0000001,-26.321,13.285,30.948,1
13.000,164,378.246,547.786,2.000,001-01-0000001,-48.236,11.032,5.668,3
13.000,172,330.674,361.161,2.000,001-01-0000001,-23.505,15.839,36.820,0
14.000,13,852.040,280.520,2.000,001-01-0000001,-57.301,11.786,-8.099,6
14.000,42,40.479,245.369,2.000,001-01-0000001,-60.826,11.297,-1.551,4
14.000,52,392.519,330.062,2.000,001-01-0000001,-35.457,16.401,9.737,1
14.000,55,361.055,1329.674,2.000,001-01-0000001,-55.795,12.645,1.801,12
14.000,60,1362.409,504.890,2.000,001-01-0000001,-56.455,8.448,-5.050,13
14.000,87,321.478,293.043,2.000,001-01-0000001,-27.221,13.461,25.715,1
14.000,144,-106.496,143.499,2.000,001-01-0000001,-58.159,11.596,2.734,6
14.000,147,383.178,323.287,2.000,001-01-0000001,-31.766,13.029,26.067,1
14.000,164,389.298,545.929,2.000,001-01-0000001,-44.567,10.874,5.698,3
14.000,172,339.552,367.227,2.000,001-01-0000001,-18.950,11.325,40.000,0
15.000,5,141.323,673.183,2.000,001-01-0000001,-55.946,12.705,8.656,5
15.000,42,46.006,249.257,2.000,001-01-0000001,-56.227,13.257,-2.725,4
15.000,52,391.428,329.919,2.000,001-01-0000001,-23.581,13.308,22.604,1
15.000,87,330.484,302.748,2.000,001-01-0000001,-32.364,15.123,14.728,1
15.000,107,339.865,524.183,2.000,001-01-0000001,-45.108,12.525,6.376,2
15.000,120,681.788,97.283,2.000,001-01-0000001,-59.603,8.115,9.840,5
15.000,135,357.457,921.312,2.000,001-01-0000001,-59.947,7.803,0.478,7
15.000,137,183.142,107.302,2.000,001-01-0000001,-62.234,12.403,-3.838,4
15.000,147,371.368,320.831,2.000,001-01-0000001,-44.186,14.762,13.394,0
15.000,155,380.670,741.150,2.000,001-01-0000001,-57.243,7.450,-0.378,5
15.000,164,400.350,544.073,2.000,001-01-0000001,-44.879,11.025,4.140,3
15.000,172,348.430,373.293,2.000,001-01-0000001,-5.567,14.443,39.330,0
16.000,23,1353.691,-194.808,2.000,001-01-0000001,-65.562,9.301,-2.210,15
16.000,28,648.697,336.197,2.000,001-01-0000001,-54.010,9.352,-2.018,4
16.000,33,337.691,94.074,2.000,001-01-0000001,-51.650,11.770,2.336,3
16.000,38,711.807,153.264,2.000,001-01-0000001,-58.636,8.173,1.233,5
16.000,42,51.533,253.144,2.000,001-01-0000001,-47.734,13.301,8.015,4
16.000,48,767.541,860.809,2.000,001-01-0000001,-57.371,13.889,2.944,8
16.000,52,390.336,329.777,2.000,001-01-0000001,-27.225,16.371,24.454,1
16.000,71,471.921,733.592,2.000,001-01-0000001,-57.639,10.985,-0.567,5
16.000,87,339.490,312.452,2.000,001-01-0000001,-28.634,10.216,5.205,1
16.000,107,347.837,525.223,2.000,001-01-0000001,-45.692,18.799,18.240,2
16.000,134,181.627,432.316,2.000,001-01-0000001,-51.400,14.728,2.626,2
16.000,147,359.559,318.374,2.000,001-01-0000001,-24.287,13.746,23.018,0
16.000,164,411.402,542.216,2.000,001-01-0000001,-57.877,9.342,-3.783,3
16.000,172,357.308,379.360,2.000,001-01-0000001,-19.213,16.196,36.140,0
16.000,193,-139.612,638.492,2.000,001-01-0000001,-61.426,7.802,-3.984,7
17.000,5,152.589,699.977,2.000,001-01-0000001,-56.689,12.905,2.149,5
17.000,33,341.745,95.010,2.000,001-01-0000001,-43.083,14.182,12.097,3
17.000,52,389.245,329.635,2.000,001-01-0000001,-23.285,12.231,37.084,1
17.000,71,470.976,735.123,2.000,001-01-0000001,-59.318,13.358,-2.417,5
17.000,87,348.496,322.156,2.000,001-01-0000001,-22.973,18.051,29.189,0
17.000,97,136.610,683.239,2.000,001-01-0000001,-46.107,11.994,9.463,5
17.000,107,355.809,526.262,2.000,001-01-0000001,-49.501,13.368,10.580,2
17.000,113,571.882,176.920,2.000,001-01-0000001,-54.127,12.052,1.276,4
17.000,120,696.555,119.123,2.000,001-01-0000001,-61.709,9.603,0.507,5
17.000,134,185.438,434.941,2.000,001-01-0000001,-47.665,14.139,12.663,2
17.000,137,200.971,129.868,2.000,001-01-0000001,-48.480,14.209,6.984,3
17.000,147,347.749,315.917,2.000,001-01-0000001,-20.021,15.660,36.249,0
17.000,155,392.067,750.230,2.000,001-01-0000001,-60.233,9.459,1.552,5
17.000,172,366.186,385.426,2.000,001-01-0000001,-35.059,15.730,15.384,0
17.000,174,947.091,101.400,2.000,001-01-0000001,-51.684,11.434,0.908,8
17.000,190,475.496,86.867,2.000,001-01-0000001,-42.681,12.199,2.757,4
