timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
3.0,1,-145.07,1745.4,2.0,-183.24,1628.84,2.0,-80.976,001-01-0000001,0.471485
3.0,2,1212.06,400.58,2.0,1454.86,674.79,2.0,-72.448,001-01-0000001,0.674898
3.0,3,1589.11,1831.18,2.0,1650.84,1806.51,2.0,-86.952,001-01-0000001,0.427489
3.0,4,1441.79,456.95,2.0,1409.24,466.7,2.0,-68.26,001-01-0000001,0.922833
3.0,5,-304.3,395.73,2.0,73.73,512.42,2.0,-57.368,001-01-0000001,0.662052
3.0,6,2335.21,609.47,2.0,2145.98,767.37,2.0,-88.369,001-01-0000001,0.328331
3.0,7,1794.79,2289.46,2.0,1873.26,1815.08,2.0,-86.387,001-01-0000001,0.648037
3.0,8,1325.21,241.77,2.0,1430.87,570.25,2.0,-78.103,001-01-0000001,0.377783
3.0,9,510.54,405.85,2.0,547.19,666.64,2.0,-55.803,001-01-0000001,0.895186
3.0,10,552.8,2376.23,2.0,759.34,2187.43,2.0,-90.194,001-01-0000001,0.22337
3.0,11,1672.56,946.12,2.0,1768.41,979.63,2.0,-82.61,001-01-0000001,0.463614
3.0,13,773.31,-34.94,2.0,847.43,158.7,2.0,-65.605,001-01-0000001,0.600114
3.0,15,1947.38,1485.26,2.0,1907.16,1403.93,2.0,-80.318,001-01-0000001,0.803257
3.0,16,799.88,1170.33,2.0,841.3,1316.57,2.0,-70.7,001-01-0000001,0.828911
3.0,17,-336.61,579.25,2.0,-183.46,442.17,2.0,-67.028,001-01-0000001,0.356257
3.0,18,-84.08,2087.41,2.0,-54.51,1946.07,2.0,-79.444,001-01-0000001,0.728152
3.0,19,361.67,1230.33,2.0,296.18,1153.7,2.0,-65.882,001-01-0000001,0.916573
3.0,21,1465.49,-97.87,2.0,1274.28,-69.83,2.0,-66.525,001-01-0000001,0.944077
3.0,22,-500.0,1172.73,2.0,-176.43,835.26,2.0,-61.615,001-01-0000001,0.97296
3.0,23,1627.73,-97.93,2.0,1344.29,-224.75,2.0,-77.468,001-01-0000001,0.617648
3.0,24,65.07,1353.24,2.0,169.22,1217.69,2.0,-67.949,001-01-0000001,0.889799
3.0,25,2316.62,1577.93,2.0,2159.34,1612.19,2.0,-84.542,001-01-0000001,0.713526
3.0,26,26.97,2277.31,2.0,361.06,2084.92,2.0,-75.474,001-01-0000001,0.912085
3.0,27,-500.0,-500.0,2.0,40.26,-92.91,2.0,-42.258,001-01-0000001,0.99914
3.0,29,2357.75,1703.67,2.0,2073.59,1714.84,2.0,-76.177,001-01-0000001,0.96292
3.0,30,1701.03,-28.11,2.0,1479.54,-106.22,2.0,-72.748,001-01-0000001,0.859552
3.0,31,-475.25,405.92,2.0,-190.18,347.95,2.0,-59.78,001-01-0000001,0.726647
3.0,32,2004.76,2275.79,2.0,1973.52,2118.17,2.0,-80.957,001-01-0000001,0.893543
3.0,34,386.76,1717.57,2.0,780.16,1496.87,2.0,-80.178,001-01-0000001,0.528575
3.0,35,1814.78,1423.29,2.0,1698.3,1399.46,2.0,-78.03,001-01-0000001,0.849711
3.0,36,-500.0,2220.65,2.0,65.28,2007.0,2.0,-70.934,001-01-0000001,0.974097
3.0,37,511.22,397.4,2.0,619.14,422.04,2.0,-48.599,001-01-0000001,0.985195
3.0,38,381.48,-77.39,2.0,885.54,197.75,2.0,-62.299,001-01-0000001,0.111363
3.0,39,2046.63,1376.56,2.0,1850.47,1561.06,2.0,-87.304,001-01-0000001,0.422704
3.0,41,468.8,-500.0,2.0,772.52,-7.83,2.0,-58.614,001-01-0000001,0.836783
3.0,42,-25.54,77.18,2.0,-20.32,202.61,2.0,-55.777,001-01-0000001,0.695269
3.0,43,2028.9,951.73,2.0,1968.01,951.83,2.0,-84.694,001-01-0000001,0.491523
3.0,44,-2.64,1261.21,2.0,322.92,1166.65,2.0,-70.249,001-01-0000001,0.771808
3.0,45,1610.87,44.66,2.0,1525.8,147.2,2.0,-63.819,001-01-0000001,0.98351
3.0,46,2250.13,1617.86,2.0,2165.32,1864.84,2.0,-88.962,001-01-0000001,0.438971
3.0,48,323.33,517.43,2.0,707.68,805.0,2.0,-54.268,001-01-0000001,0.905707
3.0,49,2219.81,1443.9,2.0,1986.29,1533.68,2.0,-81.408,001-01-0000001,0.810391
3.0,50,395.3,64.04,2.0,610.13,-62.43,2.0,-46.842,001-01-0000001,0.917762
3.0,51,1876.42,128.41,2.0,1747.24,345.63,2.0,-73.784,001-01-0000001,0.877076
3.0,54,1010.43,205.3,2.0,1084.86,315.19,2.0,-66.899,001-01-0000001,0.774447
3.0,55,291.01,1455.43,2.0,212.58,1341.18,2.0,-61.934,001-01-0000001,0.986123
3.0,56,2106.23,97.71,2.0,2173.13,125.64,2.0,-79.551,001-01-0000001,0.730262
3.0,57,1183.06,6.99,2.0,1217.01,225.92,2.0,-64.606,001-01-0000001,0.915759
3.0,58,82.79,2078.52,2.0,395.1,2061.14,2.0,-80.698,001-01-0000001,0.659817
3.0,60,1515.77,545.26,2.0,1445.59,528.52,2.0,-73.634,001-01-0000001,0.797088
3.0,62,862.49,1531.04,2.0,673.79,1507.4,2.0,-56.782,001-01-0000001,0.999251
3.0,63,1055.85,2082.8,2.0,1178.86,1938.3,2.0,-79.284,001-01-0000001,0.813054
3.0,65,1903.47,2289.75,2.0,1889.4,2166.78,2.0,-81.132,001-01-0000001,0.881263
3.0,66,855.79,736.06,2.0,916.05,792.0,2.0,-55.463,001-01-0000001,0.992882
3.0,67,1467.63,2135.61,2.0,1405.79,1682.15,2.0,-69.592,001-01-0000001,0.991374
3.0,68,49.17,662.02,2.0,346.18,887.3,2.0,-68.749,001-01-0000001,0.235593
3.0,69,1158.8,1687.18,2.0,1053.67,1720.07,2.0,-79.306,001-01-0000001,0.718601
3.0,70,1680.08,2034.71,2.0,1802.79,1998.34,2.0,-79.174,001-01-0000001,0.880857
3.0,73,207.93,1679.62,2.0,343.74,1646.56,2.0,-60.96,001-01-0000001,0.995195
3.0,74,714.6,432.62,2.0,835.0,418.8,2.0,-49.027,001-01-0000001,0.995853
3.0,75,1761.62,2027.7,2.0,1883.03,2225.67,2.0,-91.283,001-01-0000001,0.253113
3.0,76,658.61,1891.14,2.0,779.27,1852.68,2.0,-71.383,001-01-0000001,0.94701
3.0,77,1613.6,-140.28,2.0,1614.36,-10.77,2.0,-69.915,001-01-0000001,0.911962
3.0,78,1284.24,1912.09,2.0,1448.75,1919.21,2.0,-75.366,001-01-0000001,0.918141
3.0,79,-242.69,190.47,2.0,-228.48,500.91,2.0,-56.478,001-01-0000001,0.222951
3.0,80,1928.96,230.29,2.0,2108.36,389.94,2.0,-74.919,001-01-0000001,0.859411
3.0,81,1002.88,1127.24,2.0,1039.77,1253.96,2.0,-66.169,001-01-0000001,0.954834
3.0,82,1169.28,1362.63,2.0,994.1,1329.9,2.0,-81.266,001-01-0000001,0.479096
3.0,83,1905.45,2073.17,2.0,1999.77,1613.89,2.0,-78.933,001-01-0000001,0.912204
3.0,84,1357.51,1477.04,2.0,1102.08,1669.15,2.0,-79.288,001-01-0000001,0.703093
3.0,85,1015.29,1990.9,2.0,1099.84,2056.6,2.0,-75.479,001-01-0000001,0.905201
3.0,86,1933.82,-347.5,2.0,2034.0,-55.42,2.0,-74.014,001-01-0000001,0.889898
3.0,88,684.87,2463.64,2.0,964.3,2038.06,2.0,-89.629,001-01-0000001,0.307609
3.0,89,411.65,117.5,2.0,-94.96,360.69,2.0,-50.561,001-01-0000001,0.849439
3.0,90,2123.51,1517.17,2.0,1718.17,1685.77,2.0,-73.839,001-01-0000001,0.968459
3.0,92,-500.0,1356.3,2.0,-43.29,1571.66,2.0,-78.509,001-01-0000001,0.427432
3.0,93,1698.17,929.88,2.0,1617.02,1015.43,2.0,-66.911,001-01-0000001,0.983006
3.0,94,464.52,1460.03,2.0,613.52,1474.21,2.0,-70.4,001-01-0000001,0.878085
3.0,95,460.15,1788.63,2.0,673.31,1799.71,2.0,-68.274,001-01-0000001,0.967715
3.0,96,197.62,1079.86,2.0,681.88,1509.18,2.0,-62.771,001-01-0000001,0.92766
3.0,98,-430.48,1648.88,2.0,244.92,2008.55,2.0,-73.572,001-01-0000001,0.8336
3.0,100,710.22,32.07,2.0,833.27,314.67,2.0,-52.426,001-01-0000001,0.97011
3.0,101,619.27,1197.41,2.0,524.15,1112.95,2.0,-69.029,001-01-0000001,0.857091
3.0,102,-3.14,912.79,2.0,-68.0,961.11,2.0,-59.061,001-01-0000001,0.939501
3.0,103,1190.91,2093.76,2.0,1738.18,1679.46,2.0,-69.722,001-01-0000001,0.986639
3.0,104,1839.33,657.08,2.0,1845.31,864.39,2.0,-78.454,001-01-0000001,0.72289
3.0,105,256.7,846.66,2.0,594.05,1055.31,2.0,-55.112,001-01-0000001,0.976988
3.0,106,1649.58,2500.0,2.0,1224.96,2216.54,2.0,-66.995,001-01-0000001,0.998616
3.0,108,1654.55,-500.0,2.0,1914.26,39.71,2.0,-85.077,001-01-0000001,0.193056
3.0,109,1917.09,-250.8,2.0,1644.57,-56.14,2.0,-80.869,001-01-0000001,0.580703
3.0,110,1323.0,2163.88,2.0,1510.07,2063.0,2.0,-76.725,001-01-0000001,0.922359
3.0,111,1526.35,419.86,2.0,1726.75,577.06,2.0,-82.756,001-01-0000001,0.246508
3.0,112,2216.77,2434.74,2.0,2112.01,2090.25,2.0,-81.872,001-01-0000001,0.903723
3.0,114,-296.29,2116.32,2.0,-113.93,1764.6,2.0,-71.395,001-01-0000001,0.96019
3.0,115,1833.72,1126.66,2.0,1536.38,1119.29,2.0,-83.603,001-01-0000001,0.519282
3.0,116,1909.68,263.71,2.0,1879.26,168.51,2.0,-74.612,001-01-0000001,0.864889
3.0,117,2070.27,1078.63,2.0,2062.99,1090.84,2.0,-77.443,001-01-0000001,0.873404
3.0,118,1703.37,1894.88,2.0,1487.57,1788.92,2.0,-79.091,001-01-0000001,0.867101
3.0,119,228.53,2297.72,2.0,431.44,1459.6,2.0,-75.402,001-01-0000001,0.918232
3.0,120,571.09,-471.94,2.0,593.19,-33.76,2.0,-49.487,001-01-0000001,0.990347
3.0,121,2097.58,599.71,2.0,2068.53,668.33,2.0,-88.101,001-01-0000001,0.239765
3.0,122,844.1,1662.1,2.0,553.28,1804.42,2.0,-84.629,001-01-0000001,0.297176
3.0,123,2417.09,597.74,2.0,1774.46,1230.65,2.0,-61.655,001-01-0000001,0.99947
3.0,124,352.04,1987.98,2.0,375.32,2185.84,2.0,-76.985,001-01-0000001,0.810144
3.0,125,631.37,1388.42,2.0,587.25,1399.32,2.0,-59.738,001-01-0000001,0.994306
3.0,127,292.01,2366.53,2.0,573.0,2200.63,2.0,-80.877,001-01-0000001,0.761768
3.0,128,-256.13,71.62,2.0,27.45,409.87,2.0,-48.266,001-01-0000001,0.596961
3.0,129,963.14,1352.35,2.0,1124.97,1360.3,2.0,-64.45,001-01-0000001,0.982747
3.0,130,2500.0,2143.19,2.0,2151.01,2133.69,2.0,-95.659,001-01-0000001,0.189701
3.0,131,1572.15,-471.79,2.0,1870.05,-65.69,2.0,-75.895,001-01-0000001,0.709017
3.0,133,156.02,1580.31,2.0,470.12,1797.02,2.0,-63.962,001-01-0000001,0.981415
3.0,135,-27.08,852.89,2.0,253.56,803.92,2.0,-72.114,001-01-0000001,0.281641
3.0,136,1821.17,866.4,2.0,1890.59,975.01,2.0,-85.388,001-01-0000001,0.331576
3.0,137,189.88,-341.72,2.0,76.17,-28.1,2.0,-54.721,001-01-0000001,0.585082
3.0,138,-296.61,1373.93,2.0,-203.66,1959.82,2.0,-74.22,001-01-0000001,0.664087
3.0,139,1884.2,2205.31,2.0,1601.88,1967.51,2.0,-78.067,001-01-0000001,0.937408
3.0,140,1148.25,239.51,2.0,1321.15,386.82,2.0,-86.291,001-01-0000001,0.015013
3.0,141,2500.0,1232.56,2.0,1860.21,1169.51,2.0,-70.613,001-01-0000001,0.991858
3.0,142,1953.02,987.59,2.0,2011.94,1038.05,2.0,-88.877,001-01-0000001,0.196156
3.0,143,1996.84,1389.3,2.0,2197.72,1313.76,2.0,-79.698,001-01-0000001,0.822424
3.0,144,-300.65,41.24,2.0,-190.63,91.38,2.0,-43.307,001-01-0000001,0.896141
3.0,145,2329.06,1909.45,2.0,1927.96,2207.67,2.0,-76.727,001-01-0000001,0.963103
3.0,146,-500.0,1953.64,2.0,-209.68,1577.69,2.0,-79.965,001-01-0000001,0.67212
3.0,148,1065.83,962.87,2.0,828.42,819.63,2.0,-61.744,001-01-0000001,0.984504
3.0,149,1106.66,2061.94,2.0,1210.84,2209.28,2.0,-85.317,001-01-0000001,0.49695
3.0,150,264.46,2173.54,2.0,385.0,2099.97,2.0,-87.272,001-01-0000001,0.296141
3.0,151,2395.11,380.25,2.0,2207.91,520.77,2.0,-92.406,001-01-0000001,0.099244
3.0,152,1947.22,2084.62,2.0,1923.4,1808.01,2.0,-81.61,001-01-0000001,0.846172
3.0,153,1380.27,1615.23,2.0,1556.96,1654.45,2.0,-83.299,001-01-0000001,0.525261
3.0,154,642.64,2004.74,2.0,453.97,2105.73,2.0,-83.109,001-01-0000001,0.52781
3.0,157,1552.81,24.08,2.0,1579.78,90.39,2.0,-80.203,001-01-0000001,0.392591
3.0,158,1282.11,1455.45,2.0,1209.35,1420.19,2.0,-78.78,001-01-0000001,0.700937
3.0,159,2205.06,-500.0,2.0,1793.96,-104.19,2.0,-73.235,001-01-0000001,0.948823
3.0,160,1253.27,2032.73,2.0,1449.47,2206.94,2.0,-71.574,001-01-0000001,0.975176
3.0,161,-119.43,1844.09,2.0,36.02,2030.88,2.0,-77.953,001-01-0000001,0.702798
3.0,162,826.69,2500.0,2.0,956.21,2172.62,2.0,-86.819,001-01-0000001,0.524212
3.0,163,1448.97,-102.38,2.0,1654.53,242.57,2.0,-66.996,001-01-0000001,0.933751
3.0,165,1131.62,-477.41,2.0,1240.01,-3.88,2.0,-66.334,001-01-0000001,0.89014
3.0,166,2392.0,1329.55,2.0,2089.02,1255.75,2.0,-81.331,001-01-0000001,0.832732
3.0,167,923.79,749.58,2.0,1007.07,867.92,2.0,-57.097,001-01-0000001,0.990725
3.0,168,812.5,734.63,2.0,1038.02,961.45,2.0,-68.551,001-01-0000001,0.744826
3.0,169,1362.31,681.25,2.0,1199.6,716.42,2.0,-73.465,001-01-0000001,0.765923
3.0,170,172.07,1611.02,2.0,383.41,1502.31,2.0,-80.325,001-01-0000001,0.430498
