time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,13,846.596,136.552,2.000,001-01-0000001,-44.713,15.684,14.287,7
1.000,16,836.367,1321.721,2.000,001-01-0000001,-62.490,3.551,0.393,14
1.000,22,-187.095,829.251,2.000,001-01-0000001,-65.872,9.226,0.751,9
1.000,28,655.045,319.745,2.000,001-01-0000001,-49.029,11.425,3.634,4
1.000,31,-193.474,345.773,2.000,001-01-0000001,-47.698,12.852,6.813,7
1.000,37,617.556,419.382,2.000,001-01-0000001,-43.107,14.225,2.903,3
1.000,40,401.003,342.762,2.000,001-01-0000001,-7.465,15.309,40.000,1
1.000,52,406.707,331.911,2.000,001-01-0000001,-39.593,12.970,11.799,1
1.000,57,1224.606,231.631,2.000,001-01-0000001,-57.864,12.188,0.392,11
1.000,71,486.101,710.628,2.000,001-01-0000001,-50.848,8.522,-4.200,5
1.000,72,30.792,277.219,2.000,001-01-0000001,-46.701,14.196,2.840,4
1.000,84,1103.147,1693.732,2.000,001-01-0000001,-59.038,10.009,3.499,20
1.000,87,204.402,166.887,2.000,001-01-0000001,-55.145,14.138,0.305,3
1.000,97,59.150,674.338,2.000,001-01-0000001,-50.755,11.168,3.116,6
1.000,99,600.113,802.592,2.000,001-01-0000001,-57.700,10.444,-3.717,7
1.000,105,587.270,1027.288,2.000,001-01-0000001,-49.970,7.837,6.877,9
1.000,107,228.260,509.632,2.000,001-01-0000001,-40.205,11.537,5.785,3
1.000,132,715.047,72.377,2.000,001-01-0000001,-52.186,14.363,10.066,6
1.000,134,124.474,392.937,2.000,001-01-0000001,-47.696,11.453,7.292,3
1.000,135,236.243,784.356,2.000,001-01-0000001,-59.437,9.853,-4.544,6
1.000,144,-205.930,81.907,2.000,001-01-0000001,-53.549,16.529,15.139,8
1.000,148,832.959,813.336,2.000,001-01-0000001,-50.155,13.761,6.361,9
1.000,164,245.623,570.064,2.000,001-01-0000001,-29.797,11.782,16.992,3
