time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,13,846.596,136.552,2.000,001-01-0000001,-42.713,15.863,16.287,7
1.000,16,836.367,1321.721,2.000,001-01-0000001,-60.490,4.971,2.393,14
1.000,22,-187.095,829.251,2.000,001-01-0000001,-63.872,10.409,2.751,9
1.000,28,655.045,319.745,2.000,001-01-0000001,-47.029,11.842,5.634,4
1.000,31,-193.474,345.773,2.000,001-01-0000001,-45.698,13.002,8.813,7
1.000,37,617.556,419.382,2.000,001-01-0000001,-41.107,14.893,4.903,3
1.000,40,401.003,342.762,2.000,001-01-0000001,-5.465,15.309,40.000,1
1.000,52,406.707,331.911,2.000,001-01-0000001,-37.593,13.068,13.799,1
1.000,57,1224.606,231.631,2.000,001-01-0000001,-55.864,12.973,2.392,11
1.000,59,774.327,-238.919,2.000,001-01-0000001,-55.504,10.497,0.880,9
1.000,71,486.101,710.628,2.000,001-01-0000001,-48.848,9.545,-2.200,5
1.000,72,30.792,277.219,2.000,001-01-0000001,-44.701,14.562,4.840,4
1.000,84,1103.147,1693.732,2.000,001-01-0000001,-57.038,10.738,5.499,20
1.000,87,204.402,166.887,2.000,001-01-0000001,-53.145,15.115,2.305,3
1.000,97,59.150,674.338,2.000,001-01-0000001,-48.755,11.522,5.116,6
1.000,99,600.113,802.592,2.000,001-01-0000001,-55.700,11.594,-1.717,7
1.000,105,587.270,1027.288,2.000,001-01-0000001,-47.970,8.523,8.877,9
1.000,107,228.260,509.632,2.000,001-01-0000001,-38.205,12.166,7.785,3
1.000,132,715.047,72.377,2.000,001-01-0000001,-50.186,14.829,12.066,6
1.000,134,124.474,392.937,2.000,001-01-0000001,-45.696,11.751,9.292,3
1.000,135,236.243,784.356,2.000,001-01-0000001,-57.437,11.149,-2.544,6
1.000,144,-205.930,81.907,2.000,001-01-0000001,-51.549,16.576,17.139,8
1.000,148,832.959,813.336,2.000,001-01-0000001,-48.155,13.881,8.361,9
1.000,164,245.623,570.064,2.000,001-01-0000001,-27.797,11.799,18.992,3
1.000,172,224.138,288.367,2.000,001-01-0000001,-36.110,14.244,10.442,2
1.000,186,801.536,1260.059,2.000,001-01-0000001,-58.762,11.762,1.915,13
1.000,190,359.736,46.935,2.000,001-01-0000001,-39.485,15.293,9.403,4
1.000,195,1243.625,-66.683,2.000,001-01-0000001,-60.758,5.269,-5.222,13
1.000,197,1050.590,690.873,2.000,001-01-0000001,-57.249,10.941,0.123,10
1.000,199,465.953,468.599,2.000,001-01-0000001,-24.982,15.364,7.737,2
2.000,9,555.049,656.078,2.000,001-01-0000001,-55.030,8.779,1.314,5
2.000,14,0.802,1255.949,2.000,001-01-0000001,-48.405,11.050,4.880,12
2.000,28,654.622,320.842,2.000,001-01-0000001,-39.152,15.890,13.818,4
2.000,31,-191.824,346.861,2.000,001-01-0000001,-60.827,12.194,2.646,7
2.000,33,280.934,80.979,2.000,001-01-0000001,-54.796,10.103,2.575,4
2.000,34,775.603,1506.962,2.000,001-01-0000001,-51.960,13.572,3.568,16
2.000,40,406.404,354.629,2.000,001-01-0000001,-13.437,11.809,27.106,1
2.000,47,219.227,-37.894,2.000,001-01-0000001,-44.557,14.454,10.554,5
2.000,52,405.616,331.769,2.000,001-01-0000001,-21.581,14.479,27.215,1
2.000,53,804.851,22.574,2.000,001-01-0000001,-51.124,11.211,-6.324,7
2.000,57,1220.809,228.776,2.000,001-01-0000001,-63.217,7.556,-5.186,11
2.000,61,-111.676,609.387,2.000,001-01-0000001,-50.929,16.397,5.647,7
2.000,64,585.105,-109.728,2.000,001-01-0000001,-53.173,13.114,0.302,7
2.000,68,337.881,891.733,2.000,001-01-0000001,-46.610,14.777,13.915,7
2.000,72,30.856,290.045,2.000,001-01-0000001,-45.870,13.345,17.983,4
2.000,79,-229.169,508.315,2.000,001-01-0000001,-52.756,14.522,4.053,8
2.000,87,213.408,176.591,2.000,001-01-0000001,-41.118,14.337,12.721,3
2.000,91,557.241,474.463,2.000,001-01-0000001,-40.149,13.783,3.726,3
2.000,97,63.991,674.894,2.000,001-01-0000001,-52.998,11.669,4.231,6
2.000,107,236.232,510.671,2.000,001-01-0000001,-32.274,12.676,20.323,3
2.000,113,495.127,183.038,2.000,001-01-0000001,-46.160,12.773,5.156,3
2.000,128,18.500,411.011,2.000,001-01-0000001,-45.029,8.392,4.606,4
2.000,132,721.613,72.782,2.000,001-01-0000001,-59.717,10.617,4.124,6
2.000,147,524.894,352.771,2.000,001-01-0000001,-50.490,13.952,0.924,2
2.000,148,830.691,816.485,2.000,001-01-0000001,-52.424,11.543,1.578,9
2.000,150,383.003,2103.884,2.000,001-01-0000001,-51.778,13.195,-0.809,22
2.000,155,306.586,682.132,2.000,001-01-0000001,-44.105,13.903,10.467,4
2.000,163,1663.442,239.288,2.000,001-01-0000001,-54.112,14.295,1.346,17
2.000,172,233.016,294.433,2.000,001-01-0000001,-20.335,10.630,31.382,2
2.000,189,-156.815,-166.786,2.000,001-01-0000001,-51.665,13.421,11.135,9
2.000,190,366.971,49.431,2.000,001-01-0000001,-39.457,14.260,14.364,4
2.000,192,943.083,1265.927,2.000,001-01-0000001,-56.377,10.325,0.655,14
2.000,197,1049.785,694.125,2.000,001-01-0000001,-50.029,10.465,3.540,10
2.000,198,1137.542,1190.537,2.000,001-01-0000001,-56.922,10.189,-2.660,15
3.000,12,-28.512,131.765,2.000,001-01-0000001,-37.919,12.052,23.885,6
3.000,14,3.272,1252.441,2.000,001-01-0000001,-41.171,16.349,10.096,12
3.000,20,1197.635,499.782,2.000,001-01-0000001,-51.342,9.940,-1.156,11
3.000,28,654.199,321.939,2.000,001-01-0000001,-43.108,12.869,12.337,4
3.000,33,284.988,81.914,2.000,001-01-0000001,-42.820,12.022,7.207,4
3.000,37,619.144,422.042,2.000,001-01-0000001,-46.599,11.100,-1.847,4
3.000,40,411.804,366.496,2.000,001-01-0000001,-28.707,11.575,27.985,1
3.000,47,220.658,-34.643,2.000,001-01-0000001,-35.696,15.711,15.172,5
3.000,48,707.684,805.002,2.000,001-01-0000001,-52.268,9.732,-5.407,7
3.000,52,404.524,331.627,2.000,001-01-0000001,-23.244,12.557,32.829,1
3.000,53,804.007,26.385,2.000,001-01-0000001,-41.890,13.330,18.357,7
3.000,55,212.582,1341.176,2.000,001-01-0000001,-59.934,13.074,0.986,13
3.000,59,779.642,-236.654,2.000,001-01-0000001,-62.096,7.892,-4.167,9
3.000,61,-106.561,609.617,2.000,001-01-0000001,-42.506,11.745,10.285,7
3.000,64,585.471,-108.529,2.000,001-01-0000001,-52.660,13.569,4.991,7
3.000,66,916.050,792.000,2.000,001-01-0000001,-53.463,13.292,-0.821,9
3.000,71,484.210,713.690,2.000,001-01-0000001,-50.043,10.379,1.736,5
3.000,72,30.920,302.872,2.000,001-01-0000001,-50.469,9.442,14.236,4
3.000,74,835.001,418.801,2.000,001-01-0000001,-47.027,10.103,2.225,6
3.000,87,222.414,186.296,2.000,001-01-0000001,-44.176,13.841,12.789,3
3.000,91,557.839,475.569,2.000,001-01-0000001,-31.483,12.428,10.589,3
3.000,97,68.833,675.450,2.000,001-01-0000001,-46.471,13.405,11.036,6
3.000,99,623.614,820.383,2.000,001-01-0000001,-54.425,11.848,-2.266,7
3.000,107,244.203,511.711,2.000,001-01-0000001,-41.843,10.670,6.692,2
3.000,113,500.244,182.630,2.000,001-01-0000001,-45.778,9.800,2.109,3
3.000,120,593.188,-33.757,2.000,001-01-0000001,-47.487,8.026,-2.170,6
3.000,126,-224.627,664.292,2.000,001-01-0000001,-51.770,13.636,5.421,8
3.000,132,728.179,73.187,2.000,001-01-0000001,-49.394,10.217,4.541,6
3.000,134,132.094,398.188,2.000,001-01-0000001,-39.464,14.065,8.157,3
3.000,147,513.084,350.314,2.000,001-01-0000001,-30.538,12.692,30.304,2
3.000,155,312.284,686.671,2.000,001-01-0000001,-53.700,8.321,2.308,4
3.000,156,43.069,867.196,2.000,001-01-0000001,-46.510,13.067,8.647,8
3.000,164,267.727,566.351,2.000,001-01-0000001,-50.462,14.764,2.103,3
3.000,172,241.894,300.500,2.000,001-01-0000001,-29.417,16.011,30.293,2
3.000,190,374.206,51.926,2.000,001-01-0000001,-44.737,12.057,6.152,4
3.000,199,476.634,475.358,2.000,001-01-0000001,-33.052,12.346,5.051,2
4.000,12,-25.110,132.830,2.000,001-01-0000001,-45.830,14.587,10.443,6
4.000,13,847.852,169.775,2.000,001-01-0000001,-50.819,10.812,6.200,7
4.000,22,-171.091,838.261,2.000,001-01-0000001,-57.642,10.838,-0.547,9
4.000,24,171.303,1217.122,2.000,001-01-0000001,-51.310,16.135,7.041,11
4.000,31,-188.526,349.035,2.000,001-01-0000001,-47.764,11.298,17.315,7
4.000,33,289.042,82.850,2.000,001-01-0000001,-40.467,14.494,2.864,4
4.000,37,619.938,423.373,2.000,001-01-0000001,-43.810,13.291,2.640,4
4.000,40,417.204,378.362,2.000,001-01-0000001,-7.237,13.649,36.357,1
4.000,42,-14.788,206.495,2.000,001-01-0000001,-47.814,13.980,1.781,5
4.000,47,222.090,-31.393,2.000,001-01-0000001,-44.431,15.707,9.485,5
4.000,48,712.288,809.294,2.000,001-01-0000001,-38.417,14.634,12.891,7
4.000,50,607.782,-57.512,2.000,001-01-0000001,-51.624,14.087,6.193,6
4.000,52,403.433,331.484,2.000,001-01-0000001,-19.572,12.739,37.266,1
4.000,55,226.079,1340.131,2.000,001-01-0000001,-53.201,12.856,3.545,13
4.000,64,585.836,-107.331,2.000,001-01-0000001,-52.626,10.548,-2.949,7
4.000,68,354.468,882.863,2.000,001-01-0000001,-50.143,13.280,6.434,7
4.000,71,483.265,715.221,2.000,001-01-0000001,-45.851,12.437,5.311,5
4.000,79,-227.795,493.508,2.000,001-01-0000001,-60.563,8.504,3.606,8
4.000,87,231.420,196.000,2.000,001-01-0000001,-38.472,15.500,13.799,3
4.000,89,-84.043,370.962,2.000,001-01-0000001,-46.864,11.368,4.380,6
4.000,91,558.438,476.674,2.000,001-01-0000001,-49.636,10.641,3.849,3
4.000,97,73.674,676.007,2.000,001-01-0000001,-49.350,13.261,5.274,5
4.000,107,252.175,512.750,2.000,001-01-0000001,-39.884,12.411,11.610,2
4.000,113,505.361,182.222,2.000,001-01-0000001,-42.942,11.503,1.627,3
4.000,120,600.572,-22.837,2.000,001-01-0000001,-53.379,13.169,0.326,6
4.000,126,-224.502,666.868,2.000,001-01-0000001,-59.715,11.776,8.564,8
4.000,132,734.744,73.592,2.000,001-01-0000001,-44.594,11.357,12.183,6
4.000,134,135.905,400.813,2.000,001-01-0000001,-26.867,10.885,25.082,3
4.000,135,262.217,813.704,2.000,001-01-0000001,-57.977,13.069,-2.022,6
4.000,137,85.083,-16.814,2.000,001-01-0000001,-50.326,12.048,16.123,6
4.000,147,501.274,347.857,2.000,001-01-0000001,-30.647,12.136,14.773,2
4.000,164,278.779,564.495,2.000,001-01-0000001,-36.832,14.261,10.286,3
4.000,172,250.772,306.566,2.000,001-01-0000001,-18.841,16.262,40.000,1
4.000,185,1264.698,1032.979,2.000,001-01-0000001,-54.304,10.049,-3.149,15
4.000,186,810.638,1237.808,2.000,001-01-0000001,-49.435,13.682,-2.396,13
4.000,190,381.441,54.422,2.000,001-01-0000001,-45.141,14.710,6.260,4
5.000,12,-21.709,133.896,2.000,001-01-0000001,-39.639,13.549,26.472,6
5.000,17,-176.415,445.439,2.000,001-01-0000001,-48.166,12.701,2.831,7
5.000,28,653.352,324.132,2.000,001-01-0000001,-53.917,15.174,-1.947,4
5.000,31,-186.877,350.123,2.000,001-01-0000001,-43.657,13.152,15.021,7
5.000,33,293.096,83.785,2.000,001-01-0000001,-50.421,14.689,1.574,4
5.000,40,422.604,390.229,2.000,001-01-0000001,-23.789,14.522,31.804,1
5.000,42,-9.262,210.382,2.000,001-01-0000001,-49.483,12.804,5.602,5
5.000,47,223.522,-28.142,2.000,001-01-0000001,-44.237,16.449,14.959,5
5.000,52,402.342,331.342,2.000,001-01-0000001,-21.558,14.699,35.034,1
5.000,59,784.957,-234.389,2.000,001-01-0000001,-51.453,13.806,7.099,9
5.000,61,-96.331,610.079,2.000,001-01-0000001,-60.018,8.465,-2.555,7
5.000,66,892.804,793.047,2.000,001-01-0000001,-51.934,15.270,8.039,9
5.000,71,482.319,716.751,2.000,001-01-0000001,-55.741,16.589,-3.311,5
5.000,72,31.049,328.524,2.000,001-01-0000001,-46.638,9.540,8.148,4
5.000,87,240.425,205.704,2.000,001-01-0000001,-36.023,13.554,18.236,2
5.000,97,78.515,676.563,2.000,001-01-0000001,-55.888,10.356,-3.724,5
5.000,99,647.116,838.174,2.000,001-01-0000001,-44.512,18.627,6.810,7
5.000,100,830.630,344.428,2.000,001-01-0000001,-52.591,13.170,7.060,6
5.000,107,260.147,513.789,2.000,001-01-0000001,-37.075,16.079,12.268,2
5.000,113,510.478,181.814,2.000,001-01-0000001,-33.446,16.453,16.827,3
5.000,134,139.715,403.438,2.000,001-01-0000001,-48.064,14.577,-0.654,3
5.000,137,93.998,-5.531,2.000,001-01-0000001,-48.794,14.314,11.999,6
5.000,147,489.465,345.400,2.000,001-01-0000001,-32.388,14.938,14.489,2
5.000,164,289.831,562.638,2.000,001-01-0000001,-30.427,15.279,29.872,3
5.000,172,259.650,312.632,2.000,001-01-0000001,-31.593,14.488,22.294,1
5.000,184,1079.101,183.525,2.000,001-01-0000001,-54.612,15.942,10.692,10
5.000,189,-122.078,-164.857,2.000,001-01-0000001,-49.868,9.866,9.987,9
5.000,197,1047.370,703.881,2.000,001-01-0000001,-52.287,8.591,9.681,10
6.000,9,523.599,698.344,2.000,001-01-0000001,-49.212,16.097,5.032,5
6.000,13,848.690,191.924,2.000,001-01-0000001,-53.846,10.354,3.260,7
6.000,22,-160.422,844.267,2.000,001-01-0000001,-50.944,14.771,4.916,9
6.000,28,652.929,325.229,2.000,001-01-0000001,-48.748,8.789,0.317,4
6.000,31,-185.227,351.210,2.000,001-01-0000001,-57.359,11.152,6.448,7
6.000,37,621.526,426.033,2.000,001-01-0000001,-57.959,8.286,9.830,4
6.000,38,845.450,187.483,2.000,001-01-0000001,-53.598,11.245,-1.488,7
6.000,40,428.004,402.096,2.000,001-01-0000001,-34.992,13.508,13.694,1
6.000,41,781.693,4.337,2.000,001-01-0000001,-53.184,13.545,-1.771,7
6.000,48,721.497,817.880,2.000,001-01-0000001,-46.909,14.114,8.443,8
6.000,52,401.250,331.200,2.000,001-01-0000001,-22.980,13.467,29.301,1
6.000,71,481.374,718.282,2.000,001-01-0000001,-51.428,13.249,1.197,5
6.000,72,31.113,341.351,2.000,001-01-0000001,-50.931,13.491,-0.632,4
