time_sec,ecgi,score,threshold,status,is_fake_gt
3.0,001-01-0000001,1.42475,0.622606,FAKE,1
3.0,001-01-0000002,0.455624,0.622606,LEGIT,0
3.0,001-01-0000003,0.516253,0.622606,LEGIT,0
3.0,001-01-0000004,0.544689,0.622606,LEGIT,0
3.0,001-01-0000005,0.508577,0.622606,LEGIT,0
3.0,001-01-0000006,0.493379,0.622606,LEGIT,0
3.0,001-01-0000007,0.533982,0.622606,LEGIT,0
3.0,001-01-0000008,0.469514,0.622606,LEGIT,0
3.0,001-01-0000009,0.573008,0.622606,LEGIT,0
3.0,001-01-0000010,0.500645,0.622606,LEGIT,0
3.0,001-01-0000011,0.539647,0.622606,LEGIT,0
3.0,001-01-0000012,0.551927,0.622606,LEGIT,0
3.0,001-01-0000013,0.544772,0.622606,LEGIT,0
3.0,001-01-0000014,0.495561,0.622606,LEGIT,0
3.0,001-01-0000015,0.535775,0.622606,LEGIT,0
3.0,001-01-0000016,0.519619,0.622606,LEGIT,0
3.0,001-01-0000017,0.614854,0.622606,LEGIT,0
3.0,001-01-0000018,0.607186,0.622606,LEGIT,0
3.0,001-01-0000019,0.539655,0.622606,LEGIT,0
3.0,001-01-0000020,0.468433,0.622606,LEGIT,0
3.0,001-01-0000021,0.551122,0.622606,LEGIT,0
3.0,001-01-0000022,0.521928,0.622606,LEGIT,0
3.0,001-01-0000023,0.543344,0.622606,LEGIT,0
3.0,001-01-0000024,0.560427,0.622606,LEGIT,0
3.0,001-01-0000025,0.516367,0.622606,LEGIT,0
7.0,001-01-0000001,1.378664,0.672674,FAKE,1
7.0,001-01-0000002,0.466409,0.672674,LEGIT,0
7.0,001-01-0000003,0.507997,0.672674,LEGIT,0
7.0,001-01-0000004,0.551116,0.672674,LEGIT,0
7.0,001-01-0000005,0.520011,0.672674,LEGIT,0
7.0,001-01-0000006,0.500311,0.672674,LEGIT,0
7.0,001-01-0000007,0.534379,0.672674,LEGIT,0
7.0,001-01-0000008,0.552854,0.672674,LEGIT,0
7.0,001-01-0000009,0.558785,0.672674,LEGIT,0
7.0,001-01-0000010,0.566854,0.672674,LEGIT,0
7.0,001-01-0000011,0.548996,0.672674,LEGIT,0
7.0,001-01-0000012,0.55924,0.672674,LEGIT,0
7.0,001-01-0000013,0.588585,0.672674,LEGIT,0
7.0,001-01-0000014,0.504553,0.672674,LEGIT,0
7.0,001-01-0000015,0.585092,0.672674,LEGIT,0
7.0,001-01-0000016,0.494842,0.672674,LEGIT,0
7.0,001-01-0000017,0.554723,0.672674,LEGIT,0
7.0,001-01-0000018,0.592465,0.672674,LEGIT,0
7.0,001-01-0000019,0.577274,0.672674,LEGIT,0
7.0,001-01-0000020,0.52262,0.672674,LEGIT,0
7.0,001-01-0000021,0.525915,0.672674,LEGIT,0
7.0,001-01-0000022,0.561797,0.672674,LEGIT,0
7.0,001-01-0000023,0.585491,0.672674,LEGIT,0
7.0,001-01-0000024,0.552461,0.672674,LEGIT,0
7.0,001-01-0000025,0.559188,0.672674,LEGIT,0
9.0,001-01-0000001,1.375357,0.608746,FAKE,1
9.0,001-01-0000002,0.520682,0.608746,LEGIT,0
9.0,001-01-0000003,0.513095,0.608746,LEGIT,0
9.0,001-01-0000004,0.54338,0.608746,LEGIT,0
9.0,001-01-0000005,0.521005,0.608746,LEGIT,0
9.0,001-01-0000006,0.556441,0.608746,LEGIT,0
9.0,001-01-0000007,0.521617,0.608746,LEGIT,0
9.0,001-01-0000008,0.53101,0.608746,LEGIT,0
9.0,001-01-0000009,0.517598,0.608746,LEGIT,0
9.0,001-01-0000010,0.567046,0.608746,LEGIT,0
9.0,001-01-0000011,0.493691,0.608746,LEGIT,0
9.0,001-01-0000012,0.552818,0.608746,LEGIT,0
9.0,001-01-0000013,0.555892,0.608746,LEGIT,0
9.0,001-01-0000014,0.544045,0.608746,LEGIT,0
9.0,001-01-0000015,0.533655,0.608746,LEGIT,0
9.0,001-01-0000016,0.528555,0.608746,LEGIT,0
9.0,001-01-0000017,0.586657,0.608746,LEGIT,0
9.0,001-01-0000018,0.458401,0.608746,LEGIT,0
9.0,001-01-0000019,0.567845,0.608746,LEGIT,0
9.0,001-01-0000020,0.534329,0.608746,LEGIT,0
9.0,001-01-0000021,0.517802,0.608746,LEGIT,0
9.0,001-01-0000022,0.54737,0.608746,LEGIT,0
9.0,001-01-0000023,0.527752,0.608746,LEGIT,0
9.0,001-01-0000024,0.553555,0.608746,LEGIT,0
9.0,001-01-0000025,0.557963,0.608746,LEGIT,0
13.0,001-01-0000001,1.425761,0.647959,FAKE,1
13.0,001-01-0000002,0.538658,0.647959,LEGIT,0
13.0,001-01-0000003,0.592703,0.647959,LEGIT,0
13.0,001-01-0000004,0.536889,0.647959,LEGIT,0
13.0,001-01-0000005,0.523216,0.647959,LEGIT,0
13.0,001-01-0000006,0.50082,0.647959,LEGIT,0
13.0,001-01-0000007,0.527478,0.647959,LEGIT,0
13.0,001-01-0000008,0.56264,0.647959,LEGIT,0
13.0,001-01-0000009,0.545679,0.647959,LEGIT,0
13.0,001-01-0000010,0.545212,0.647959,LEGIT,0
13.0,001-01-0000011,0.488484,0.647959,LEGIT,0
13.0,001-01-0000012,0.571033,0.647959,LEGIT,0
13.0,001-01-0000013,0.568929,0.647959,LEGIT,0
13.0,001-01-0000014,0.599319,0.647959,LEGIT,0
13.0,001-01-0000015,0.517172,0.647959,LEGIT,0
13.0,001-01-0000016,0.552048,0.647959,LEGIT,0
13.0,001-01-0000017,0.552468,0.647959,LEGIT,0
13.0,001-01-0000018,0.567062,0.647959,LEGIT,0
13.0,001-01-0000019,0.611274,0.647959,LEGIT,0
13.0,001-01-0000020,0.510873,0.647959,LEGIT,0
13.0,001-01-0000021,0.485247,0.647959,LEGIT,0
13.0,001-01-0000022,0.506381,0.647959,LEGIT,0
13.0,001-01-0000023,0.546007,0.647959,LEGIT,0
13.0,001-01-0000024,0.562012,0.647959,LEGIT,0
13.0,001-01-0000025,0.579327,0.647959,LEGIT,0
15.0,001-01-0000001,1.403245,0.679304,FAKE,1
15.0,001-01-0000002,0.505061,0.679304,LEGIT,0
15.0,001-01-0000003,0.515866,0.679304,LEGIT,0
15.0,001-01-0000004,0.466238,0.679304,LEGIT,0
15.0,001-01-0000005,0.552898,0.679304,LEGIT,0
15.0,001-01-0000006,0.472873,0.679304,LEGIT,0
15.0,001-01-0000007,0.485024,0.679304,LEGIT,0
15.0,001-01-0000008,0.600714,0.679304,LEGIT,0
15.0,001-01-0000009,0.59296,0.679304,LEGIT,0
15.0,001-01-0000010,0.54567,0.679304,LEGIT,0
15.0,001-01-0000011,0.510469,0.679304,LEGIT,0
15.0,001-01-0000012,0.515181,0.679304,LEGIT,0
15.0,001-01-0000013,0.544123,0.679304,LEGIT,0
15.0,001-01-0000014,0.510683,0.679304,LEGIT,0
15.0,001-01-0000015,0.525571,0.679304,LEGIT,0
15.0,001-01-0000016,0.613364,0.679304,LEGIT,0
15.0,001-01-0000017,0.545307,0.679304,LEGIT,0
15.0,001-01-0000018,0.59015,0.679304,LEGIT,0
15.0,001-01-0000019,0.537837,0.679304,LEGIT,0
15.0,001-01-0000020,0.547098,0.679304,LEGIT,0
15.0,001-01-0000021,0.54572,0.679304,LEGIT,0
15.0,001-01-0000022,0.580382,0.679304,LEGIT,0
15.0,001-01-0000023,0.565029,0.679304,LEGIT,0
15.0,001-01-0000024,0.573334,0.679304,LEGIT,0
15.0,001-01-0000025,0.52341,0.679304,LEGIT,0
16.0,001-01-0000001,1.410287,0.682925,FAKE,1
16.0,001-01-0000002,0.538117,0.682925,LEGIT,0
16.0,001-01-0000003,0.562776,0.682925,LEGIT,0
16.0,001-01-0000004,0.543452,0.682925,LEGIT,0
16.0,001-01-0000005,0.533539,0.682925,LEGIT,0
16.0,001-01-0000006,0.492207,0.682925,LEGIT,0
16.0,001-01-0000007,0.517327,0.682925,LEGIT,0
16.0,001-01-0000008,0.476571,0.682925,LEGIT,0
16.0,001-01-0000009,0.518518,0.682925,LEGIT,0
16.0,001-01-0000010,0.56975,0.682925,LEGIT,0
16.0,001-01-0000011,0.517368,0.682925,LEGIT,0
16.0,001-01-0000012,0.619965,0.682925,LEGIT,0
16.0,001-01-0000013,0.58369,0.682925,LEGIT,0
16.0,001-01-0000014,0.589679,0.682925,LEGIT,0
16.0,001-01-0000015,0.547424,0.682925,LEGIT,0
16.0,001-01-0000016,0.492602,0.682925,LEGIT,0
16.0,001-01-0000017,0.56553,0.682925,LEGIT,0
16.0,001-01-0000018,0.586656,0.682925,LEGIT,0
16.0,001-01-0000019,0.634363,0.682925,LEGIT,0
16.0,001-01-0000020,0.5117,0.682925,LEGIT,0
16.0,001-01-0000021,0.527207,0.682925,LEGIT,0
16.0,001-01-0000022,0.560731,0.682925,LEGIT,0
16.0,001-01-0000023,0.55327,0.682925,LEGIT,0
16.0,001-01-0000024,0.553747,0.682925,LEGIT,0
16.0,001-01-0000025,0.548697,0.682925,LEGIT,0
12.0,001-01-0000001,1.442904,0.605286,FAKE,1
12.0,001-01-0000002,0.508967,0.605286,LEGIT,0
12.0,001-01-0000003,0.537596,0.605286,LEGIT,0
12.0,001-01-0000004,0.531946,0.605286,LEGIT,0
12.0,001-01-0000005,0.537085,0.605286,LEGIT,0
12.0,001-01-0000006,0.519037,0.605286,LEGIT,0
12.0,001-01-0000007,0.566058,0.605286,LEGIT,0
12.0,001-01-0000008,0.549332,0.605286,LEGIT,0
12.0,001-01-0000009,0.574417,0.605286,LEGIT,0
12.0,001-01-0000010,0.517664,0.605286,LEGIT,0
12.0,001-01-0000011,0.538814,0.605286,LEGIT,0
12.0,001-01-0000012,0.5364,0.605286,LEGIT,0
12.0,001-01-0000013,0.568817,0.605286,LEGIT,0
12.0,001-01-0000014,0.538669,0.605286,LEGIT,0
12.0,001-01-0000015,0.523962,0.605286,LEGIT,0
12.0,001-01-0000016,0.536592,0.605286,LEGIT,0
