timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
12.0,1,-324.92,1677.75,2.0,-141.56,1648.41,2.0,-77.77,001-01-0000001,0.644166
12.0,2,1276.9,760.51,2.0,1393.29,743.75,2.0,-71.357,001-01-0000001,0.832945
12.0,3,1189.87,1397.42,2.0,1587.05,1733.34,2.0,-77.734,001-01-0000001,0.708236
12.0,4,1341.93,550.32,2.0,1300.92,430.8,2.0,-75.403,001-01-0000001,0.626471
12.0,6,2108.68,798.86,2.0,2111.42,788.73,2.0,-74.731,001-01-0000001,0.923779
12.0,7,2267.67,1470.32,2.0,1865.28,1796.91,2.0,-92.447,001-01-0000001,0.188909
12.0,8,1218.42,737.91,2.0,1460.98,645.01,2.0,-62.099,001-01-0000001,0.98192
12.0,10,407.89,2259.97,2.0,810.64,2079.76,2.0,-81.114,001-01-0000001,0.7221
12.0,11,1689.26,1139.6,2.0,1784.18,1021.47,2.0,-77.318,001-01-0000001,0.803148
12.0,12,28.59,177.76,2.0,2.1,141.35,2.0,-54.021,001-01-0000001,0.000274
12.0,14,15.54,815.76,2.0,25.5,1220.87,2.0,-59.702,001-01-0000001,0.88904
12.0,15,1908.57,1255.84,2.0,1910.17,1371.12,2.0,-74.418,001-01-0000001,0.933277
12.0,16,638.33,1647.4,2.0,863.5,1293.4,2.0,-74.076,001-01-0000001,0.836523
12.0,17,-500.0,410.24,2.0,-151.77,456.88,2.0,-61.212,001-01-0000001,0.682385
12.0,18,-6.74,1954.34,2.0,18.68,1842.85,2.0,-73.156,001-01-0000001,0.908178
12.0,19,61.46,1192.58,2.0,313.18,1151.63,2.0,-60.406,001-01-0000001,0.974068
12.0,20,1032.58,474.33,2.0,1266.33,466.42,2.0,-62.91,001-01-0000001,0.935056
12.0,21,1234.3,73.78,2.0,1242.95,24.52,2.0,-65.821,001-01-0000001,0.905084
12.0,22,328.62,607.94,2.0,-128.41,862.29,2.0,-61.664,001-01-0000001,0.714633
12.0,23,1134.18,-353.61,2.0,1350.8,-204.02,2.0,-66.403,001-01-0000001,0.873749
12.0,24,-236.91,1174.65,2.0,188.0,1212.56,2.0,-67.046,001-01-0000001,0.85896
12.0,25,1973.09,1692.77,2.0,2077.89,1678.21,2.0,-81.568,001-01-0000001,0.792306
12.0,26,210.47,2223.49,2.0,407.01,2059.74,2.0,-78.781,001-01-0000001,0.804488
12.0,27,105.69,-250.31,2.0,86.87,-54.64,2.0,-47.247,001-01-0000001,0.674449
12.0,29,2007.04,1809.44,2.0,2002.63,1709.1,2.0,-87.213,001-01-0000001,0.526069
12.0,30,1609.85,-500.0,2.0,1464.6,-20.6,2.0,-66.218,001-01-0000001,0.972617
12.0,32,2136.4,2167.77,2.0,1966.63,2066.63,2.0,-87.932,001-01-0000001,0.601477
12.0,34,463.63,1032.65,2.0,821.19,1406.08,2.0,-58.986,001-01-0000001,0.977995
12.0,35,1534.88,1466.92,2.0,1676.08,1333.53,2.0,-77.959,001-01-0000001,0.804298
12.0,36,467.81,2121.57,2.0,182.75,2011.96,2.0,-75.483,001-01-0000001,0.894204
