timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
14.0,1,180.95,1547.28,2.0,-132.29,1652.76,2.0,-86.964,001-01-0000001,0.033525
14.0,2,1249.95,907.93,2.0,1379.6,759.08,2.0,-67.47,001-01-0000001,0.942285
14.0,3,1963.97,1734.08,2.0,1572.88,1717.08,2.0,-90.927,001-01-0000001,0.249934
14.0,4,1240.96,473.44,2.0,1276.85,422.83,2.0,-67.752,001-01-0000001,0.886538
14.0,5,80.45,681.66,2.0,135.69,659.79,2.0,-81.804,001-01-0000001,0.186089
14.0,6,2416.22,398.9,2.0,2103.74,793.48,2.0,-89.195,001-01-0000001,0.289981
14.0,7,2028.06,2104.12,2.0,1863.5,1792.88,2.0,-87.316,001-01-0000001,0.598649
14.0,8,1277.36,676.04,2.0,1467.67,661.62,2.0,-67.404,001-01-0000001,0.924988
14.0,9,204.98,731.23,2.0,460.7,782.88,2.0,-64.931,001-01-0000001,0.621368
14.0,10,683.76,2187.48,2.0,822.05,2055.83,2.0,-82.313,001-01-0000001,0.658021
14.0,11,1611.81,879.57,2.0,1787.69,1030.77,2.0,-90.46,001-01-0000001,0.014671
14.0,12,-500.0,-151.11,2.0,8.9,143.49,2.0,-53.259,001-01-0000001,0.866195
14.0,13,808.74,74.81,2.0,852.04,280.52,2.0,-60.301,001-01-0000001,0.870769
14.0,14,33.48,1303.45,2.0,30.44,1213.86,2.0,-78.193,001-01-0000001,0.336484
14.0,15,1874.95,1574.86,2.0,1910.84,1363.84,2.0,-72.52,001-01-0000001,0.970906
14.0,16,919.1,1293.03,2.0,868.43,1288.25,2.0,-75.989,001-01-0000001,0.675255
14.0,17,-262.71,-500.0,2.0,-144.72,460.15,2.0,-68.957,001-01-0000001,0.084683
14.0,18,-20.85,1552.52,2.0,34.94,1819.9,2.0,-85.439,001-01-0000001,0.085493
14.0,19,94.57,1097.35,2.0,316.95,1151.17,2.0,-74.767,001-01-0000001,0.381067
14.0,20,916.81,97.96,2.0,1281.6,459.01,2.0,-77.224,001-01-0000001,0.07349
14.0,21,1138.64,-29.72,2.0,1235.98,45.49,2.0,-69.506,001-01-0000001,0.729864
14.0,22,-369.78,972.5,2.0,-117.75,868.29,2.0,-71.799,001-01-0000001,0.515313
14.0,23,1633.29,-500.0,2.0,1352.24,-199.41,2.0,-89.391,001-01-0000001,0.012668
14.0,24,-131.94,1165.6,2.0,192.18,1211.41,2.0,-75.936,001-01-0000001,0.37171
14.0,25,2400.18,1702.64,2.0,2059.79,1692.88,2.0,-93.876,001-01-0000001,0.186664
14.0,26,491.52,2434.74,2.0,417.22,2054.15,2.0,-80.83,001-01-0000001,0.792044
14.0,27,337.26,-319.85,2.0,97.23,-46.14,2.0,-49.075,001-01-0000001,0.921604
14.0,28,964.62,111.8,2.0,649.54,334.0,2.0,-59.167,001-01-0000001,0.952421
14.0,29,1831.63,1893.71,2.0,1986.87,1707.83,2.0,-98.377,001-01-0000001,0.001264
14.0,30,1292.73,-500.0,2.0,1461.28,-1.58,2.0,-79.448,001-01-0000001,0.319549
14.0,31,-221.34,170.52,2.0,-172.03,359.91,2.0,-58.412,001-01-0000001,0.050238
14.0,32,2099.19,2297.38,2.0,1965.1,2055.18,2.0,-83.433,001-01-0000001,0.832613
14.0,33,265.75,-68.82,2.0,329.58,92.2,2.0,-68.04,001-01-0000001,0.255648
14.0,34,608.7,1193.9,2.0,830.31,1385.9,2.0,-81.605,001-01-0000001,0.154814
14.0,35,1410.59,1281.94,2.0,1671.14,1318.88,2.0,-77.151,001-01-0000001,0.764847
14.0,36,-101.44,2363.15,2.0,208.85,2013.06,2.0,-80.152,001-01-0000001,0.78713
14.0,37,379.83,300.72,2.0,627.88,436.68,2.0,-71.354,001-01-0000001,0.006889
14.0,38,532.4,-137.29,2.0,738.54,160.11,2.0,-70.574,001-01-0000001,0.018789
14.0,39,2089.3,1690.56,2.0,1808.76,1608.84,2.0,-85.44,001-01-0000001,0.628416
14.0,40,255.96,111.67,2.0,471.21,497.03,2.0,-47.433,001-01-0000001,0.688161
14.0,41,953.99,-279.56,2.0,806.16,36.79,2.0,-72.079,001-01-0000001,0.448563
14.0,43,1695.04,1460.47,2.0,1918.99,928.74,2.0,-86.502,001-01-0000001,0.370117
14.0,44,399.96,1074.64,2.0,440.77,1146.85,2.0,-77.197,001-01-0000001,0.265004
14.0,45,1315.67,214.02,2.0,1502.74,192.01,2.0,-89.87,001-01-0000001,0.055472
14.0,46,2448.14,1703.85,2.0,2122.18,1846.35,2.0,-101.163,001-01-0000001,0.008906
14.0,47,196.14,-449.73,2.0,236.41,1.11,2.0,-63.729,001-01-0000001,0.241224
14.0,48,570.61,848.36,2.0,758.33,852.22,2.0,-64.956,001-01-0000001,0.842954
14.0,49,1883.51,1635.21,2.0,1909.39,1570.86,2.0,-81.97,001-01-0000001,0.745558
14.0,50,614.44,277.15,2.0,584.27,-8.34,2.0,-65.323,001-01-0000001,0.47598
14.0,51,2110.6,-116.91,2.0,1720.21,230.06,2.0,-78.881,001-01-0000001,0.763046
14.0,53,492.93,-115.67,2.0,794.72,68.31,2.0,-73.243,001-01-0000001,0.02984
14.0,54,925.15,653.78,2.0,994.94,350.62,2.0,-80.057,001-01-0000001,0.095763
14.0,55,348.83,1460.36,2.0,361.06,1329.67,2.0,-58.795,001-01-0000001,0.995545
14.0,56,2500.0,-366.27,2.0,2106.86,178.08,2.0,-92.111,001-01-0000001,0.146686
14.0,57,1139.39,13.79,2.0,1175.24,194.51,2.0,-73.613,001-01-0000001,0.494039
14.0,58,427.21,2018.56,2.0,439.15,1925.07,2.0,-85.469,001-01-0000001,0.350838
14.0,59,670.2,-177.46,2.0,808.87,-224.19,2.0,-74.487,001-01-0000001,0.01612
14.0,60,1487.47,238.9,2.0,1362.41,504.89,2.0,-59.455,001-01-0000001,0.994468
14.0,61,-205.8,347.86,2.0,-50.3,612.15,2.0,-70.292,001-01-0000001,0.051473
14.0,62,329.38,1785.67,2.0,713.76,1425.76,2.0,-82.681,001-01-0000001,0.397551
14.0,63,1360.83,1786.62,2.0,1134.5,1816.88,2.0,-89.937,001-01-0000001,0.160117
14.0,64,667.68,-236.86,2.0,589.49,-95.34,2.0,-72.332,001-01-0000001,0.098681
14.0,65,2339.64,2084.36,2.0,1823.73,2038.17,2.0,-95.01,001-01-0000001,0.180446
14.0,66,403.9,985.63,2.0,788.19,797.76,2.0,-66.144,001-01-0000001,0.82502
14.0,67,1422.8,1349.15,2.0,1407.38,1534.7,2.0,-80.407,001-01-0000001,0.621755
14.0,68,62.33,759.47,2.0,437.4,838.51,2.0,-59.141,001-01-0000001,0.874172
14.0,69,911.49,1922.48,2.0,963.27,1630.82,2.0,-89.61,001-01-0000001,0.130867
14.0,70,1551.72,1918.52,2.0,1748.32,1855.98,2.0,-87.048,001-01-0000001,0.440139
