time_sec,ecgi,score,threshold,status,is_fake_gt
14.0,001-01-0000001,0.771007,0.679166,FAKE,1
14.0,001-01-0000002,0.537836,0.679166,LEGIT,0
14.0,001-01-0000003,0.548828,0.679166,LEGIT,0
14.0,001-01-0000004,0.580699,0.679166,LEGIT,0
14.0,001-01-0000005,0.51614,0.679166,LEGIT,0
14.0,001-01-0000006,0.544956,0.679166,LEGIT,0
14.0,001-01-0000007,0.609632,0.679166,LEGIT,0
14.0,001-01-0000008,0.540611,0.679166,LEGIT,0
14.0,001-01-0000009,0.548299,0.679166,LEGIT,0
14.0,001-01-0000010,0.56561,0.679166,LEGIT,0
14.0,001-01-0000011,0.511733,0.679166,LEGIT,0
14.0,001-01-0000012,0.585343,0.679166,LEGIT,0
14.0,001-01-0000013,0.591128,0.679166,LEGIT,0
14.0,001-01-0000014,0.573102,0.679166,LEGIT,0
14.0,001-01-0000015,0.544355,0.679166,LEGIT,0
14.0,001-01-0000016,0.546169,0.679166,LEGIT,0
14.0,001-01-0000017,0.500727,0.679166,LEGIT,0
14.0,001-01-0000018,0.613503,0.679166,LEGIT,0
14.0,001-01-0000019,0.559722,0.679166,LEGIT,0
14.0,001-01-0000020,0.541509,0.679166,LEGIT,0
14.0,001-01-0000021,0.479954,0.679166,LEGIT,0
14.0,001-01-0000022,0.595187,0.679166,LEGIT,0
14.0,001-01-0000023,0.578132,0.679166,LEGIT,0
14.0,001-01-0000024,0.613989,0.679166,LEGIT,0
14.0,001-01-0000025,0.52999,0.679166,LEGIT,0
13.0,001-01-0000001,0.7736,0.686196,FAKE,1
13.0,001-01-0000002,0.555915,0.686196,LEGIT,0
13.0,001-01-0000003,0.587841,0.686196,LEGIT,0
13.0,001-01-0000004,0.532629,0.686196,LEGIT,0
13.0,001-01-0000005,0.519142,0.686196,LEGIT,0
13.0,001-01-0000006,0.52411,0.686196,LEGIT,0
13.0,001-01-0000007,0.548321,0.686196,LEGIT,0
13.0,001-01-0000008,0.590179,0.686196,LEGIT,0
13.0,001-01-0000009,0.542554,0.686196,LEGIT,0
13.0,001-01-0000010,0.537952,0.686196,LEGIT,0
13.0,001-01-0000011,0.519176,0.686196,LEGIT,0
13.0,001-01-0000012,0.559508,0.686196,LEGIT,0
13.0,001-01-0000013,0.586734,0.686196,LEGIT,0
13.0,001-01-0000014,0.617112,0.686196,LEGIT,0
13.0,001-01-0000015,0.520822,0.686196,LEGIT,0
