time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,40,401.003,342.762,2.000,001-01-0000001,-17.465,15.307,34.598,1
1.000,52,406.707,331.911,2.000,001-01-0000001,-49.593,11.086,1.799,1
1.000,144,-205.930,81.907,2.000,001-01-0000001,-63.549,15.512,5.139,8
1.000,148,832.959,813.336,2.000,001-01-0000001,-60.155,11.549,-3.639,9
1.000,164,245.623,570.064,2.000,001-01-0000001,-39.797,11.400,6.992,3
2.000,28,654.622,320.842,2.000,001-01-0000001,-51.152,13.345,1.818,4
2.000,40,406.404,354.629,2.000,001-01-0000001,-25.437,11.726,15.106,1
2.000,52,405.616,331.769,2.000,001-01-0000001,-33.581,14.443,15.215,1
2.000,68,337.881,891.733,2.000,001-01-0000001,-58.610,10.260,1.915,7
2.000,72,30.856,290.045,2.000,001-01-0000001,-57.870,12.127,5.983,4
2.000,107,236.232,510.671,2.000,001-01-0000001,-44.274,10.734,8.323,3
2.000,172,233.016,294.433,2.000,001-01-0000001,-32.335,10.604,19.382,2
2.000,190,366.971,49.431,2.000,001-01-0000001,-51.457,12.278,2.364,4
3.000,14,3.272,1252.441,2.000,001-01-0000001,-53.171,14.109,-1.904,12
3.000,28,654.199,321.939,2.000,001-01-0000001,-55.108,8.804,0.337,4
3.000,40,411.804,366.496,2.000,001-01-0000001,-40.707,11.503,15.985,1
3.000,47,220.658,-34.643,2.000,001-01-0000001,-47.696,13.983,3.172,5
3.000,52,404.524,331.627,2.000,001-01-0000001,-35.244,12.532,20.829,1
3.000,53,804.007,26.385,2.000,001-01-0000001,-53.890,12.387,6.357,7
3.000,91,557.839,475.569,2.000,001-01-0000001,-43.483,11.235,-1.411,3
3.000,107,244.203,511.711,2.000,001-01-0000001,-53.843,7.421,-5.308,2
3.000,134,132.094,398.188,2.000,001-01-0000001,-51.464,11.146,-3.843,3
3.000,147,513.084,350.314,2.000,001-01-0000001,-42.538,12.597,18.304,2
3.000,172,241.894,300.500,2.000,001-01-0000001,-41.417,15.897,18.293,2
4.000,31,-188.526,349.035,2.000,001-01-0000001,-59.764,10.099,5.315,7
4.000,40,417.204,378.362,2.000,001-01-0000001,-19.237,13.629,24.357,1
4.000,48,712.288,809.294,2.000,001-01-0000001,-50.417,12.514,0.891,7
4.000,52,403.433,331.484,2.000,001-01-0000001,-31.572,12.705,25.266,1
4.000,87,231.420,196.000,2.000,001-01-0000001,-50.472,14.405,1.799,3
4.000,107,252.175,512.750,2.000,001-01-0000001,-51.884,9.484,-0.390,2
4.000,132,734.744,73.592,2.000,001-01-0000001,-56.594,8.799,0.183,6
4.000,134,135.905,400.813,2.000,001-01-0000001,-38.867,10.798,13.082,3
4.000,147,501.274,347.857,2.000,001-01-0000001,-42.647,10.018,2.773,2
4.000,164,278.779,564.495,2.000,001-01-0000001,-48.832,11.737,-1.714,3
4.000,172,250.772,306.566,2.000,001-01-0000001,-30.841,16.261,36.784,1
5.000,12,-21.709,133.896,2.000,001-01-0000001,-51.639,13.407,14.472,6
5.000,17,-176.415,445.439,2.000,001-01-0000001,-60.166,9.387,-9.169,7
5.000,31,-186.877,350.123,2.000,001-01-0000001,-55.657,11.332,3.021,7
5.000,40,422.604,390.229,2.000,001-01-0000001,-35.789,14.476,19.804,1
5.000,52,402.342,331.342,2.000,001-01-0000001,-33.558,14.635,23.034,1
5.000,87,240.425,205.704,2.000,001-01-0000001,-48.023,12.741,6.236,2
5.000,99,647.116,838.174,2.000,001-01-0000001,-56.512,15.396,-5.190,7
5.000,107,260.147,513.789,2.000,001-01-0000001,-49.075,13.984,0.268,2
5.000,113,510.478,181.814,2.000,001-01-0000001,-45.446,15.444,4.827,3
5.000,147,489.465,345.400,2.000,001-01-0000001,-44.388,13.247,2.489,2
5.000,164,289.831,562.638,2.000,001-01-0000001,-42.427,15.156,17.872,3
5.000,172,259.650,312.632,2.000,001-01-0000001,-43.593,14.074,10.294,1
5.000,197,1047.370,703.881,2.000,001-01-0000001,-64.287,3.703,-2.319,10
6.000,9,523.599,698.344,2.000,001-01-0000001,-61.212,12.802,-6.968,5
6.000,40,428.004,402.096,2.000,001-01-0000001,-46.992,11.903,1.694,1
6.000,52,401.250,331.200,2.000,001-01-0000001,-34.980,13.420,17.301,1
6.000,87,249.431,215.409,2.000,001-01-0000001,-50.943,19.120,7.154,2
6.000,100,829.308,359.307,2.000,001-01-0000001,-53.297,12.920,4.699,6
6.000,107,268.119,514.829,2.000,001-01-0000001,-45.814,13.579,13.522,2
6.000,113,515.595,181.406,2.000,001-01-0000001,-54.207,9.227,3.991,3
6.000,128,54.281,406.453,2.000,001-01-0000001,-46.794,12.568,14.619,4
6.000,147,477.655,342.943,2.000,001-01-0000001,-36.934,12.722,16.849,2
6.000,172,268.528,318.698,2.000,001-01-0000001,-40.402,7.864,14.529,1
7.000,27,60.978,-75.905,2.000,001-01-0000001,-60.155,10.005,-0.977,7
7.000,52,400.159,331.058,2.000,001-01-0000001,-23.133,15.324,29.117,1
7.000,64,586.934,-103.734,2.000,001-01-0000001,-58.101,9.082,1.354,7
7.000,87,258.437,225.113,2.000,001-01-0000001,-54.036,12.063,1.309,2
7.000,107,276.091,515.868,2.000,001-01-0000001,-54.074,10.491,1.802,2
7.000,144,-160.037,110.334,2.000,001-01-0000001,-54.524,11.691,0.905,7
7.000,147,465.845,340.486,2.000,001-01-0000001,-40.146,11.035,24.790,1
7.000,155,335.079,704.831,2.000,001-01-0000001,-59.329,5.631,-3.560,5
7.000,172,277.406,324.764,2.000,001-01-0000001,-36.504,13.967,15.349,1
8.000,40,438.805,425.830,2.000,001-01-0000001,-31.102,13.192,5.882,1
8.000,52,399.067,330.915,2.000,001-01-0000001,-22.865,12.898,34.744,1
8.000,107,284.062,516.907,2.000,001-01-0000001,-42.319,9.824,7.732,2
8.000,134,151.146,411.314,2.000,001-01-0000001,-54.119,11.362,4.191,3
8.000,138,-195.007,1943.353,2.000,001-01-0000001,-64.114,9.442,2.680,22
8.000,147,454.036,338.029,2.000,001-01-0000001,-38.727,13.397,18.307,1
8.000,164,322.987,557.068,2.000,001-01-0000001,-54.301,7.510,2.524,3
8.000,172,286.284,330.830,2.000,001-01-0000001,-49.190,10.300,-2.105,1
9.000,38,805.357,177.217,2.000,001-01-0000001,-66.325,5.931,-2.988,6
9.000,40,444.205,437.697,2.000,001-01-0000001,-39.368,13.772,6.442,2
9.000,52,397.976,330.773,2.000,001-01-0000001,-28.418,16.103,28.142,1
9.000,87,276.449,244.522,2.000,001-01-0000001,-33.375,16.485,29.824,2
9.000,91,561.430,482.201,2.000,001-01-0000001,-50.219,11.986,2.934,3
9.000,107,292.034,517.947,2.000,001-01-0000001,-50.063,12.992,4.610,2
9.000,113,530.946,180.183,2.000,001-01-0000001,-50.451,15.857,5.799,3
9.000,134,154.956,413.939,2.000,001-01-0000001,-48.558,12.519,7.215,3
9.000,147,442.226,335.572,2.000,001-01-0000001,-39.660,19.815,13.199,1
9.000,164,334.038,555.212,2.000,001-01-0000001,-53.532,11.224,11.718,3
9.000,172,295.162,336.897,2.000,001-01-0000001,-44.101,11.685,-0.664,1
10.000,52,396.885,330.631,2.000,001-01-0000001,-31.735,11.149,11.274,1
10.000,59,798.244,-228.725,2.000,001-01-0000001,-64.036,9.114,-7.889,9
10.000,87,285.455,254.226,2.000,001-01-0000001,-51.803,12.765,11.916,2
10.000,100,824.019,418.826,2.000,001-01-0000001,-62.925,6.237,-1.981,6
10.000,107,300.006,518.986,2.000,001-01-0000001,-52.512,12.015,4.725,2
10.000,147,430.417,333.115,2.000,001-01-0000001,-53.656,9.130,4.552,1
10.000,172,304.040,342.963,2.000,001-01-0000001,-27.297,11.744,27.291,1
11.000,9,484.286,751.176,2.000,001-01-0000001,-42.947,13.962,7.140,5
11.000,33,317.420,89.397,2.000,001-01-0000001,-56.210,12.120,2.789,3
11.000,38,778.629,170.373,2.000,001-01-0000001,-56.006,9.376,-2.965,6
11.000,52,395.793,330.489,2.000,001-01-0000001,-32.474,13.223,22.242,1
11.000,87,294.461,263.930,2.000,001-01-0000001,-38.347,15.992,12.013,1
11.000,107,307.978,520.026,2.000,001-01-0000001,-60.107,12.951,-1.152,2
11.000,113,541.180,179.367,2.000,001-01-0000001,-50.473,14.131,-0.240,3
11.000,134,162.576,419.190,2.000,001-01-0000001,-48.592,7.909,-2.240,3
11.000,147,418.607,330.658,2.000,001-01-0000001,-50.439,16.772,4.040,1
11.000,172,312.918,349.029,2.000,001-01-0000001,-15.438,14.824,40.000,1
12.000,87,303.466,273.635,2.000,001-01-0000001,-24.676,14.152,32.749,1
12.000,100,821.375,448.586,2.000,001-01-0000001,-47.937,14.034,1.426,6
12.000,107,315.950,521.065,2.000,001-01-0000001,-47.251,12.625,8.043,2
12.000,113,546.297,178.959,2.000,001-01-0000001,-44.763,13.473,2.401,3
12.000,147,406.797,328.201,2.000,001-01-0000001,-34.842,10.914,12.061,1
12.000,172,321.796,355.095,2.000,001-01-0000001,-36.039,13.779,19.439,0
13.000,27,92.049,-50.390,2.000,001-01-0000001,-53.378,16.564,13.258,6
13.000,33,325.528,91.268,2.000,001-01-0000001,-62.189,10.676,0.235,3
13.000,52,393.610,330.204,2.000,001-01-0000001,-41.066,9.723,0.916,1
13.000,87,312.472,283.339,2.000,001-01-0000001,-33.647,15.243,24.855,1
13.000,107,323.921,522.104,2.000,001-01-0000001,-41.469,12.513,4.703,2
13.000,128,116.897,398.477,2.000,001-01-0000001,-51.789,13.758,0.833,3
13.000,147,394.988,325.744,2.000,001-01-0000001,-29.321,13.280,27.948,1
13.000,164,378.246,547.786,2.000,001-01-0000001,-51.236,10.509,2.668,3
13.000,172,330.674,361.161,2.000,001-01-0000001,-26.505,15.837,33.820,0
14.000,42,40.479,245.369,2.000,001-01-0000001,-63.826,9.500,-4.551,4
14.000,52,392.519,330.062,2.000,001-01-0000001,-38.457,15.780,6.737,1
14.000,87,321.478,293.043,2.000,001-01-0000001,-30.221,13.455,22.715,1
14.000,147,383.178,323.287,2.000,001-01-0000001,-34.766,13.004,23.067,1
14.000,164,389.298,545.929,2.000,001-01-0000001,-47.567,10.245,2.698,3
14.000,172,339.552,367.227,2.000,001-01-0000001,-21.950,11.324,37.648,0
15.000,5,141.323,673.183,2.000,001-01-0000001,-58.946,11.878,5.656,5
15.000,52,391.428,329.919,2.000,001-01-0000001,-26.581,13.242,19.604,1
15.000,87,330.484,302.748,2.000,001-01-0000001,-35.364,14.902,11.728,1
15.000,107,339.865,524.183,2.000,001-01-0000001,-48.108,11.753,3.376,2
15.000,120,681.788,97.283,2.000,001-01-0000001,-62.603,6.883,6.840,5
15.000,137,183.142,107.302,2.000,001-01-0000001,-65.234,10.862,-6.838,4
15.000,147,371.368,320.831,2.000,001-01-0000001,-47.186,14.609,10.394,0
15.000,155,380.670,741.150,2.000,001-01-0000001,-60.243,5.972,-3.378,5
15.000,172,348.430,373.293,2.000,001-01-0000001,-8.567,14.443,36.330,0
16.000,33,337.691,94.074,2.000,001-01-0000001,-54.650,10.789,-0.664,3
16.000,42,51.533,253.144,2.000,001-01-0000001,-50.734,12.470,5.015,4
16.000,48,767.541,860.809,2.000,001-01-0000001,-60.371,12.312,-0.056,8
16.000,52,390.336,329.777,2.000,001-01-0000001,-30.225,16.357,21.454,1
16.000,87,339.490,312.452,2.000,001-01-0000001,-31.634,9.581,2.205,1
16.000,107,347.837,525.223,2.000,001-01-0000001,-48.692,18.722,15.240,2
16.000,147,359.559,318.374,2.000,001-01-0000001,-27.287,13.739,20.018,0
16.000,164,411.402,542.216,2.000,001-01-0000001,-60.877,7.512,-6.783,3
16.000,172,357.308,379.360,2.000,001-01-0000001,-22.213,16.195,33.140,0
17.000,5,152.589,699.977,2.000,001-01-0000001,-59.689,11.665,-0.851,5
