time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000019,0.547441,0.692043,LEGIT,0
1.0,001-01-0000020,0.601224,0.692043,LEGIT,0
1.0,001-01-0000021,0.565607,0.692043,LEGIT,0
1.0,001-01-0000022,0.593115,0.692043,LEGIT,0
1.0,001-01-0000023,0.550492,0.692043,LEGIT,0
1.0,001-01-0000024,0.604674,0.692043,LEGIT,0
1.0,001-01-0000025,0.527415,0.692043,LEGIT,0
13.0,001-01-0000001,0.94322,0.682678,FAKE,1
13.0,001-01-0000002,0.553316,0.682678,LEGIT,0
13.0,001-01-0000003,0.588951,0.682678,LEGIT,0
13.0,001-01-0000004,0.532623,0.682678,LEGIT,0
13.0,001-01-0000005,0.521554,0.682678,LEGIT,0
13.0,001-01-0000006,0.520367,0.682678,LEGIT,0
13.0,001-01-0000007,0.552874,0.682678,LEGIT,0
13.0,001-01-0000008,0.575578,0.682678,LEGIT,0
13.0,001-01-0000009,0.536737,0.682678,LEGIT,0
13.0,001-01-0000010,0.542312,0.682678,LEGIT,0
13.0,001-01-0000011,0.519043,0.682678,LEGIT,0
13.0,001-01-0000012,0.557708,0.682678,LEGIT,0
13.0,001-01-0000013,0.584759,0.682678,LEGIT,0
13.0,001-01-0000014,0.616525,0.682678,LEGIT,0
13.0,001-01-0000015,0.521174,0.682678,LEGIT,0
13.0,001-01-0000016,0.570351,0.682678,LEGIT,0
13.0,001-01-0000017,0.574178,0.682678,LEGIT,0
13.0,001-01-0000018,0.567195,0.682678,LEGIT,0
13.0,001-01-0000019,0.612096,0.682678,LEGIT,0
13.0,001-01-0000020,0.507882,0.682678,LEGIT,0
13.0,001-01-0000021,0.482981,0.682678,LEGIT,0
13.0,001-01-0000022,0.518082,0.682678,LEGIT,0
13.0,001-01-0000023,0.535206,0.682678,LEGIT,0
13.0,001-01-0000024,0.556751,0.682678,LEGIT,0
13.0,001-01-0000025,0.5824,0.682678,LEGIT,0
5.0,001-01-0000001,0.973375,0.644971,FAKE,1
5.0,001-01-0000002,0.568685,0.644971,LEGIT,0
5.0,001-01-0000003,0.557284,0.644971,LEGIT,0
5.0,001-01-0000004,0.522402,0.644971,LEGIT,0
5.0,001-01-0000005,0.510911,0.644971,LEGIT,0
5.0,001-01-0000006,0.534847,0.644971,LEGIT,0
5.0,001-01-0000007,0.550915,0.644971,LEGIT,0
5.0,001-01-0000008,0.539101,0.644971,LEGIT,0
5.0,001-01-0000009,0.546284,0.644971,LEGIT,0
5.0,001-01-0000010,0.481763,0.644971,LEGIT,0
5.0,001-01-0000011,0.530291,0.644971,LEGIT,0
5.0,001-01-0000012,0.607949,0.644971,LEGIT,0
5.0,001-01-0000013,0.541499,0.644971,LEGIT,0
5.0,001-01-0000014,0.558514,0.644971,LEGIT,0
5.0,001-01-0000015,0.558278,0.644971,LEGIT,0
5.0,001-01-0000016,0.508405,0.644971,LEGIT,0
5.0,001-01-0000017,0.585028,0.644971,LEGIT,0
5.0,001-01-0000018,0.52231,0.644971,LEGIT,0
5.0,001-01-0000019,0.535991,0.644971,LEGIT,0
5.0,001-01-0000020,0.544901,0.644971,LEGIT,0
5.0,001-01-0000021,0.569864,0.644971,LEGIT,0
5.0,001-01-0000022,0.586651,0.644971,LEGIT,0
5.0,001-01-0000023,0.563722,0.644971,LEGIT,0
5.0,001-01-0000024,0.517285,0.644971,LEGIT,0
5.0,001-01-0000025,0.520012,0.644971,LEGIT,0
14.0,001-01-0000001,0.948604,0.688849,FAKE,1
14.0,001-01-0000002,0.528949,0.688849,LEGIT,0
14.0,001-01-0000003,0.549308,0.688849,LEGIT,0
14.0,001-01-0000004,0.580681,0.688849,LEGIT,0
14.0,001-01-0000005,0.513329,0.688849,LEGIT,0
14.0,001-01-0000006,0.539073,0.688849,LEGIT,0
14.0,001-01-0000007,0.605494,0.688849,LEGIT,0
14.0,001-01-0000008,0.539724,0.688849,LEGIT,0
14.0,001-01-0000009,0.547883,0.688849,LEGIT,0
14.0,001-01-0000010,0.562363,0.688849,LEGIT,0
14.0,001-01-0000011,0.50489,0.688849,LEGIT,0
14.0,001-01-0000012,0.59051,0.688849,LEGIT,0
14.0,001-01-0000013,0.581691,0.688849,LEGIT,0
14.0,001-01-0000014,0.570627,0.688849,LEGIT,0
14.0,001-01-0000015,0.542097,0.688849,LEGIT,0
14.0,001-01-0000016,0.539748,0.688849,LEGIT,0
14.0,001-01-0000017,0.499889,0.688849,LEGIT,0
14.0,001-01-0000018,0.619802,0.688849,LEGIT,0
14.0,001-01-0000019,0.560739,0.688849,LEGIT,0
14.0,001-01-0000020,0.533031,0.688849,LEGIT,0
14.0,001-01-0000021,0.478666,0.688849,LEGIT,0
14.0,001-01-0000022,0.59924,0.688849,LEGIT,0
14.0,001-01-0000023,0.58164,0.688849,LEGIT,0
14.0,001-01-0000024,0.61997,0.688849,LEGIT,0
14.0,001-01-0000025,0.525635,0.688849,LEGIT,0
4.0,001-01-0000001,0.983737,0.716073,FAKE,1
4.0,001-01-0000002,0.572745,0.716073,LEGIT,0
4.0,001-01-0000003,0.61552,0.716073,LEGIT,0
4.0,001-01-0000004,0.58227,0.716073,LEGIT,0
4.0,001-01-0000005,0.527481,0.716073,LEGIT,0
4.0,001-01-0000006,0.607358,0.716073,LEGIT,0
4.0,001-01-0000007,0.58623,0.716073,LEGIT,0
4.0,001-01-0000008,0.579413,0.716073,LEGIT,0
4.0,001-01-0000009,0.597091,0.716073,LEGIT,0
4.0,001-01-0000010,0.507693,0.716073,LEGIT,0
4.0,001-01-0000011,0.519223,0.716073,LEGIT,0
4.0,001-01-0000012,0.515122,0.716073,LEGIT,0
4.0,001-01-0000013,0.547456,0.716073,LEGIT,0
4.0,001-01-0000014,0.540521,0.716073,LEGIT,0
4.0,001-01-0000015,0.508002,0.716073,LEGIT,0
4.0,001-01-0000016,0.527209,0.716073,LEGIT,0
4.0,001-01-0000017,0.576446,0.716073,LEGIT,0
4.0,001-01-0000018,0.596393,0.716073,LEGIT,0
4.0,001-01-0000019,0.536392,0.716073,LEGIT,0
4.0,001-01-0000020,0.534158,0.716073,LEGIT,0
4.0,001-01-0000021,0.588603,0.716073,LEGIT,0
4.0,001-01-0000022,0.491152,0.716073,LEGIT,0
4.0,001-01-0000023,0.586785,0.716073,LEGIT,0
4.0,001-01-0000024,0.582078,0.716073,LEGIT,0
4.0,001-01-0000025,0.571203,0.716073,LEGIT,0
3.0,001-01-0000001,0.984086,0.637496,FAKE,1
3.0,001-01-0000002,0.473854,0.637496,LEGIT,0
3.0,001-01-0000003,0.532922,0.637496,LEGIT,0
3.0,001-01-0000004,0.53886,0.637496,LEGIT,0
3.0,001-01-0000005,0.498747,0.637496,LEGIT,0
3.0,001-01-0000006,0.508921,0.637496,LEGIT,0
3.0,001-01-0000007,0.550453,0.637496,LEGIT,0
3.0,001-01-0000008,0.480893,0.637496,LEGIT,0
3.0,001-01-0000009,0.582562,0.637496,LEGIT,0
3.0,001-01-0000010,0.519625,0.637496,LEGIT,0
3.0,001-01-0000011,0.536522,0.637496,LEGIT,0
3.0,001-01-0000012,0.588061,0.637496,LEGIT,0
3.0,001-01-0000013,0.548068,0.637496,LEGIT,0
3.0,001-01-0000014,0.530274,0.637496,LEGIT,0
3.0,001-01-0000015,0.532818,0.637496,LEGIT,0
3.0,001-01-0000016,0.525584,0.637496,LEGIT,0
3.0,001-01-0000017,0.611562,0.637496,LEGIT,0
3.0,001-01-0000018,0.59968,0.637496,LEGIT,0
3.0,001-01-0000019,0.563472,0.637496,LEGIT,0
3.0,001-01-0000020,0.481223,0.637496,LEGIT,0
3.0,001-01-0000021,0.556433,0.637496,LEGIT,0
3.0,001-01-0000022,0.527267,0.637496,LEGIT,0
3.0,001-01-0000023,0.527772,0.637496,LEGIT,0
3.0,001-01-0000024,0.560514,0.637496,LEGIT,0
3.0,001-01-0000025,0.511254,0.637496,LEGIT,0
10.0,001-01-0000001,0.955496,0.633774,FAKE,1
10.0,001-01-0000002,0.564428,0.633774,LEGIT,0
10.0,001-01-0000003,0.534732,0.633774,LEGIT,0
10.0,001-01-0000004,0.551632,0.633774,LEGIT,0
10.0,001-01-0000005,0.525477,0.633774,LEGIT,0
10.0,001-01-0000006,0.529146,0.633774,LEGIT,0
10.0,001-01-0000007,0.564663,0.633774,LEGIT,0
10.0,001-01-0000008,0.569144,0.633774,LEGIT,0
10.0,001-01-0000009,0.494976,0.633774,LEGIT,0
10.0,001-01-0000010,0.519975,0.633774,LEGIT,0
10.0,001-01-0000011,0.550502,0.633774,LEGIT,0
10.0,001-01-0000012,0.579761,0.633774,LEGIT,0
10.0,001-01-0000013,0.525125,0.633774,LEGIT,0
10.0,001-01-0000014,0.557016,0.633774,LEGIT,0
10.0,001-01-0000015,0.50952,0.633774,LEGIT,0
10.0,001-01-0000016,0.553468,0.633774,LEGIT,0
10.0,001-01-0000017,0.550399,0.633774,LEGIT,0
10.0,001-01-0000018,0.55452,0.633774,LEGIT,0
10.0,001-01-0000019,0.499382,0.633774,LEGIT,0
10.0,001-01-0000020,0.537759,0.633774,LEGIT,0
10.0,001-01-0000021,0.541501,0.633774,LEGIT,0
10.0,001-01-0000022,0.552595,0.633774,LEGIT,0
10.0,001-01-0000023,0.503195,0.633774,LEGIT,0
10.0,001-01-0000024,0.60525,0.633774,LEGIT,0
10.0,001-01-0000025,0.469559,0.633774,LEGIT,0
9.0,001-01-0000001,0.942398,0.606868,FAKE,1
9.0,001-01-0000002,0.537434,0.606868,LEGIT,0
9.0,001-01-0000003,0.513862,0.606868,LEGIT,0
9.0,001-01-0000004,0.551372,0.606868,LEGIT,0
9.0,001-01-0000005,0.53456,0.606868,LEGIT,0
9.0,001-01-0000006,0.550412,0.606868,LEGIT,0
9.0,001-01-0000007,0.544715,0.606868,LEGIT,0
9.0,001-01-0000008,0.545672,0.606868,LEGIT,0
9.0,001-01-0000009,0.525098,0.606868,LEGIT,0
9.0,001-01-0000010,0.561584,0.606868,LEGIT,0
9.0,001-01-0000011,0.508435,0.606868,LEGIT,0
9.0,001-01-0000012,0.565828,0.606868,LEGIT,0
9.0,001-01-0000013,0.574428,0.606868,LEGIT,0
9.0,001-01-0000014,0.531686,0.606868,LEGIT,0
9.0,001-01-0000015,0.543762,0.606868,LEGIT,0
9.0,001-01-0000016,0.538413,0.606868,LEGIT,0
9.0,001-01-0000017,0.585479,0.606868,LEGIT,0
9.0,001-01-0000018,0.476112,0.606868,LEGIT,0
9.0,001-01-0000019,0.561959,0.606868,LEGIT,0
9.0,001-01-0000020,0.541393,0.606868,LEGIT,0
9.0,001-01-0000021,0.531454,0.606868,LEGIT,0
9.0,001-01-0000022,0.563843,0.606868,LEGIT,0
9.0,001-01-0000023,0.530741,0.606868,LEGIT,0
9.0,001-01-0000024,0.545932,0.606868,LEGIT,0
9.0,001-01-0000025,0.562706,0.606868,LEGIT,0
15.0,001-01-0000001,0.937252,0.647834,FAKE,1
15.0,001-01-0000002,0.539523,0.647834,LEGIT,0
15.0,001-01-0000003,0.524671,0.647834,LEGIT,0
15.0,001-01-0000004,0.465858,0.647834,LEGIT,0
15.0,001-01-0000005,0.548843,0.647834,LEGIT,0
15.0,001-01-0000006,0.479581,0.647834,LEGIT,0
15.0,001-01-0000007,0.514636,0.647834,LEGIT,0
15.0,001-01-0000008,0.617491,0.647834,LEGIT,0
15.0,001-01-0000009,0.592718,0.647834,LEGIT,0
15.0,001-01-0000010,0.556494,0.647834,LEGIT,0
15.0,001-01-0000011,0.526463,0.647834,LEGIT,0
15.0,001-01-0000012,0.520078,0.647834,LEGIT,0
15.0,001-01-0000013,0.581287,0.647834,LEGIT,0
15.0,001-01-0000014,0.505948,0.647834,LEGIT,0
15.0,001-01-0000015,0.528274,0.647834,LEGIT,0
15.0,001-01-0000016,0.608011,0.647834,LEGIT,0
15.0,001-01-0000017,0.539412,0.647834,LEGIT,0
15.0,001-01-0000018,0.58793,0.647834,LEGIT,0
15.0,001-01-0000019,0.551389,0.647834,LEGIT,0
15.0,001-01-0000020,0.540993,0.647834,LEGIT,0
15.0,001-01-0000021,0.540703,0.647834,LEGIT,0
15.0,001-01-0000022,0.565014,0.647834,LEGIT,0
15.0,001-01-0000023,0.559245,0.647834,LEGIT,0
15.0,001-01-0000024,0.575551,0.647834,LEGIT,0
15.0,001-01-0000025,0.515336,0.647834,LEGIT,0
6.0,001-01-0000001,0.938971,0.650248,FAKE,1
6.0,001-01-0000002,0.552966,0.650248,LEGIT,0
6.0,001-01-0000003,0.525557,0.650248,LEGIT,0
6.0,001-01-0000004,0.517964,0.650248,LEGIT,0
6.0,001-01-0000005,0.52341,0.650248,LEGIT,0
6.0,001-01-0000006,0.537572,0.650248,LEGIT,0
6.0,001-01-0000007,0.561066,0.650248,LEGIT,0
6.0,001-01-0000008,0.54396,0.650248,LEGIT,0
6.0,001-01-0000009,0.591718,0.650248,LEGIT,0
6.0,001-01-0000010,0.57979,0.650248,LEGIT,0
6.0,001-01-0000011,0.549486,0.650248,LEGIT,0
6.0,001-01-0000012,0.519338,0.650248,LEGIT,0
6.0,001-01-0000013,0.590366,0.650248,LEGIT,0
6.0,001-01-0000014,0.577373,0.650248,LEGIT,0
6.0,001-01-0000015,0.534338,0.650248,LEGIT,0
6.0,001-01-0000016,0.531093,0.650248,LEGIT,0
6.0,001-01-0000017,0.594084,0.650248,LEGIT,0
6.0,001-01-0000018,0.536095,0.650248,LEGIT,0
6.0,001-01-0000019,0.552713,0.650248,LEGIT,0
6.0,001-01-0000020,0.564801,0.650248,LEGIT,0
6.0,001-01-0000021,0.600085,0.650248,LEGIT,0
6.0,001-01-0000022,0.558328,0.650248,LEGIT,0
6.0,001-01-0000023,0.534091,0.650248,LEGIT,0
6.0,001-01-0000024,0.554109,0.650248,LEGIT,0
6.0,001-01-0000025,0.595992,0.650248,LEGIT,0
7.0,001-01-0000001,0.977539,0.640445,FAKE,1
7.0,001-01-0000002,0.52021,0.640445,LEGIT,0
7.0,001-01-0000003,0.514858,0.640445,LEGIT,0
7.0,001-01-0000004,0.557707,0.640445,LEGIT,0
7.0,001-01-0000005,0.527348,0.640445,LEGIT,0
7.0,001-01-0000006,0.509688,0.640445,LEGIT,0
7.0,001-01-0000007,0.562464,0.640445,LEGIT,0
7.0,001-01-0000008,0.56409,0.640445,LEGIT,0
7.0,001-01-0000009,0.559887,0.640445,LEGIT,0
7.0,001-01-0000010,0.572886,0.640445,LEGIT,0
7.0,001-01-0000011,0.559006,0.640445,LEGIT,0
7.0,001-01-0000012,0.560247,0.640445,LEGIT,0
7.0,001-01-0000013,0.591004,0.640445,LEGIT,0
7.0,001-01-0000014,0.522188,0.640445,LEGIT,0
7.0,001-01-0000015,0.593101,0.640445,LEGIT,0
7.0,001-01-0000016,0.515171,0.640445,LEGIT,0
7.0,001-01-0000017,0.544939,0.640445,LEGIT,0
7.0,001-01-0000018,0.575227,0.640445,LEGIT,0
7.0,001-01-0000019,0.564339,0.640445,LEGIT,0
7.0,001-01-0000020,0.529537,0.640445,LEGIT,0
7.0,001-01-0000021,0.532954,0.640445,LEGIT,0
7.0,001-01-0000022,0.549275,0.640445,LEGIT,0
7.0,001-01-0000023,0.582782,0.640445,LEGIT,0
7.0,001-01-0000024,0.540696,0.640445,LEGIT,0
7.0,001-01-0000025,0.567318,0.640445,LEGIT,0
12.0,001-01-0000001,0.971493,0.629098,FAKE,1
12.0,001-01-0000002,0.528163,0.629098,LEGIT,0
12.0,001-01-0000003,0.538916,0.629098,LEGIT,0
12.0,001-01-0000004,0.52775,0.629098,LEGIT,0
12.0,001-01-0000005,0.553275,0.629098,LEGIT,0
12.0,001-01-0000006,0.548175,0.629098,LEGIT,0
12.0,001-01-0000007,0.586149,0.629098,LEGIT,0
12.0,001-01-0000008,0.567024,0.629098,LEGIT,0
12.0,001-01-0000009,0.581849,0.629098,LEGIT,0
12.0,001-01-0000010,0.520903,0.629098,LEGIT,0
12.0,001-01-0000011,0.547335,0.629098,LEGIT,0
12.0,001-01-0000012,0.551008,0.629098,LEGIT,0
12.0,001-01-0000013,0.576519,0.629098,LEGIT,0
12.0,001-01-0000014,0.552503,0.629098,LEGIT,0
12.0,001-01-0000015,0.528952,0.629098,LEGIT,0
12.0,001-01-0000016,0.53633,0.629098,LEGIT,0
12.0,001-01-0000017,0.590451,0.629098,LEGIT,0
12.0,001-01-0000018,0.536118,0.629098,LEGIT,0
12.0,001-01-0000019,0.532651,0.629098,LEGIT,0
12.0,001-01-0000020,0.543894,0.629098,LEGIT,0
12.0,001-01-0000021,0.507136,0.629098,LEGIT,0
12.0,001-01-0000022,0.519348,0.629098,LEGIT,0
12.0,001-01-0000023,0.560027,0.629098,LEGIT,0
12.0,001-01-0000024,0.527743,0.629098,LEGIT,0
12.0,001-01-0000025,0.562654,0.629098,LEGIT,0
2.0,001-01-0000001,0.937059,0.659209,FAKE,1
2.0,001-01-0000002,0.539052,0.659209,LEGIT,0
2.0,001-01-0000003,0.590125,0.659209,LEGIT,0
2.0,001-01-0000004,0.566344,0.659209,LEGIT,0
2.0,001-01-0000005,0.590779,0.659209,LEGIT,0
2.0,001-01-0000006,0.498273,0.659209,LEGIT,0
2.0,001-01-0000007,0.558053,0.659209,LEGIT,0
2.0,001-01-0000008,0.534823,0.659209,LEGIT,0
2.0,001-01-0000009,0.635142,0.659209,LEGIT,0
2.0,001-01-0000010,0.522172,0.659209,LEGIT,0
2.0,001-01-0000011,0.550938,0.659209,LEGIT,0
2.0,001-01-0000012,0.506417,0.659209,LEGIT,0
2.0,001-01-0000013,0.569161,0.659209,LEGIT,0
2.0,001-01-0000014,0.609383,0.659209,LEGIT,0
2.0,001-01-0000015,0.541291,0.659209,LEGIT,0
2.0,001-01-0000016,0.494036,0.659209,LEGIT,0
2.0,001-01-0000017,0.541285,0.659209,LEGIT,0
2.0,001-01-0000018,0.520037,0.659209,LEGIT,0
2.0,001-01-0000019,0.513844,0.659209,LEGIT,0
2.0,001-01-0000020,0.610631,0.659209,LEGIT,0
2.0,001-01-0000021,0.502803,0.659209,LEGIT,0
2.0,001-01-0000022,0.543043,0.659209,LEGIT,0
2.0,001-01-0000023,0.550477,0.659209,LEGIT,0
2.0,001-01-0000024,0.584715,0.659209,LEGIT,0
2.0,001-01-0000025,0.541263,0.659209,LEGIT,0
11.0,001-01-0000001,0.894893,0.662341,FAKE,1
11.0,001-01-0000002,0.509331,0.662341,LEGIT,0
11.0,001-01-0000003,0.521863,0.662341,LEGIT,0
11.0,001-01-0000004,0.509917,0.662341,LEGIT,0
11.0,001-01-0000005,0.507318,0.662341,LEGIT,0
11.0,001-01-0000006,0.566626,0.662341,LEGIT,0
11.0,001-01-0000007,0.528393,0.662341,LEGIT,0
11.0,001-01-0000008,0.604206,0.662341,LEGIT,0
11.0,001-01-0000009,0.553661,0.662341,LEGIT,0
11.0,001-01-0000010,0.553448,0.662341,LEGIT,0
11.0,001-01-0000011,0.595399,0.662341,LEGIT,0
11.0,001-01-0000012,0.578095,0.662341,LEGIT,0
11.0,001-01-0000013,0.57104,0.662341,LEGIT,0
11.0,001-01-0000014,0.564433,0.662341,LEGIT,0
11.0,001-01-0000015,0.526254,0.662341,LEGIT,0
11.0,001-01-0000016,0.553995,0.662341,LEGIT,0
11.0,001-01-0000017,0.582931,0.662341,LEGIT,0
11.0,001-01-0000018,0.568386,0.662341,LEGIT,0
11.0,001-01-0000019,0.535669,0.662341,LEGIT,0
11.0,001-01-0000020,0.57938,0.662341,LEGIT,0
11.0,001-01-0000021,0.504334,0.662341,LEGIT,0
11.0,001-01-0000022,0.56363,0.662341,LEGIT,0
11.0,001-01-0000023,0.53395,0.662341,LEGIT,0
11.0,001-01-0000024,0.529406,0.662341,LEGIT,0
11.0,001-01-0000025,0.538123,0.662341,LEGIT,0
8.0,001-01-0000001,0.982559,0.680143,FAKE,1
8.0,001-01-0000002,0.521325,0.680143,LEGIT,0
8.0,001-01-0000003,0.581934,0.680143,LEGIT,0
8.0,001-01-0000004,0.53322,0.680143,LEGIT,0
8.0,001-01-0000005,0.534854,0.680143,LEGIT,0
8.0,001-01-0000006,0.548296,0.680143,LEGIT,0
8.0,001-01-0000007,0.51003,0.680143,LEGIT,0
8.0,001-01-0000008,0.582555,0.680143,LEGIT,0
8.0,001-01-0000009,0.585795,0.680143,LEGIT,0
8.0,001-01-0000010,0.520646,0.680143,LEGIT,0
8.0,001-01-0000011,0.504143,0.680143,LEGIT,0
8.0,001-01-0000012,0.536955,0.680143,LEGIT,0
8.0,001-01-0000013,0.604144,0.680143,LEGIT,0
8.0,001-01-0000014,0.576014,0.680143,LEGIT,0
8.0,001-01-0000015,0.557129,0.680143,LEGIT,0
8.0,001-01-0000016,0.509903,0.680143,LEGIT,0
8.0,001-01-0000017,0.561363,0.680143,LEGIT,0
8.0,001-01-0000018,0.608897,0.680143,LEGIT,0
8.0,001-01-0000019,0.542697,0.680143,LEGIT,0
8.0,001-01-0000020,0.552636,0.680143,LEGIT,0
8.0,001-01-0000021,0.499821,0.680143,LEGIT,0
8.0,001-01-0000022,0.544212,0.680143,LEGIT,0
8.0,001-01-0000023,0.577939,0.680143,LEGIT,0
8.0,001-01-0000024,0.595274,0.680143,LEGIT,0
8.0,001-01-0000025,0.495789,0.680143,LEGIT,0
20.0,001-01-0000001,1.046875,0.675779,FAKE,1
20.0,001-01-0000002,0.514752,0.675779,LEGIT,0
20.0,001-01-0000003,0.589576,0.675779,LEGIT,0
20.0,001-01-0000004,0.519393,0.675779,LEGIT,0
20.0,001-01-0000005,0.542497,0.675779,LEGIT,0
20.0,001-01-0000006,0.513685,0.675779,LEGIT,0
20.0,001-01-0000007,0.514965,0.675779,LEGIT,0
20.0,001-01-0000008,0.611293,0.675779,LEGIT,0
20.0,001-01-0000009,0.559095,0.675779,LEGIT,0
20.0,001-01-0000010,0.544669,0.675779,LEGIT,0
20.0,001-01-0000011,0.56414,0.675779,LEGIT,0
20.0,001-01-0000012,0.49262,0.675779,LEGIT,0
20.0,001-01-0000013,0.552934,0.675779,LEGIT,0
20.0,001-01-0000014,0.616912,0.675779,LEGIT,0
20.0,001-01-0000015,0.53855,0.675779,LEGIT,0
20.0,001-01-0000016,0.550965,0.675779,LEGIT,0
20.0,001-01-0000017,0.604229,0.675779,LEGIT,0
20.0,001-01-0000018,0.549637,0.675779,LEGIT,0
20.0,001-01-0000019,0.600807,0.675779,LEGIT,0
20.0,001-01-0000020,0.561724,0.675779,LEGIT,0
20.0,001-01-0000021,0.522903,0.675779,LEGIT,0
20.0,001-01-0000022,0.5648,0.675779,LEGIT,0
20.0,001-01-0000023,0.557762,0.675779,LEGIT,0
20.0,001-01-0000024,0.519942,0.675779,LEGIT,0
20.0,001-01-0000025,0.544816,0.675779,LEGIT,0
26.0,001-01-0000001,0.978248,0.663595,FAKE,1
26.0,001-01-0000002,0.493031,0.663595,LEGIT,0
26.0,001-01-0000003,0.537531,0.663595,LEGIT,0
26.0,001-01-0000004,0.533994,0.663595,LEGIT,0
26.0,001-01-0000005,0.519174,0.663595,LEGIT,0
26.0,001-01-0000006,0.593275,0.663595,LEGIT,0
26.0,001-01-0000007,0.536478,0.663595,LEGIT,0
26.0,001-01-0000008,0.542382,0.663595,LEGIT,0
26.0,001-01-0000009,0.584318,0.663595,LEGIT,0
26.0,001-01-0000010,0.560936,0.663595,LEGIT,0
26.0,001-01-0000011,0.457068,0.663595,LEGIT,0
26.0,001-01-0000012,0.577732,0.663595,LEGIT,0
26.0,001-01-0000013,0.562378,0.663595,LEGIT,0
26.0,001-01-0000014,0.599657,0.663595,LEGIT,0
26.0,001-01-0000015,0.515683,0.663595,LEGIT,0
26.0,001-01-0000016,0.536782,0.663595,LEGIT,0
26.0,001-01-0000017,0.527609,0.663595,LEGIT,0
26.0,001-01-0000018,0.606521,0.663595,LEGIT,0
26.0,001-01-0000019,0.607065,0.663595,LEGIT,0
26.0,001-01-0000020,0.578456,0.663595,LEGIT,0
26.0,001-01-0000021,0.551226,0.663595,LEGIT,0
26.0,001-01-0000022,0.557796,0.663595,LEGIT,0
26.0,001-01-0000023,0.566091,0.663595,LEGIT,0
26.0,001-01-0000024,0.581583,0.663595,LEGIT,0
26.0,001-01-0000025,0.543226,0.663595,LEGIT,0
23.0,001-01-0000001,0.943986,0.660212,FAKE,1
23.0,001-01-0000002,0.520229,0.660212,LEGIT,0
23.0,001-01-0000003,0.556493,0.660212,LEGIT,0
23.0,001-01-0000004,0.475023,0.660212,LEGIT,0
23.0,001-01-0000005,0.565608,0.660212,LEGIT,0
23.0,001-01-0000006,0.56347,0.660212,LEGIT,0
23.0,001-01-0000007,0.563985,0.660212,LEGIT,0
23.0,001-01-0000008,0.565034,0.660212,LEGIT,0
23.0,001-01-0000009,0.613629,0.660212,LEGIT,0
23.0,001-01-0000010,0.607512,0.660212,LEGIT,0
23.0,001-01-0000011,0.533621,0.660212,LEGIT,0
23.0,001-01-0000012,0.625441,0.660212,LEGIT,0
23.0,001-01-0000013,0.580782,0.660212,LEGIT,0
23.0,001-01-0000014,0.599064,0.660212,LEGIT,0
23.0,001-01-0000015,0.545842,0.660212,LEGIT,0
