time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
15.000,165,1148.660,116.402,2.000,001-01-0000001,-64.033,10.220,-3.233,11
15.000,172,348.430,373.293,2.000,001-01-0000001,-4.567,14.443,40.000,0
16.000,13,852.878,302.669,2.000,001-01-0000001,-56.880,8.323,-6.057,6
16.000,23,1353.691,-194.808,2.000,001-01-0000001,-64.562,9.947,-1.210,15
16.000,28,648.697,336.197,2.000,001-01-0000001,-53.010,9.778,-1.018,4
16.000,33,337.691,94.074,2.000,001-01-0000001,-50.650,12.004,3.336,3
16.000,38,711.807,153.264,2.000,001-01-0000001,-57.636,8.824,2.233,5
16.000,42,51.533,253.144,2.000,001-01-0000001,-46.734,13.495,9.015,4
16.000,48,767.541,860.809,2.000,001-01-0000001,-56.371,14.301,3.944,8
16.000,52,390.336,329.777,2.000,001-01-0000001,-26.225,16.373,25.454,1
16.000,66,764.947,798.804,2.000,001-01-0000001,-59.266,8.036,-6.744,8
16.000,71,471.921,733.592,2.000,001-01-0000001,-56.639,11.497,0.433,5
16.000,87,339.490,312.452,2.000,001-01-0000001,-27.634,10.360,6.205,1
16.000,107,347.837,525.223,2.000,001-01-0000001,-44.692,18.816,19.240,2
16.000,134,181.627,432.316,2.000,001-01-0000001,-50.400,15.175,3.626,2
16.000,147,359.559,318.374,2.000,001-01-0000001,-23.287,13.747,24.018,0
16.000,164,411.402,542.216,2.000,001-01-0000001,-56.877,9.841,-2.783,3
16.000,172,357.308,379.360,2.000,001-01-0000001,-18.213,16.196,37.140,0
16.000,193,-139.612,638.492,2.000,001-01-0000001,-60.426,8.462,-2.984,7
17.000,5,152.589,699.977,2.000,001-01-0000001,-55.689,13.212,3.149,5
17.000,33,341.745,95.010,2.000,001-01-0000001,-42.083,14.224,13.097,3
17.000,42,57.059,257.032,2.000,001-01-0000001,-52.543,9.287,0.507,4
17.000,52,389.245,329.635,2.000,001-01-0000001,-22.285,12.232,38.084,1
17.000,71,470.976,735.123,2.000,001-01-0000001,-58.318,13.851,-1.417,5
17.000,87,348.496,322.156,2.000,001-01-0000001,-21.973,18.052,30.189,0
17.000,97,136.610,683.239,2.000,001-01-0000001,-45.107,12.140,10.463,5
17.000,107,355.809,526.262,2.000,001-01-0000001,-48.501,13.749,11.580,2
17.000,113,571.882,176.920,2.000,001-01-0000001,-53.127,12.310,2.276,4
17.000,120,696.555,119.123,2.000,001-01-0000001,-60.709,10.165,1.507,5
17.000,134,185.438,434.941,2.000,001-01-0000001,-46.665,14.345,13.663,2
17.000,137,200.971,129.868,2.000,001-01-0000001,-47.480,14.321,7.984,3
17.000,147,347.749,315.917,2.000,001-01-0000001,-19.021,15.661,37.249,0
17.000,155,392.067,750.230,2.000,001-01-0000001,-59.233,9.987,2.552,5
17.000,172,366.186,385.426,2.000,001-01-0000001,-34.059,15.744,16.384,0
17.000,174,947.091,101.400,2.000,001-01-0000001,-50.684,11.805,1.908,8
17.000,190,475.496,86.867,2.000,001-01-0000001,-41.681,12.450,3.757,4
18.000,13,853.715,324.818,2.000,001-01-0000001,-53.152,13.303,0.665,6
18.000,40,492.807,544.499,2.000,001-01-0000001,-48.440,15.996,-0.369,3
18.000,44,483.627,1139.644,2.000,001-01-0000001,-56.463,11.063,-7.584,10
18.000,52,388.153,329.493,2.000,001-01-0000001,-4.045,13.949,40.000,1
18.000,87,357.502,331.861,2.000,001-01-0000001,-26.405,12.455,31.663,0
18.000,97,141.451,683.795,2.000,001-01-0000001,-59.999,6.487,-5.378,5
18.000,107,363.780,527.301,2.000,001-01-0000001,-46.258,17.674,13.298,2
18.000,120,703.938,130.043,2.000,001-01-0000001,-49.002,13.861,6.984,5
18.000,126,-222.747,702.940,2.000,001-01-0000001,-51.698,12.578,-1.587,9
18.000,128,161.623,392.780,2.000,001-01-0000001,-43.350,14.353,14.651,3
18.000,134,189.248,437.566,2.000,001-01-0000001,-41.650,13.452,5.090,2
18.000,137,209.886,141.151,2.000,001-01-0000001,-53.380,14.105,3.768,3
18.000,147,335.939,313.460,2.000,001-01-0000001,-21.316,13.036,40.000,1
18.000,168,1148.123,768.036,2.000,001-01-0000001,-50.491,15.944,1.801,11
18.000,172,375.064,391.492,2.000,001-01-0000001,-21.178,13.361,32.916,1
19.000,28,647.427,339.487,2.000,001-01-0000001,-48.214,13.265,-1.347,4
19.000,33,349.853,96.880,2.000,001-01-0000001,-49.453,11.575,0.592,3
19.000,38,671.714,142.999,2.000,001-01-0000001,-51.857,13.674,11.055,5
19.000,42,68.113,264.807,2.000,001-01-0000001,-51.528,13.059,5.972,4
19.000,52,387.062,329.350,2.000,001-01-0000001,-24.694,13.375,32.496,1
19.000,74,851.110,423.225,2.000,001-01-0000001,-51.489,11.415,0.936,6
19.000,87,366.507,341.565,2.000,001-01-0000001,-6.254,10.153,40.000,0
19.000,100,812.121,552.744,2.000,001-01-0000001,-41.631,17.508,11.986,6
19.000,107,371.752,528.341,2.000,001-01-0000001,-40.981,13.479,10.596,2
19.000,120,711.322,140.963,2.000,001-01-0000001,-55.488,10.861,-0.807,5
19.000,128,170.568,391.641,2.000,001-01-0000001,-50.017,14.570,4.905,2
19.000,132,833.233,79.670,2.000,001-01-0000001,-60.092,10.339,-4.058,7
19.000,134,193.058,440.191,2.000,001-01-0000001,-35.975,15.165,14.227,2
19.000,147,324.130,311.003,2.000,001-01-0000001,-27.624,14.302,27.010,1
19.000,156,230.179,784.840,2.000,001-01-0000001,-59.573,9.983,1.036,6
19.000,172,383.942,397.558,2.000,001-01-0000001,-28.560,12.905,24.961,1
20.000,13,854.553,346.967,2.000,001-01-0000001,-54.545,10.961,-1.081,6
20.000,31,-162.137,366.434,2.000,001-01-0000001,-53.639,10.984,5.385,7
20.000,37,632.641,444.656,2.000,001-01-0000001,-45.045,12.173,-0.328,4
20.000,42,73.640,268.694,2.000,001-01-0000001,-55.276,12.889,8.791,4
20.000,52,385.971,329.208,2.000,001-01-0000001,-31.122,15.831,22.635,1
20.000,53,789.654,91.182,2.000,001-01-0000001,-60.606,9.669,0.449,7
20.000,74,852.116,423.501,2.000,001-01-0000001,-58.026,10.315,0.029,6
20.000,79,-216.804,375.049,2.000,001-01-0000001,-63.523,11.075,1.431,7
20.000,87,375.513,351.269,2.000,001-01-0000001,-10.718,15.939,40.000,0
20.000,89,90.585,535.279,2.000,001-01-0000001,-53.762,14.200,-5.410,4
20.000,97,151.133,684.907,2.000,001-01-0000001,-49.268,13.704,11.102,5
20.000,113,587.233,175.697,2.000,001-01-0000001,-34.482,15.237,15.964,4
20.000,120,718.705,151.883,2.000,001-01-0000001,-52.049,13.634,2.414,5
20.000,128,179.514,390.501,2.000,001-01-0000001,-34.475,15.647,20.875,2
20.000,132,839.799,80.075,2.000,001-01-0000001,-48.744,13.215,7.747,7
20.000,134,196.868,442.816,2.000,001-01-0000001,-45.766,9.423,0.107,2
20.000,147,312.320,308.546,2.000,001-01-0000001,-36.884,17.242,18.192,1
20.000,156,241.873,779.692,2.000,001-01-0000001,-47.466,11.235,13.172,6
20.000,172,392.820,403.624,2.000,001-01-0000001,-27.205,12.511,20.377,1
21.000,9,405.661,856.840,2.000,001-01-0000001,-51.344,10.250,4.104,6
21.000,37,633.435,445.987,2.000,001-01-0000001,-46.651,9.310,1.804,4
21.000,50,567.804,26.080,2.000,001-01-0000001,-49.669,12.797,4.089,5
21.000,52,384.879,329.066,2.000,001-01-0000001,-24.805,13.444,26.905,1
21.000,53,788.809,94.994,2.000,001-01-0000001,-53.618,6.192,5.791,6
21.000,66,706.830,801.421,2.000,001-01-0000001,-50.900,13.096,3.757,7
21.000,87,384.519,360.974,2.000,001-01-0000001,-23.668,14.708,15.641,0
21.000,126,-222.371,710.670,2.000,001-01-0000001,-55.094,14.635,10.784,9
21.000,128,188.459,389.362,2.000,001-01-0000001,-50.408,11.851,17.101,2
21.000,134,200.679,445.442,2.000,001-01-0000001,-48.338,12.390,11.574,2
21.000,147,300.510,306.089,2.000,001-01-0000001,-35.263,15.614,16.314,1
21.000,172,401.698,409.690,2.000,001-01-0000001,-27.064,13.885,4.218,1
22.000,4,1180.572,390.923,2.000,001-01-0000001,-54.975,13.046,1.936,11
22.000,33,362.015,99.687,2.000,001-01-0000001,-48.333,14.221,5.201,3
22.000,52,383.788,328.924,2.000,001-01-0000001,-26.875,14.452,17.753,0
22.000,59,830.134,-215.133,2.000,001-01-0000001,-55.610,13.349,-5.943,9
22.000,66,695.207,801.944,2.000,001-01-0000001,-59.984,7.725,0.475,7
22.000,87,393.525,370.678,2.000,001-01-0000001,-22.861,10.386,24.376,1
22.000,97,160.816,686.020,2.000,001-01-0000001,-49.583,18.263,9.515,5
22.000,107,395.668,531.459,2.000,001-01-0000001,-41.587,11.942,-0.813,2
22.000,128,197.404,388.223,2.000,001-01-0000001,-44.524,11.170,15.237,2
22.000,134,204.489,448.067,2.000,001-01-0000001,-48.908,15.143,20.222,2
22.000,147,288.701,303.632,2.000,001-01-0000001,-28.473,13.149,23.914,1
22.000,172,410.576,415.756,2.000,001-01-0000001,-44.521,13.883,0.789,1
22.000,190,511.671,99.345,2.000,001-01-0000001,-43.590,12.038,-0.173,4
23.000,5,186.385,780.359,2.000,001-01-0000001,-58.365,11.961,-6.439,6
23.000,12,39.518,153.074,2.000,001-01-0000001,-57.194,6.116,-2.847,5
23.000,28,645.734,343.874,2.000,001-01-0000001,-48.329,12.603,8.212,4
23.000,40,519.808,603.834,2.000,001-01-0000001,-57.638,11.309,-2.410,4
23.000,41,833.694,73.301,2.000,001-01-0000001,-55.957,9.445,-6.781,7
23.000,52,382.696,328.781,2.000,001-01-0000001,-27.709,12.221,14.993,0
23.000,57,1141.070,168.820,2.000,001-01-0000001,-53.000,15.179,10.447,10
23.000,59,832.792,-214.000,2.000,001-01-0000001,-58.039,12.099,2.972,10
23.000,87,402.531,380.382,2.000,001-01-0000001,-35.248,13.759,11.091,1
23.000,107,403.639,532.498,2.000,001-01-0000001,-41.971,14.817,5.506,2
23.000,113,602.584,174.473,2.000,001-01-0000001,-48.120,9.325,-0.879,4
23.000,126,-222.120,715.823,2.000,001-01-0000001,-58.537,11.422,11.650,9
23.000,128,206.349,387.083,2.000,001-01-0000001,-56.938,11.694,-0.874,2
23.000,134,208.299,450.692,2.000,001-01-0000001,-38.338,11.083,13.126,2
23.000,147,276.891,301.175,2.000,001-01-0000001,-23.844,11.753,18.070,1
24.000,14,55.145,1178.779,2.000,001-01-0000001,-56.017,8.766,1.447,11
24.000,33,370.123,101.557,2.000,001-01-0000001,-52.364,13.496,4.464,3
24.000,47,250.723,33.622,2.000,001-01-0000001,-48.107,15.616,6.498,4
24.000,52,381.605,328.639,2.000,001-01-0000001,-18.815,11.731,34.087,0
24.000,87,411.537,390.087,2.000,001-01-0000001,-35.299,13.476,14.267,1
24.000,89,134.242,576.358,2.000,001-01-0000001,-45.375,16.118,9.743,4
24.000,97,170.498,687.133,2.000,001-01-0000001,-58.635,7.907,-1.745,5
24.000,107,411.611,533.538,2.000,001-01-0000001,-45.980,9.724,0.717,2
24.000,128,215.294,385.944,2.000,001-01-0000001,-43.627,14.098,1.887,2
24.000,134,212.109,453.317,2.000,001-01-0000001,-44.091,16.489,12.841,2
