time_sec,imsi,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,ecgi,cell_role,rsrp_dbm,timing_advance
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000006,N,-84.883,21
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000007,N,-86.336,15
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000008,N,-90.17,10
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000009,N,-81.028,8
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000010,N,-68.158,10
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000011,N,-98.941,24
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000012,N,-75.992,19
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000013,N,-77.01,16
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000014,N,-86.575,14
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000015,N,-91.427,16
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000016,N,-86.593,28
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000017,N,-94.504,24
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000018,N,-103.088,22
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000019,N,-85.535,21
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000020,N,-87.481,22
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000021,N,-88.548,33
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000022,N,-93.197,30
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000023,N,-99.216,28
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000024,N,-84.255,27
1.0,30,1629.58,1.32,2.0,1482.86,-125.25,2.0,001-01-0000025,N,-83.945,28
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000001,N,-81.344,31
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000002,N,-95.805,33
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000003,N,-87.566,30
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000004,N,-82.893,28
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000005,N,-86.706,27
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000006,N,-101.942,33
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000007,N,-101.218,28
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000008,N,-92.552,24
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000009,N,-87.333,22
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000010,N,-91.544,21
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000011,N,-106.289,29
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000012,N,-86.76,24
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000013,N,-91.777,19
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000014,N,-88.803,16
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000015,N,-84.535,14
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000016,N,-95.924,27
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000017,N,-92.747,21
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000018,N,-94.777,15
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000019,N,-79.13,10
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000020,N,-68.946,8
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000021,N,-91.133,25
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000022,N,-80.927,19
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000023,N,-87.663,13
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000024,N,-80.774,6
1.0,32,2137.56,1941.75,2.0,1975.06,2129.63,2.0,001-01-0000025,S,-51.245,2
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000001,N,-68.896,16
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000002,N,-87.92,20
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000003,N,-88.206,20
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000004,N,-89.598,22
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000005,N,-88.101,25
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000006,N,-90.608,16
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000007,N,-78.388,13
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000008,N,-72.923,13
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000009,N,-97.045,16
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000010,N,-95.972,20
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000011,N,-86.799,12
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000012,N,-82.06,7
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000013,N,-76.602,7
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000014,N,-72.005,11
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000015,N,-75.219,17
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000016,N,-77.016,10
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000017,N,-63.467,3
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000018,S,-51.73,3
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000019,N,-95.862,9
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000020,N,-93.912,16
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000021,N,-99.135,12
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000022,N,-80.99,7
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000023,N,-78.021,7
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000024,N,-68.093,11
1.0,34,864.84,1426.2,2.0,771.04,1517.05,2.0,001-01-0000025,N,-108.73,17
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000001,N,-72.666,22
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000002,N,-82.517,26
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000003,N,-96.48,28
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000004,N,-105.596,32
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000005,N,-94.418,36
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000006,N,-89.278,19
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000007,N,-77.108,20
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000008,N,-108.906,23
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000009,N,-76.697,27
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000010,N,-92.626,32
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000011,N,-88.717,13
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000012,N,-77.883,14
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000013,N,-77.112,18
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000014,N,-90.544,23
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000015,N,-109.123,28
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000016,N,-73.389,7
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000017,N,-67.6,9
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000018,N,-79.476,14
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000019,N,-90.467,20
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000020,N,-83.156,26
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000021,S,-25.839,1
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000022,N,-62.94,6
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000023,N,-84.737,12
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000024,N,-92.35,19
1.0,36,-22.02,1998.13,2.0,39.18,2005.9,2.0,001-01-0000025,N,-106.697,25
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000001,N,-58.826,7
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000002,N,-70.257,6
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000003,S,-55.15,3
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000004,N,-74.667,8
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000005,N,-71.395,14
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000006,N,-87.413,12
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000007,N,-77.943,6
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000008,N,-73.991,4
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000009,N,-79.59,8
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000010,N,-92.793,14
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000011,N,-83.476,15
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000012,N,-80.143,11
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000013,N,-87.1,10
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000014,N,-77.21,13
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000015,N,-74.838,17
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000016,N,-86.754,20
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000017,N,-107.465,17
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000018,N,-70.469,17
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000019,N,-81.882,18
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000020,N,-75.033,22
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000021,N,-84.807,26
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000022,N,-81.753,24
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000023,N,-90.035,23
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000024,N,-94.587,24
1.0,38,798.99,0.04,2.0,912.27,204.59,2.0,001-01-0000025,N,-91.222,27
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000001,N,-67.721,25
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000002,N,-96.18,26
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000003,N,-101.204,23
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000004,N,-84.478,20
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000005,N,-92.37,20
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000006,N,-78.283,27
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000007,N,-94.402,22
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000008,N,-84.582,17
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000009,N,-95.236,14
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000010,N,-76.581,14
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000011,N,-99.128,25
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000012,N,-82.803,19
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000013,N,-85.862,13
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000014,N,-91.658,8
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000015,N,-71.894,7
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000016,N,-91.533,24
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000017,N,-80.064,17
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000018,N,-67.188,11
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000019,N,-50.235,5
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000020,S,-44.535,2
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000021,N,-90.449,24
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000022,N,-99.361,18
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000023,N,-79.954,12
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000024,N,-71.306,7
1.0,39,1919.63,1555.27,2.0,1858.06,1552.38,2.0,001-01-0000025,N,-71.365,6
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000001,N,-58.124,7
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000002,N,-66.66,3
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000003,S,-53.348,3
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000004,N,-75.861,9
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000005,N,-94.281,16
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000006,N,-87.392,12
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000007,N,-63.735,7
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000008,N,-60.545,7
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000009,N,-76.018,11
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000010,N,-88.537,17
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000011,N,-89.559,16
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000012,N,-78.508,13
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000013,N,-82.176,13
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000014,N,-98.668,16
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000015,N,-81.502,20
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000016,N,-79.987,22
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000017,N,-83.246,20
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000018,N,-97.82,20
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000019,N,-95.708,22
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000020,N,-107.905,25
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000021,N,-81.883,28
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000022,N,-96.545,26
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000023,N,-74.992,26
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000024,N,-78.923,27
1.0,41,832.75,-32.48,2.0,766.4,-15.95,2.0,001-01-0000025,N,-103.373,30
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000001,N,-71.352,22
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000002,N,-90.765,23
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000003,N,-87.646,17
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000004,N,-86.911,14
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000005,N,-89.646,12
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000006,N,-93.554,26
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000007,N,-92.92,20
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000008,N,-91.609,14
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000009,N,-74.973,8
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000010,N,-56.453,6
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000011,N,-96.169,25
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000012,N,-76.495,19
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000013,N,-64.825,13
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000014,N,-77.725,6
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000015,S,-34.584,1
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000016,N,-76.996,26
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000017,N,-90.477,20
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000018,N,-83.633,14
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000019,N,-90.182,9
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000020,N,-76.44,7
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000021,N,-90.794,29
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000022,N,-72.344,23
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000023,N,-89.508,18
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000024,N,-97.655,15
1.0,43,1960.95,969.75,2.0,1976.93,956.03,2.0,001-01-0000025,N,-94.053,13
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000001,N,-78.091,10
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000002,N,-91.376,15
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000003,N,-93.575,17
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000004,N,-93.528,21
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000005,N,-98.438,26
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000006,N,-77.648,9
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000007,N,-71.202,9
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000008,N,-79.255,12
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000009,N,-85.663,18
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000010,N,-93.863,23
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000011,N,-65.407,4
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000012,S,-53.888,3
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000013,N,-92.816,9
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000014,N,-85.314,15
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000015,N,-88.53,22
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000016,N,-62.697,6
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000017,N,-74.618,5
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000018,N,-86.394,10
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000019,N,-80.984,16
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000020,N,-106.29,22
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000021,N,-69.413,11
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000022,N,-77.7,11
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000023,N,-70.96,14
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000024,N,-96.953,19
1.0,44,328.87,1042.0,2.0,301.49,1170.25,2.0,001-01-0000025,N,-95.99,24
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000001,N,-67.884,15
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000002,N,-81.33,13
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000003,N,-67.276,7
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000004,S,-48.974,2
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000005,N,-79.996,6
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000006,N,-80.789,20
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000007,N,-76.987,14
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000008,N,-91.709,8
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000009,N,-70.783,5
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000010,N,-65.23,8
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000011,N,-105.907,22
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000012,N,-79.363,17
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000013,N,-83.413,13
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000014,N,-68.949,11
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000015,N,-81.799,13
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000016,N,-99.581,26
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000017,N,-88.367,22
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000018,N,-88.53,19
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000019,N,-93.626,17
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000020,N,-70.308,18
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000021,N,-104.228,31
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000022,N,-112.368,27
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000023,N,-80.226,25
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000024,N,-96.914,24
1.0,45,1577.63,-103.65,2.0,1529.99,139.05,2.0,001-01-0000025,N,-95.122,25
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000001,N,-81.256,30
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000002,N,-95.303,32
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000003,N,-98.427,28
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000004,N,-89.534,25
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000005,N,-103.369,24
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000006,N,-99.653,33
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000007,N,-94.478,28
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000008,N,-105.6,23
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000009,N,-89.448,20
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000010,N,-81.482,18
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000011,N,-98.41,30
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000012,N,-92.726,24
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000013,N,-83.777,19
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000014,N,-86.742,14
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000015,N,-82.499,11
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000016,N,-104.42,28
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000017,N,-91.012,22
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000018,N,-88.157,16
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000019,N,-73.789,10
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000020,N,-62.935,5
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000021,N,-88.476,28
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000022,N,-94.623,21
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000023,N,-102.226,15
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000024,N,-70.02,9
1.0,46,2169.52,2046.09,2.0,2173.16,1868.2,2.0,001-01-0000025,S,-53.839,3
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000001,S,-49.663,3
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000002,N,-58.268,4
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000003,N,-68.566,10
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000004,N,-95.1,16
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000005,N,-73.086,23
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000006,N,-74.741,7
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000007,N,-68.635,8
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000008,N,-69.731,12
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000009,N,-92.337,18
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,001-01-0000010,N,-85.651,24
