time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,3.587378,1.163544,FAKE,1
1.0,001-01-0000002,0.799806,1.163544,LEGIT,0
1.0,001-01-0000003,0.74625,1.163544,LEGIT,0
1.0,001-01-0000004,0.726701,1.163544,LEGIT,0
1.0,001-01-0000005,0.737403,1.163544,LEGIT,0
1.0,001-01-0000006,0.858794,1.163544,LEGIT,0
1.0,001-01-0000007,0.868026,1.163544,LEGIT,0
1.0,001-01-0000008,0.900045,1.163544,LEGIT,0
1.0,001-01-0000009,0.75543,1.163544,LEGIT,0
1.0,001-01-0000010,0.94466,1.163544,LEGIT,0
1.0,001-01-0000011,0.690729,1.163544,LEGIT,0
1.0,001-01-0000012,0.830314,1.163544,LEGIT,0
1.0,001-01-0000013,0.855269,1.163544,LEGIT,0
1.0,001-01-0000014,0.874359,1.163544,LEGIT,0
1.0,001-01-0000015,0.972125,1.163544,LEGIT,0
1.0,001-01-0000016,0.780589,1.163544,LEGIT,0
1.0,001-01-0000017,0.79081,1.163544,LEGIT,0
1.0,001-01-0000018,0.778277,1.163544,LEGIT,0
1.0,001-01-0000019,0.885765,1.163544,LEGIT,0
1.0,001-01-0000020,0.850884,1.163544,LEGIT,0
1.0,001-01-0000021,0.941692,1.163544,LEGIT,0
1.0,001-01-0000022,0.827966,1.163544,LEGIT,0
1.0,001-01-0000023,0.865763,1.163544,LEGIT,0
1.0,001-01-0000024,0.953683,1.163544,LEGIT,0
1.0,001-01-0000025,0.696326,1.163544,LEGIT,0
